lemma,word form,sentence,doc index,sent index,token index,tokenized sentence
earn,earned,"Father castillion has been found, and the end of the battle of hillsfar was remembered, in which everyone earned an average of 2,000 xp, and a few leveled.",1403,2,20,"('Father', 'castillion', 'has', 'been', 'found', ',', 'and', 'the', 'end', 'of', 'the', 'battle', 'of', 'hillsfar', 'was', 'remembered', ',', 'in', 'which', 'everyone', 'earned', 'an', 'average', 'of', '2,000', 'xp', ',', 'and', 'a', 'few', 'leveled', '.')"
earn,earned,The people who immigrated here legally don't want their hard-earned tax dollars going to illegal immigrants.,5751,12,12,"('The', 'people', 'who', 'immigrated', 'here', 'legally', 'do', ""n't"", 'want', 'their', 'hard', '-', 'earned', 'tax', 'dollars', 'going', 'to', 'illegal', 'immigrants', '.')"
earn,earn,i can take over his business one day or work in some big companies to earn more money..so overall,3802,5,15,"('i', 'can', 'take', 'over', 'his', 'business', 'one', 'day', 'or', 'work', 'in', 'some', 'big', 'companies', 'to', 'earn', 'more', 'money', '..', 'so', 'overall')"
earn,earn,"Anyway, maybe it'll earn a place on the current top 20 list.",33157,5,5,"('Anyway', ',', 'maybe', 'it', ""'ll"", 'earn', 'a', 'place', 'on', 'the', 'current', 'top', '20', 'list', '.')"
earn,earn,"So the taxes that will actually be raised will fall on people who earn less than bill clinton and have far, far less than john kerry: for instance, you.",18742,8,13,"('So', 'the', 'taxes', 'that', 'will', 'actually', 'be', 'raised', 'will', 'fall', 'on', 'people', 'who', 'earn', 'less', 'than', 'bill', 'clinton', 'and', 'have', 'far', ',', 'far', 'less', 'than', 'john', 'kerry', ':', 'for', 'instance', ',', 'you', '.')"
earn,earn,"“box of professional chocolates”   so what is to become of my professional life?… i am faced with this question and i am filled with uncertainty of forrest gump eager to see what’s inside that box of chocolates… in other words, i don’t have the slightest idea… that is why, i guess, i am in this sort of a stump… i am slowly rotting away in the uncertainty of things…  i have written in my journal - “i have been so blessed in life that i don’t have any reason to complain” - not so long ago… and i genuinely felt it… it wasn’t just some beautiful phrase that i felt i had to write down to contrast my whining… i actually believed it… and i still do… it’s just that i have so much time in the world now to do things to earn my keep but alas, work is hard to come by… i’ve had phases like this in the past but it didn’t drag for as long as it does now… maybe because there really wasn’t much urgency at that time… after all, i was working for only myself and it really didn’t matter much as i always had the liberty - and the gall - to come running to my parents for help… but now it’s different: i am in a relationship that i truly cherish - and somehow it requires vast reserves… both emotionally and financially… i don’t actually have a problem with the former… it’s the financial part that is kinda shaky… and the sense of urgency, i suspect, comes from the fact that i would really want to be with him and again, it requires a lot of things… it’s hard to maintain a relationship with all its usual trappings… let alone when you have money issues… it’s not much of a money issue as an obsessive-compulsive issue on my end… everybody knows that i want everything to be perfect, especially with regards to things that really matter to me… things are kinda looking up with this school tour project… it should be big - 50 schools!… but it still could dissipate… we are moving, god, i am moving… but we still have to see those initials on the c.e… well, i hope it happens… otherwise, i’d be showing up at livewire not looking like a million bucks and begging for work…",35370,0,168,"('“', 'box', 'of', 'professional', 'chocolates', '”', '  ', 'so', 'what', 'is', 'to', 'become', 'of', 'my', 'professional', 'life', '?', '…', 'i', 'am', 'faced', 'with', 'this', 'question', 'and', 'i', 'am', 'filled', 'with', 'uncertainty', 'of', 'forrest', 'gump', 'eager', 'to', 'see', 'what', '’s', 'inside', 'that', 'box', 'of', 'chocolates', '…', 'in', 'other', 'words', ',', 'i', 'do', 'n’t', 'have', 'the', 'slightest', 'idea', '…', 'that', 'is', 'why', ',', 'i', 'guess', ',', 'i', 'am', 'in', 'this', 'sort', 'of', 'a', 'stump', '…', 'i', 'am', 'slowly', 'rotting', 'away', 'in', 'the', 'uncertainty', 'of', 'things', '…', ' ', 'i', 'have', 'written', 'in', 'my', 'journal', '-', '“', 'i', 'have', 'been', 'so', 'blessed', 'in', 'life', 'that', 'i', 'do', 'n’t', 'have', 'any', 'reason', 'to', 'complain', '”', '-', 'not', 'so', 'long', 'ago', '…', 'and', 'i', 'genuinely', 'felt', 'it', '…', 'it', 'was', 'n’t', 'just', 'some', 'beautiful', 'phrase', 'that', 'i', 'felt', 'i', 'had', 'to', 'write', 'down', 'to', 'contrast', 'my', 'whining', '…', 'i', 'actually', 'believed', 'it', '…', 'and', 'i', 'still', 'do', '…', 'it', '’s', 'just', 'that', 'i', 'have', 'so', 'much', 'time', 'in', 'the', 'world', 'now', 'to', 'do', 'things', 'to', 'earn', 'my', 'keep', 'but', 'alas', ',', 'work', 'is', 'hard', 'to', 'come', 'by', '…', 'i', '’ve', 'had', 'phases', 'like', 'this', 'in', 'the', 'past', 'but', 'it', 'did', 'n’t', 'drag', 'for', 'as', 'long', 'as', 'it', 'does', 'now', '…', 'maybe', 'because', 'there', 'really', 'was', 'n’t', 'much', 'urgency', 'at', 'that', 'time', '…', 'after', 'all', ',', 'i', 'was', 'working', 'for', 'only', 'myself', 'and', 'it', 'really', 'did', 'n’t', 'matter', 'much', 'as', 'i', 'always', 'had', 'the', 'liberty', '-', 'and', 'the', 'gall', '-', 'to', 'come', 'running', 'to', 'my', 'parents', 'for', 'help', '…', 'but', 'now', 'it', '’s', 'different', ':', 'i', 'am', 'in', 'a', 'relationship', 'that', 'i', 'truly', 'cherish', '-', 'and', 'somehow', 'it', 'requires', 'vast', 'reserves', '…', 'both', 'emotionally', 'and', 'financially', '…', 'i', 'do', 'n’t', 'actually', 'have', 'a', 'problem', 'with', 'the', 'former', '…', 'it', '’s', 'the', 'financial', 'part', 'that', 'is', 'kinda', 'shaky', '…', 'and', 'the', 'sense', 'of', 'urgency', ',', 'i', 'suspect', ',', 'comes', 'from', 'the', 'fact', 'that', 'i', 'would', 'really', 'want', 'to', 'be', 'with', 'him', 'and', 'again', ',', 'it', 'requires', 'a', 'lot', 'of', 'things', '…', 'it', '’s', 'hard', 'to', 'maintain', 'a', 'relationship', 'with', 'all', 'its', 'usual', 'trappings', '…', 'let', 'alone', 'when', 'you', 'have', 'money', 'issues', '…', 'it', '’s', 'not', 'much', 'of', 'a', 'money', 'issue', 'as', 'an', 'obsessive', '-', 'compulsive', 'issue', 'on', 'my', 'end', '…', 'everybody', 'knows', 'that', 'i', 'want', 'everything', 'to', 'be', 'perfect', ',', 'especially', 'with', 'regards', 'to', 'things', 'that', 'really', 'matter', 'to', 'me', '…', 'things', 'are', 'kinda', 'looking', 'up', 'with', 'this', 'school', 'tour', 'project', '…', 'it', 'should', 'be', 'big', '-', '50', 'schools', '!', '…', 'but', 'it', 'still', 'could', 'dissipate', '…', 'we', 'are', 'moving', ',', 'god', ',', 'i', 'am', 'moving', '…', 'but', 'we', 'still', 'have', 'to', 'see', 'those', 'initials', 'on', 'the', 'c.e', '…', 'well', ',', 'i', 'hope', 'it', 'happens', '…', 'otherwise', ',', 'i', '’d', 'be', 'showing', 'up', 'at', 'livewire', 'not', 'looking', 'like', 'a', 'million', 'bucks', 'and', 'begging', 'for', 'work', '…')"
earn,earn,"But what they succeeded in creating, in my opinion, was nothing more than a mostly boring story about a handful of 'legendary' cavalry, who are sent on one final mission to save some emotionless teenager in order to earn their much-deserved freedom.",17098,11,43,"('But', 'what', 'they', 'succeeded', 'in', 'creating', ',', 'in', 'my', 'opinion', ',', 'was', 'nothing', 'more', 'than', 'a', 'mostly', 'boring', 'story', 'about', 'a', 'handful', 'of', ""'"", 'legendary', ""'"", 'cavalry', ',', 'who', 'are', 'sent', 'on', 'one', 'final', 'mission', 'to', 'save', 'some', 'emotionless', 'teenager', 'in', 'order', 'to', 'earn', 'their', 'much', '-', 'deserved', 'freedom', '.')"
earn,earn,I guess i could try to get a job over christmas break and then pay my parents back with the money i earn then.,20909,28,22,"('I', 'guess', 'i', 'could', 'try', 'to', 'get', 'a', 'job', 'over', 'christmas', 'break', 'and', 'then', 'pay', 'my', 'parents', 'back', 'with', 'the', 'money', 'i', 'earn', 'then', '.')"
earn,earned,"Jericho appeared to have earned a count-out victory early on, but a resentful raw general manager had different ideas.",13307,18,4,"('Jericho', 'appeared', 'to', 'have', 'earned', 'a', 'count', '-', 'out', 'victory', 'early', 'on', ',', 'but', 'a', 'resentful', 'raw', 'general', 'manager', 'had', 'different', 'ideas', '.')"
earn,earned,"Of course i knew the movie sucked and i shouldn't be spending $3.99 of my father's hard earned money to rent it, but i couldn't resist, i had to do it.",33255,18,20,"('Of', 'course', 'i', 'knew', 'the', 'movie', 'sucked', 'and', 'i', 'should', ""n't"", 'be', 'spending', '$', '3.99', 'of', 'my', 'father', ""'s"", 'hard', 'earned', 'money', 'to', 'rent', 'it', ',', 'but', 'i', 'could', ""n't"", 'resist', ',', 'i', 'had', 'to', 'do', 'it', '.')"
earn,earn,I can't wait until they have to actually  earn  something that they want instead of having it just handed to them like everything else has been.,28648,5,10,"('I', 'ca', ""n't"", 'wait', 'until', 'they', 'have', 'to', 'actually', ' ', 'earn', ' ', 'something', 'that', 'they', 'want', 'instead', 'of', 'having', 'it', 'just', 'handed', 'to', 'them', 'like', 'everything', 'else', 'has', 'been', '.')"
earn,earn,"Haha, i'm hoping to earn at least $100 after euro 04 is over.",21868,15,6,"('Haha', ',', 'i', ""'m"", 'hoping', 'to', 'earn', 'at', 'least', '$', '100', 'after', 'euro', '04', 'is', 'over', '.')"
earn,earn,"My son jordan was so funny, my mom had him stacking wood to earn some flash cards that she bought him...",19379,28,14,"('My', 'son', 'jordan', 'was', 'so', 'funny', ',', 'my', 'mom', 'had', 'him', 'stacking', 'wood', 'to', 'earn', 'some', 'flash', 'cards', 'that', 'she', 'bought', 'him', '...')"
earn,earn,What about guys who don't earn a lot?,28822,24,6,"('What', 'about', 'guys', 'who', 'do', ""n't"", 'earn', 'a', 'lot', '?')"
earn,earned,"I was thrilled that they got their rings a few years back, they earned them, but my boys will always be the pistons.",38738,3,14,"('I', 'was', 'thrilled', 'that', 'they', 'got', 'their', 'rings', 'a', 'few', 'years', 'back', ',', 'they', 'earned', 'them', ',', 'but', 'my', 'boys', 'will', 'always', 'be', 'the', 'pistons', '.')"
earn,earned,"well ... not exactly a top notch competitive school compared to others, won't look at students really hard unless they've earned a 3.0gpa.",23034,11,23,"('well', '...', 'not', 'exactly', 'a', 'top', 'notch', 'competitive', 'school', 'compared', 'to', 'others', ',', 'wo', ""n't"", 'look', 'at', 'students', 'really', 'hard', 'unless', 'they', ""'ve"", 'earned', 'a', '3.0gpa', '.')"
earn,earn,"Now, i don't trust people until they earn it.",15888,13,9,"('Now', ',', 'i', 'do', ""n't"", 'trust', 'people', 'until', 'they', 'earn', 'it', '.')"
earn,earned,"Renee zellwegger kicked ass and earned all the awards she has won and/or will win on sunday, nicole kidman was pretty and sad, jude law was sad and died, and natalie portman made a stirring appearance as the widowed and lonely mother of the world's largest baby.",27977,3,5,"('Renee', 'zellwegger', 'kicked', 'ass', 'and', 'earned', 'all', 'the', 'awards', 'she', 'has', 'won', 'and/or', 'will', 'win', 'on', 'sunday', ',', 'nicole', 'kidman', 'was', 'pretty', 'and', 'sad', ',', 'jude', 'law', 'was', 'sad', 'and', 'died', ',', 'and', 'natalie', 'portman', 'made', 'a', 'stirring', 'appearance', 'as', 'the', 'widowed', 'and', 'lonely', 'mother', 'of', 'the', 'world', ""'s"", 'largest', 'baby', '.')"
earn,earn,"At another facility in kansas city, boys who rack up months of good behavior earn the right to attend summer basketball camp.",1301,7,15,"('At', 'another', 'facility', 'in', 'kansas', 'city', ',', 'boys', 'who', 'rack', 'up', 'months', 'of', 'good', 'behavior', 'earn', 'the', 'right', 'to', 'attend', 'summer', 'basketball', 'camp', '.')"
earn,earn,"Den in the afternoon, after my lunch, i went to earn some money.",21850,5,12,"('Den', 'in', 'the', 'afternoon', ',', 'after', 'my', 'lunch', ',', 'i', 'went', 'to', 'earn', 'some', 'money', '.')"
earn,earned,Back from vaction.. it was well earned and very needed.,3875,0,7,"('Back', 'from', 'vaction', '..', 'it', 'was', 'well', 'earned', 'and', 'very', 'needed', '.')"
earn,earned,"Anyhow my mp3 player finally ran out of battery as i gave myself a blasting on my way home from a well earned bit of frisbee, well earned meaning after all that lazing around i deserved something to do.",30002,2,28,"('Anyhow', 'my', 'mp3', 'player', 'finally', 'ran', 'out', 'of', 'battery', 'as', 'i', 'gave', 'myself', 'a', 'blasting', 'on', 'my', 'way', 'home', 'from', 'a', 'well', 'earned', 'bit', 'of', 'frisbee', ',', 'well', 'earned', 'meaning', 'after', 'all', 'that', 'lazing', 'around', 'i', 'deserved', 'something', 'to', 'do', '.')"
earn,Earn,Earn your degree in just 2-3 years.,33724,6,0,"('Earn', 'your', 'degree', 'in', 'just', '2', '-', '3', 'years', '.')"
earn,earned,well then after my lesson i had to wait for rachel cause people were there t try spider (rachels old horse) and then kate asked me to work her shift (3-end) wich probly earned me bout 5 dollars!!!!!!!!!!!!,14411,16,39,"('well', 'then', 'after', 'my', 'lesson', 'i', 'had', 'to', 'wait', 'for', 'rachel', 'cause', 'people', 'were', 'there', 't', 'try', 'spider', '(', 'rachels', 'old', 'horse', ')', 'and', 'then', 'kate', 'asked', 'me', 'to', 'work', 'her', 'shift', '(', '3', '-', 'end', ')', 'wich', 'probly', 'earned', 'me', 'bout', '5', 'dollars', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!')"
earn,earned,i  earned  this shot of vodka.,20458,8,2,"('i', ' ', 'earned', ' ', 'this', 'shot', 'of', 'vodka', '.')"
earn,earned,It feels good to have narrowly escaped a pillaging from some bastard grease-monkey out to get his filthy hands on my hard-earned cash.,25523,18,25,"('It', 'feels', 'good', 'to', 'have', 'narrowly', 'escaped', 'a', 'pillaging', 'from', 'some', 'bastard', 'grease', '-', 'monkey', 'out', 'to', 'get', 'his', 'filthy', 'hands', 'on', 'my', 'hard', '-', 'earned', 'cash', '.')"
earn,earn,But actions in this life earn consequences in this life.,12488,8,5,"('But', 'actions', 'in', 'this', 'life', 'earn', 'consequences', 'in', 'this', 'life', '.')"
earn,earn,"do something exciting and different for me once in awhile, it will earn you props....",6161,22,13,"('do', 'something', 'exciting', 'and', 'different', 'for', 'me', 'once', 'in', 'awhile', ',', 'it', 'will', 'earn', 'you', 'props', '....')"
earn,earns,“ i love you “ for no reason at all y earns for you when you are not in sight z est for life begins with you,17644,2,11,"('“', 'i', 'love', 'you', '“', 'for', 'no', 'reason', 'at', 'all', 'y', 'earns', 'for', 'you', 'when', 'you', 'are', 'not', 'in', 'sight', 'z', 'est', 'for', 'life', 'begins', 'with', 'you')"
earn,earned,"Do not listen to mongo or cobra, for they started the site already admins but i earned my way on to the staff.",18696,3,17,"('Do', 'not', 'listen', 'to', 'mongo', 'or', 'cobra', ',', 'for', 'they', 'started', 'the', 'site', 'already', 'admins', 'but', 'i', 'earned', 'my', 'way', 'on', 'to', 'the', 'staff', '.')"
earn,earning,"And being treated like a bimbo (no matter how smart or popular or rich or cool or handsome your boyfriend is) is no way of earning your respect, or your love for that matter.",36091,40,27,"('And', 'being', 'treated', 'like', 'a', 'bimbo', '(', 'no', 'matter', 'how', 'smart', 'or', 'popular', 'or', 'rich', 'or', 'cool', 'or', 'handsome', 'your', 'boyfriend', 'is', ')', 'is', 'no', 'way', 'of', 'earning', 'your', 'respect', ',', 'or', 'your', 'love', 'for', 'that', 'matter', '.')"
earn,earn,"You don't trust people easily, but when they do earn your trust, you are loyal to them, sometimes to a fault.",8740,13,11,"('You', 'do', ""n't"", 'trust', 'people', 'easily', ',', 'but', 'when', 'they', 'do', 'earn', 'your', 'trust', ',', 'you', 'are', 'loyal', 'to', 'them', ',', 'sometimes', 'to', 'a', 'fault', '.')"
earn,earned,And she can't be convicted she's earned her degree,11081,22,8,"('And', 'she', 'ca', ""n't"", 'be', 'convicted', 'she', ""'s"", 'earned', 'her', 'degree')"
earn,earned,"In order to be a professional, you had to have been traded in these practices, went to some sort of school, and earned some kind of degree.",29137,8,25,"('In', 'order', 'to', 'be', 'a', 'professional', ',', 'you', 'had', 'to', 'have', 'been', 'traded', 'in', 'these', 'practices', ',', 'went', 'to', 'some', 'sort', 'of', 'school', ',', 'and', 'earned', 'some', 'kind', 'of', 'degree', '.')"
earn,earning,is it like some self-improvement or million dollar club spokeman sharing his 'secret' to earning that first million and laying kate beckinsale after?,19794,6,18,"('is', 'it', 'like', 'some', 'self', '-', 'improvement', 'or', 'million', 'dollar', 'club', 'spokeman', 'sharing', 'his', ""'"", 'secret', ""'"", 'to', 'earning', 'that', 'first', 'million', 'and', 'laying', 'kate', 'beckinsale', 'after', '?')"
earn,earn,but i earn shit.....,19636,11,2,"('but', 'i', 'earn', 'shit', '.....')"
earn,earned,I set a personal record for the percentage of students who earned as and bs.,37799,8,11,"('I', 'set', 'a', 'personal', 'record', 'for', 'the', 'percentage', 'of', 'students', 'who', 'earned', 'as', 'and', 'bs', '.')"
earn,earned,I might even go as far as spending some of my hard earned cash on it.,15681,10,12,"('I', 'might', 'even', 'go', 'as', 'far', 'as', 'spending', 'some', 'of', 'my', 'hard', 'earned', 'cash', 'on', 'it', '.')"
earn,earned,"Before, i earned money because i want to buy stuff that i want; now money is like something that rules me because of my desire to settle down.",35357,21,3,"('Before', ',', 'i', 'earned', 'money', 'because', 'i', 'want', 'to', 'buy', 'stuff', 'that', 'i', 'want', ';', 'now', 'money', 'is', 'like', 'something', 'that', 'rules', 'me', 'because', 'of', 'my', 'desire', 'to', 'settle', 'down', '.')"
earn,earn,"Also, am i wrong to be worried that i will end up in a cab during pbj3 and earn the lame-o label?",7286,4,19,"('Also', ',', 'am', 'i', 'wrong', 'to', 'be', 'worried', 'that', 'i', 'will', 'end', 'up', 'in', 'a', 'cab', 'during', 'pbj3', 'and', 'earn', 'the', 'lame', '-', 'o', 'label', '?')"
earn,earn,This euro 04 is oso the time to earn money.,21868,14,8,"('This', 'euro', '04', 'is', 'oso', 'the', 'time', 'to', 'earn', 'money', '.')"
earn,earn,"Its fee - to be of gold - had nature - in her monstrous house a single ragged child -  to earn a mine - would run that interdicted way, and tell him - charge thee speak it plain -",9135,1,22,"('Its', 'fee', '-', 'to', 'be', 'of', 'gold', '-', 'had', 'nature', '-', 'in', 'her', 'monstrous', 'house', 'a', 'single', 'ragged', 'child', '-', ' ', 'to', 'earn', 'a', 'mine', '-', 'would', 'run', 'that', 'interdicted', 'way', ',', 'and', 'tell', 'him', '-', 'charge', 'thee', 'speak', 'it', 'plain', '-')"
earn,earning,"From what i can tell he has had to work damned hard to get where he is today, earning what he is earning, so he is entitled to 'brag' a bit, not that i've noticed him shouting out 'i've got loads of money and you're all worthelss because you haven't', nor have i ever heard him claim he's better than anyone else because of it.",14201,7,23,"('From', 'what', 'i', 'can', 'tell', 'he', 'has', 'had', 'to', 'work', 'damned', 'hard', 'to', 'get', 'where', 'he', 'is', 'today', ',', 'earning', 'what', 'he', 'is', 'earning', ',', 'so', 'he', 'is', 'entitled', 'to', ""'"", 'brag', ""'"", 'a', 'bit', ',', 'not', 'that', 'i', ""'ve"", 'noticed', 'him', 'shouting', 'out', ""'"", 'i', ""'ve"", 'got', 'loads', 'of', 'money', 'and', 'you', ""'re"", 'all', 'worthelss', 'because', 'you', 'have', ""n't"", ""'"", ',', 'nor', 'have', 'i', 'ever', 'heard', 'him', 'claim', 'he', ""'s"", 'better', 'than', 'anyone', 'else', 'because', 'of', 'it', '.')"
earn,earn,"And then there's cile, who's lack of doubt in life has helped her name earn recognition in paycheck's end credits.",15590,22,17,"('And', 'then', 'there', ""'s"", 'cile', ',', 'who', ""'s"", 'lack', 'of', 'doubt', 'in', 'life', 'has', 'helped', 'her', 'name', 'earn', 'recognition', 'in', 'paycheck', ""'s"", 'end', 'credits', '.')"
earn,earn,"Its nice to earn some money, but when its so sunny and all i wanna do is be outside working just isnt fun.",1344,3,3,"('Its', 'nice', 'to', 'earn', 'some', 'money', ',', 'but', 'when', 'its', 'so', 'sunny', 'and', 'all', 'i', 'wanna', 'do', 'is', 'be', 'outside', 'working', 'just', 'is', 'nt', 'fun', '.')"
earn,earning,"I think that instead of voting for women who have developed bitchy attitudes without earning the right to have them, they voted for people that they thought were nice.",32715,31,14,"('I', 'think', 'that', 'instead', 'of', 'voting', 'for', 'women', 'who', 'have', 'developed', 'bitchy', 'attitudes', 'without', 'earning', 'the', 'right', 'to', 'have', 'them', ',', 'they', 'voted', 'for', 'people', 'that', 'they', 'thought', 'were', 'nice', '.')"
earn,earned,and i don't think anyone else has a right to my hard earned money.,5748,8,13,"('and', 'i', 'do', ""n't"", 'think', 'anyone', 'else', 'has', 'a', 'right', 'to', 'my', 'hard', 'earned', 'money', '.')"
earn,earning,I'm thinking the kids are earning the paycheck in those families.,4263,4,6,"('I', ""'m"", 'thinking', 'the', 'kids', 'are', 'earning', 'the', 'paycheck', 'in', 'those', 'families', '.')"
earn,earning,"I starting to feel like i'm in 'office space'...on a brighter note, i'm earning over $15k more than i was a year ago, so i shouldn't really be complaining, should i?",18329,2,19,"('I', 'starting', 'to', 'feel', 'like', 'i', ""'m"", 'in', ""'"", 'office', ""space'"", '...', 'on', 'a', 'brighter', 'note', ',', 'i', ""'m"", 'earning', 'over', '$', '15k', 'more', 'than', 'i', 'was', 'a', 'year', 'ago', ',', 'so', 'i', 'should', ""n't"", 'really', 'be', 'complaining', ',', 'should', 'i', '?')"
earn,earn,"In fact, a bankruptcy forms processor can set up a bankruptcy business in their home with very little money and earn a full-time income very quickly.",14403,3,21,"('In', 'fact', ',', 'a', 'bankruptcy', 'forms', 'processor', 'can', 'set', 'up', 'a', 'bankruptcy', 'business', 'in', 'their', 'home', 'with', 'very', 'little', 'money', 'and', 'earn', 'a', 'full', '-', 'time', 'income', 'very', 'quickly', '.')"
earn,earns,The parent corporation does possess a valid intellectual property right in the in-game money and items that one earns or purchases.,26212,23,20,"('The', 'parent', 'corporation', 'does', 'possess', 'a', 'valid', 'intellectual', 'property', 'right', 'in', 'the', 'in', '-', 'game', 'money', 'and', 'items', 'that', 'one', 'earns', 'or', 'purchases', '.')"
earn,earn,It takes a bit to earn that.,4032,0,5,"('It', 'takes', 'a', 'bit', 'to', 'earn', 'that', '.')"
earn,earn,"And while there exists economic reasons too complicated for me to understand that explain  why  workers in other country earn three pennies to the dollar of u.s. workers, there is also the simple reason that there are often fewer if any regulations in these other countries, allowing companies to exploit workers to a degree they could not possibly do (at least not all the time) in the u.s.  this last concern could just be economic naivete; it is arguable that the kind of governmental regulations and maket conditions cannot arise without there first being an impetus in the form of mass exploitation.",29110,31,21,"('And', 'while', 'there', 'exists', 'economic', 'reasons', 'too', 'complicated', 'for', 'me', 'to', 'understand', 'that', 'explain', ' ', 'why', ' ', 'workers', 'in', 'other', 'country', 'earn', 'three', 'pennies', 'to', 'the', 'dollar', 'of', 'u.s', '.', 'workers', ',', 'there', 'is', 'also', 'the', 'simple', 'reason', 'that', 'there', 'are', 'often', 'fewer', 'if', 'any', 'regulations', 'in', 'these', 'other', 'countries', ',', 'allowing', 'companies', 'to', 'exploit', 'workers', 'to', 'a', 'degree', 'they', 'could', 'not', 'possibly', 'do', '(', 'at', 'least', 'not', 'all', 'the', 'time', ')', 'in', 'the', 'u.s', '.', ' ', 'this', 'last', 'concern', 'could', 'just', 'be', 'economic', 'naivete', ';', 'it', 'is', 'arguable', 'that', 'the', 'kind', 'of', 'governmental', 'regulations', 'and', 'maket', 'conditions', 'can', 'not', 'arise', 'without', 'there', 'first', 'being', 'an', 'impetus', 'in', 'the', 'form', 'of', 'mass', 'exploitation', '.')"
earn,earned,"They were subjugated, and whatever rights they enjoyed was directly proportionate to how much money they earned, by entertaining constantly and by acquiring a  danna  or sugar-daddy.",22165,5,17,"('They', 'were', 'subjugated', ',', 'and', 'whatever', 'rights', 'they', 'enjoyed', 'was', 'directly', 'proportionate', 'to', 'how', 'much', 'money', 'they', 'earned', ',', 'by', 'entertaining', 'constantly', 'and', 'by', 'acquiring', 'a', ' ', 'danna', ' ', 'or', 'sugar', '-', 'daddy', '.')"
earn,earn,"Their attention she tried to sieze, their love she tried to earn.",18113,3,12,"('Their', 'attention', 'she', 'tried', 'to', 'sieze', ',', 'their', 'love', 'she', 'tried', 'to', 'earn', '.')"
earn,earn,"Nah, i'd rather earn it!",17865,42,5,"('Nah', ',', 'i', ""'d"", 'rather', 'earn', 'it', '!')"
earn,earn,To earn way more what i have is to work hard and smart.,19631,9,1,"('To', 'earn', 'way', 'more', 'what', 'i', 'have', 'is', 'to', 'work', 'hard', 'and', 'smart', '.')"
earn,earning,"The combined compensation for the six highest paid employees of the management company last year exceeded $100 million, with maruice samuels earning $35.1 million, david mittelman earning $34.1 million, and barry larson earned a lowly $17.3 million, which was apparently so pathetic that mr. larson is leaving along with a dozen or so other havard management co. employees to found their own hedge fund.",29115,4,30,"('The', 'combined', 'compensation', 'for', 'the', 'six', 'highest', 'paid', 'employees', 'of', 'the', 'management', 'company', 'last', 'year', 'exceeded', '$', '100', 'million', ',', 'with', 'maruice', 'samuels', 'earning', '$', '35.1', 'million', ',', 'david', 'mittelman', 'earning', '$', '34.1', 'million', ',', 'and', 'barry', 'larson', 'earned', 'a', 'lowly', '$', '17.3', 'million', ',', 'which', 'was', 'apparently', 'so', 'pathetic', 'that', 'mr', '.', 'larson', 'is', 'leaving', 'along', 'with', 'a', 'dozen', 'or', 'so', 'other', 'havard', 'management', 'co.', 'employees', 'to', 'found', 'their', 'own', 'hedge', 'fund', '.')"
earn,earn,"Women attend college here primarily to earn their mrs degree, and late female adolescence/college life is preoccupied with finding a good catch, settling down, and breeding future generations of chicagolandians who will further increase suburban sprawl and design poorly constructed botanic gardens.",15475,14,6,"('Women', 'attend', 'college', 'here', 'primarily', 'to', 'earn', 'their', 'mrs', 'degree', ',', 'and', 'late', 'female', 'adolescence', '/', 'college', 'life', 'is', 'preoccupied', 'with', 'finding', 'a', 'good', 'catch', ',', 'settling', 'down', ',', 'and', 'breeding', 'future', 'generations', 'of', 'chicagolandians', 'who', 'will', 'further', 'increase', 'suburban', 'sprawl', 'and', 'design', 'poorly', 'constructed', 'botanic', 'gardens', '.')"
earn,earned,"'blood is gender neutral, but she earned the rank of major by serving her country with honor you degenerate sack of shit,' i shouted into his characteristically vacant face, flecking it with my angry saliva.",27588,29,8,"(""'"", 'blood', 'is', 'gender', 'neutral', ',', 'but', 'she', 'earned', 'the', 'rank', 'of', 'major', 'by', 'serving', 'her', 'country', 'with', 'honor', 'you', 'degenerate', 'sack', 'of', 'shit', ',', ""'"", 'i', 'shouted', 'into', 'his', 'characteristically', 'vacant', 'face', ',', 'flecking', 'it', 'with', 'my', 'angry', 'saliva', '.')"
earn,earn,"We could easily earn 5, 10, 20 times more if we did not limit ourselves through the thoughts we maintain.",8378,5,3,"('We', 'could', 'easily', 'earn', '5', ',', '10', ',', '20', 'times', 'more', 'if', 'we', 'did', 'not', 'limit', 'ourselves', 'through', 'the', 'thoughts', 'we', 'maintain', '.')"
earn,earned,These people earned the possibility to possibly recieve an award based on thier achievements.,32964,2,2,"('These', 'people', 'earned', 'the', 'possibility', 'to', 'possibly', 'recieve', 'an', 'award', 'based', 'on', 'thier', 'achievements', '.')"
earn,earn,"Surely you know people who earn much more than you who don't have your education, your skills, or your intelligence.",8378,7,5,"('Surely', 'you', 'know', 'people', 'who', 'earn', 'much', 'more', 'than', 'you', 'who', 'do', ""n't"", 'have', 'your', 'education', ',', 'your', 'skills', ',', 'or', 'your', 'intelligence', '.')"
earn,earned,Wal-mart’s ceo earned $1.2 million in salary and $4.2 million in bonus while at the same time they won’t pay their hourly employees a few hours of overtime.,37798,10,5,"('Wal', '-', 'mart', '’s', 'ceo', 'earned', '$', '1.2', 'million', 'in', 'salary', 'and', '$', '4.2', 'million', 'in', 'bonus', 'while', 'at', 'the', 'same', 'time', 'they', 'wo', 'n’t', 'pay', 'their', 'hourly', 'employees', 'a', 'few', 'hours', 'of', 'overtime', '.')"
