,Unnamed: 0,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma,freq_band
8447,8447,592,3,talent,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,talent,75
8449,8449,592,5,opportunity,NOUN,NOUN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,opportunity,45
8451,8451,592,7,plenty,X,NOUN,VERB,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,_,-1
8454,8454,592,10,market,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,market,32
8466,8466,594,4,friends,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,friend,14
8474,8474,594,12,school,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,NOUN,NOUN,PROPN,NOUN,school,28
8479,8479,594,17,spelling,NOUN,NOUN,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,PROPN,spelling,79
8482,8482,594,20,brothers,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,brother,69
8490,8490,594,28,school,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCT,PUNCT,NOUN,NOUN,NOUN,school,28
8495,8495,594,33,outfit,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,outfit,85
8497,8497,594,35,while,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,while,54
8503,8503,594,41,man,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,man,26
8510,8510,594,48,contacts,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,contact,48
8521,8521,594,59,trading,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,trading,57
8522,8522,594,60,environment,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,environment,53
8529,8529,595,4,days,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,day,5
8536,8536,595,11,touch,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,touch,60
8540,8540,597,1,guys,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,AUX,AUX,AUX,guy,16
8543,8543,597,4,job,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,job,13
8544,8544,597,5,opening,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,opening,73
8548,8548,597,9,gas,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,gas,29
8549,8549,597,10,traders,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,trader,56
8564,8564,597,25,years,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,year,3
8571,8571,598,5,ene,PROPN,NOUN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,ene,-1
8583,8583,598,17,options,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,option,26
8585,8585,599,0,Rodgers,PROPN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,Rodgers,-1
8594,8594,600,8,effort,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,effort,42
8599,8599,600,13,offer,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,offer,57
8600,8600,600,14,letter,NOUN,NOUN,NOUN,NOUN,PUNCT,NOUN,PUNCT,NOUN,PUNCT,NOUN,NOUN,letter,28
8610,8610,601,8,series,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,series,66
8612,8612,601,10,calls,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,call,19
8617,8617,601,15,delivery,NOUN,NOUN,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,delivery,43
8618,8618,601,16,term,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,term,37
8620,8620,601,18,quantity,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,quantity,75
8634,8634,601,32,mind,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,mind,36
8641,8641,602,5,shape,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,shape,73
8646,8646,602,10,offer,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,offer,57
8656,8656,603,0,Thanks,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,thanks,6
8678,8678,608,2,PM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,p.m.,9
8682,8682,609,3,form,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,form,29
8689,8689,609,10,risks,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,risk,39
8692,8692,609,13,businesses,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,business,16
8708,8708,613,2,PM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,p.m.,9
8720,8720,615,3,report,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,report,24
8722,8722,615,5,e-mail,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,e-mail,34
8731,8731,618,2,AM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,a.m.,13
8735,8735,619,3,comments,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,comment,29
8749,8749,622,1,deal,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,deal,20
8759,8759,622,11,traders,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,trader,56
8763,8763,622,15,call,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,call,19
8775,8775,623,7,things,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,thing,9
8784,8784,624,6,track,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,track,67
8791,8791,626,2,vm,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,vm,94
8796,8796,628,2,AM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,a.m.,13
8802,8802,629,5,drafts,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,draft,34
8806,8806,629,9,guaranties,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,guaranty,59
8811,8811,629,14,support,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,support,41
8815,8815,629,18,obligations,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,obligation,73
8842,8842,630,1,guaranty,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,guaranty,59
8853,8853,630,12,guaranty,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,guaranty,59
8855,8855,630,14,favor,NOUN,NOUN,NUM,NUM,NOUN,NOUN,NOUN,NOUN,NOUN,PRON,NOUN,favor,63
8858,8858,630,17,banks,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,bank,63
8863,8863,630,22,connection,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,connection,44
8872,8872,630,31,project,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,project,31
8882,8882,630,41,guaranty,NOUN,NOUN,PRON,PRON,PRON,PRON,PRON,PRON,NOUN,NOUN,NOUN,guaranty,59
8888,8888,630,47,guaranty,NOUN,NOUN,PRON,PRON,PRON,PRON,NOUN,NOUN,ADV,ADV,NOUN,guaranty,59
8894,8894,631,4,week,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,week,10
8899,8899,631,9,guaranties,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,guaranty,59
8906,8906,631,16,form,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,form,29
8912,8912,631,22,project,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,project,31
8913,8913,631,23,lenders,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,lender,94
8915,8915,631,25,equity,NOUN,NOUN,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,equity,77
8916,8916,631,26,participants,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,participant,64
8926,8926,631,36,form,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,form,29
8933,8933,631,43,financing,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,financing,82
8942,8942,631,52,banks,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,bank,63
8951,8951,632,7,form,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,form,29
8955,8955,632,11,guaranty,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,guaranty,59
8961,8961,632,17,favor,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,favor,63
8965,8965,632,21,respect,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,respect,59
8968,8968,632,24,seller,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,seller,77
8970,8970,632,26,obligations,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,obligation,73
8979,8979,633,4,draft,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,draft,34
8982,8982,633,7,guaranty,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,guaranty,59
8986,8986,633,11,today,NOUN,NOUN,NOUN,NOUN,NOUN,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,today,19
8995,8995,634,7,call,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,call,19
9000,9000,634,12,questions,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,question,11
9004,9004,634,16,guaranties,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,guaranty,59
9020,9020,639,1,REDLINE,NOUN,NOUN,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,redline,89
9028,9028,642,2,PM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,p.m.,9
9033,9033,644,2,PM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,p.m.,9
9056,9056,646,2,day,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,day,5
9060,9060,646,6,area,NOUN,NOUN,NOUN,NOUN,PROPN,NOUN,NOUN,NOUN,PROPN,NOUN,PROPN,area,15
9083,9083,648,2,address,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,address,37
9113,9113,650,4,draft,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,draft,34
9117,9117,650,8,risk,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,risk,39
9118,9118,650,9,memo,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,memo,69
9120,9120,651,0,Events,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,event,37
9125,9125,652,1,morning,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,morning,34
9127,9127,652,3,paper,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,NOUN,NOUN,NOUN,PROPN,paper,41
9131,9131,652,7,rate,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,rate,30
9132,9132,652,8,increase,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,increase,56
9135,9135,652,11,%,SYM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,%,-1
9145,9145,652,21,today,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,today,19
9149,9149,652,25,bond,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,bond,77
9150,9150,652,26,issue,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,issue,18
9151,9151,652,27,amount,NOUN,NOUN,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,amount,22
9174,9174,654,7,copy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,copy,36
9177,9177,654,10,draft,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,draft,34
9178,9178,654,11,memo,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,memo,69
9180,9180,655,0,Thanks,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,thanks,6
9187,9187,657,4,court,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,court,64
9197,9197,658,8,work,NOUN,NOUN,PRON,PRON,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,work,11
9201,9201,658,12,call,NOUN,NOUN,NUM,NUM,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,call,19
9205,9205,659,3,draft,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,draft,34
9207,9207,659,5,risk,NOUN,NOUN,DET,DET,DET,DET,PRON,DET,DET,DET,PRON,risk,39
9208,9208,659,6,memo,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,memo,69
9212,9212,659,10,DRAFT,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,draft,34
9213,9213,659,11,FORM,NOUN,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,form,29
9218,9218,660,2,comments,NOUN,NOUN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,comment,29
9222,9222,660,6,dash,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,dash,94
9229,9229,661,5,info,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,info,48
9231,9231,661,7,deal,NOUN,NOUN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,deal,20
9232,9232,661,8,status,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,status,59
9234,9234,662,0,Thanks,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,thanks,6
9248,9248,665,9,power,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,power,22
9250,9250,665,11,meeting,NOUN,NOUN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,meeting,23
9272,9272,668,15,light,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,light,38
9278,9278,668,21,project,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,project,31
9283,9283,669,3,tomorrow,NOUN,NOUN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,tomorrow,44
9287,9287,669,7,details,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,detail,44
9310,9310,673,9,consulting,NOUN,NOUN,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,consulting,82
9311,9311,673,10,arrangement,NOUN,NOUN,PRON,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,arrangement,77
9315,9315,673,14,couple,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,couple,28
9317,9317,673,16,weeks,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,week,10
9331,9331,674,11,day,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,day,5
9332,9332,674,12,contract,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,contract,36
9337,9337,674,17,thoughts,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,thought,50
9340,9340,674,20,kind,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,kind,31
9342,9342,674,22,issues,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,issue,18
9354,9354,674,34,thoughts,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,thought,50
9357,9357,674,37,avenues,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,avenue,94
9360,9360,674,40,work,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,work,11
9381,9381,677,16,512-232-2787,NUM,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,512-232-2787,-1
9383,9383,677,18,phone,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,phone,19
9387,9387,677,22,fax,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,fax,34
9389,9389,677,24,titman@mail.utexas.edu,X,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,titman@mail.utexas.edu,-1
9396,9396,679,4,chance,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,chance,40
9400,9400,679,8,look,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,look,48
9403,9403,679,11,resume,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,resume,64
9413,9413,680,5,guy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,guy,16
9416,9416,680,8,group,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,group,12
9422,9422,683,1,reminder,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,reminder,75
9428,9428,684,4,days,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,day,5
9431,9431,684,7,consulting,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,consulting,82
9432,9432,684,8,arrangement,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,arrangement,77
9441,9441,685,1,feedback,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,feedback,71
9458,9458,690,2,PM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,p.m.,9
9461,9461,691,2,conversation,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,conversation,53
9462,9462,691,3,yesterday,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,PUNCT,PUNCT,PUNCT,PUNCT,yesterday,46
9470,9470,693,3,call,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,call,19
9474,9474,693,7,presentation,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,presentation,62
9487,9487,693,20,fall,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,fall,55
9507,9507,694,16,problems,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,problem,13
9510,9510,694,19,file,NOUN,NOUN,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,PRON,file,27
9511,9511,694,20,size,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,size,54
9515,9515,695,2,event,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,event,37
9518,9518,695,5,presentation,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,presentation,62
9523,9523,695,10,starting,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,starting,79
9524,9524,695,11,point,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,point,17
9531,9531,699,0,Thanks,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,thanks,6
9533,9533,699,2,lot,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,lot,10
9537,9537,700,2,question,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,question,11
9544,9544,700,9,invoice,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,invoice,64
9549,9549,700,14,model,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,model,47
9551,9551,700,16,paper,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,paper,41
9552,9552,700,17,reviews,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,review,25
9566,9566,702,3,book,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,book,39
9575,9575,703,5,copy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,copy,36
9576,9576,703,6,today,NOUN,NOUN,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,today,19
9594,9594,706,6,duffie@Stanford.EDU,X,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,duffie@stanford.edu,-1
9600,9600,708,1,case,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,case,24
9608,9608,708,9,paper,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,paper,41
9610,9610,708,11,gas,NOUN,NOUN,DET,DET,DET,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,gas,29
9611,9611,708,12,Storage,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,storage,67
9612,9612,708,13,value,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,value,34
9613,9613,708,14,modeling,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,modeling,85
9621,9621,712,2,mail,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,mail,57
9627,9627,712,8,phone,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,phone,19
