word,VERB_count,VERB%,PROPN_count,PROPN%,NOUN_count,NOUN%,ADJ_count,ADJ%,open class pos / total,total open class
stick,922,0.7381905524419535,4,0.0032025620496397116,289,0.23138510808646917,34,0.02722177742193755,0.9369842460615154,1249
package,13,0.05627705627705628,1,0.004329004329004329,217,0.9393939393939394,0,0.0,1.0,231
bike,27,0.04285714285714286,3,0.004761904761904762,600,0.9523809523809523,0,0.0,0.9984152139461173,630
breed,45,0.5232558139534884,2,0.023255813953488372,39,0.45348837209302323,0,0.0,1.0,86
joke,228,0.22845691382765532,3,0.003006012024048096,766,0.7675350701402806,1,0.001002004008016032,0.9960079840319361,998
twirling,4,0.4,0,0.0,6,0.6,0,0.0,1.0,10
rifle,2,0.05714285714285714,0,0.0,33,0.9428571428571428,0,0.0,1.0,35
locate,162,0.9938650306748467,0,0.0,1,0.006134969325153374,0,0.0,1.0,163
revamp,25,0.8333333333333334,0,0.0,5,0.16666666666666666,0,0.0,1.0,30
crown,11,0.14102564102564102,2,0.02564102564102564,64,0.8205128205128205,1,0.01282051282051282,1.0,78
shot,7,0.010115606936416185,2,0.002890173410404624,681,0.9841040462427746,2,0.002890173410404624,1.0,692
wild,2,0.005917159763313609,4,0.011834319526627219,20,0.05917159763313609,312,0.9230769230769231,0.9970501474926253,338
fare,18,0.26865671641791045,0,0.0,49,0.7313432835820896,0,0.0,1.0,67
cop,15,0.05244755244755245,1,0.0034965034965034965,270,0.9440559440559441,0,0.0,1.0,286
phase,12,0.07017543859649122,0,0.0,159,0.9298245614035088,0,0.0,1.0,171
gets,9,1.0,0,0.0,0,0.0,0,0.0,0.03488372093023256,9
mind,644,0.16696914700544466,14,0.003629764065335753,3195,0.8283640134819809,4,0.0010370754472387865,0.9950980392156863,3857
spelling,3,0.017045454545454544,4,0.022727272727272728,169,0.9602272727272727,0,0.0,1.0,176
dae,1,0.02564102564102564,11,0.28205128205128205,24,0.6153846153846154,3,0.07692307692307693,0.9285714285714286,39
snack,14,0.05405405405405406,0,0.0,245,0.9459459459459459,0,0.0,1.0,259
lighting,1,0.013513513513513514,0,0.0,73,0.9864864864864865,0,0.0,1.0,74
catch,1878,0.9615975422427036,0,0.0,75,0.03840245775729647,0,0.0,0.9989769820971867,1953
develop,706,0.9860335195530726,0,0.0,1,0.0013966480446927375,9,0.012569832402234637,1.0,716
iron,45,0.2571428571428571,0,0.0,130,0.7428571428571429,0,0.0,0.9887005649717514,175
grip,46,0.3357664233576642,0,0.0,91,0.6642335766423357,0,0.0,1.0,137
retain,82,1.0,0,0.0,0,0.0,0,0.0,1.0,82
flavour,8,0.18181818181818182,0,0.0,36,0.8181818181818182,0,0.0,1.0,44
defer,9,1.0,0,0.0,0,0.0,0,0.0,1.0,9
learned,1,0.5,0,0.0,0,0.0,1,0.5,1.0,2
chatting,5,0.3125,0,0.0,11,0.6875,0,0.0,1.0,16
capitalize,32,1.0,0,0.0,0,0.0,0,0.0,1.0,32
profit,13,0.09090909090909091,1,0.006993006993006993,129,0.9020979020979021,0,0.0,1.0,143
afford,326,0.9969418960244648,0,0.0,1,0.0030581039755351682,0,0.0,1.0,327
span,25,0.22727272727272727,0,0.0,85,0.7727272727272727,0,0.0,1.0,110
gun,10,0.021739130434782608,1,0.002173913043478261,448,0.9739130434782609,1,0.002173913043478261,1.0,460
pocket,3,0.010948905109489052,0,0.0,271,0.9890510948905109,0,0.0,1.0,274
pas,1,0.02857142857142857,21,0.6,12,0.34285714285714286,1,0.02857142857142857,1.0,35
commit,279,0.9893617021276596,0,0.0,3,0.010638297872340425,0,0.0,1.0,282
continue,1524,0.9973821989528796,0,0.0,0,0.0,4,0.002617801047120419,1.0,1528
wrench,22,0.4230769230769231,1,0.019230769230769232,21,0.40384615384615385,8,0.15384615384615385,1.0,52
weep,71,0.9594594594594594,0,0.0,3,0.04054054054054054,0,0.0,1.0,74
desensitize,9,0.75,0,0.0,0,0.0,3,0.25,0.8571428571428571,12
action,1,0.0008880994671403197,4,0.003552397868561279,1121,0.9955595026642984,0,0.0,1.0,1126
abstract,1,0.013888888888888888,0,0.0,9,0.125,62,0.8611111111111112,1.0,72
murder,91,0.32971014492753625,0,0.0,185,0.6702898550724637,0,0.0,0.9963898916967509,276
goose,1,0.016129032258064516,5,0.08064516129032258,56,0.9032258064516129,0,0.0,1.0,62
sky,3,0.0046439628482972135,9,0.01393188854489164,634,0.9814241486068112,0,0.0,0.99079754601227,646
flattering,1,0.029411764705882353,0,0.0,0,0.0,33,0.9705882352941176,1.0,34
east,1,0.002421307506053269,232,0.5617433414043583,72,0.17433414043583534,108,0.26150121065375304,0.9037199124726477,413
torture,115,0.452755905511811,0,0.0,138,0.5433070866141733,1,0.003937007874015748,1.0,254
institute,5,0.04807692307692308,42,0.40384615384615385,57,0.5480769230769231,0,0.0,1.0,104
reform,40,0.41237113402061853,0,0.0,56,0.5773195876288659,1,0.010309278350515464,1.0,97
erode,25,1.0,0,0.0,0,0.0,0,0.0,1.0,25
promote,185,1.0,0,0.0,0,0.0,0,0.0,1.0,185
widen,31,0.9117647058823529,1,0.029411764705882353,2,0.058823529411764705,0,0.0,1.0,34
weaken,30,1.0,0,0.0,0,0.0,0,0.0,1.0,30
curb,27,0.38571428571428573,0,0.0,43,0.6142857142857143,0,0.0,1.0,70
deepen,16,1.0,0,0.0,0,0.0,0,0.0,1.0,16
standardize,5,1.0,0,0.0,0,0.0,0,0.0,1.0,5
scrap,23,0.40350877192982454,0,0.0,34,0.5964912280701754,0,0.0,1.0,57
’s,1,0.1,9,0.9,0,0.0,0,0.0,0.005277044854881266,10
model,31,0.08516483516483517,0,0.0,332,0.9120879120879121,1,0.0027472527472527475,1.0,364
strengthen,64,1.0,0,0.0,0,0.0,0,0.0,1.0,64
lover,1,0.0037735849056603774,3,0.011320754716981131,261,0.9849056603773585,0,0.0,1.0,265
promise,708,0.6736441484300666,3,0.0028544243577545195,324,0.3082778306374881,16,0.015223596574690771,0.9850046860356139,1051
progress,96,0.3028391167192429,0,0.0,221,0.6971608832807571,0,0.0,0.9968553459119497,317
pet,39,0.11206896551724138,3,0.008620689655172414,288,0.8275862068965517,18,0.05172413793103448,0.997134670487106,348
folk,1,0.0015723270440251573,1,0.0015723270440251573,634,0.9968553459119497,0,0.0,1.0,636
signal,39,0.2484076433121019,0,0.0,118,0.7515923566878981,0,0.0,1.0,157
beaver,1,0.04,1,0.04,23,0.92,0,0.0,1.0,25
monk,1,0.02040816326530612,4,0.08163265306122448,44,0.8979591836734694,0,0.0,1.0,49
gang,8,0.045714285714285714,2,0.011428571428571429,165,0.9428571428571428,0,0.0,1.0,175
hide,793,0.9790123456790123,0,0.0,8,0.009876543209876543,9,0.011111111111111112,0.9878048780487805,810
translate,184,0.989247311827957,1,0.005376344086021506,1,0.005376344086021506,0,0.0,1.0,186
gain,553,0.8819776714513556,0,0.0,74,0.11802232854864433,0,0.0,1.0,627
encounter,147,0.6712328767123288,0,0.0,72,0.3287671232876712,0,0.0,0.9954545454545455,219
peace,6,0.007416563658838072,28,0.034610630407911,774,0.9567367119901112,1,0.0012360939431396785,1.0,809
grow,1849,0.9989195029713668,0,0.0,1,0.0005402485143165856,1,0.0005402485143165856,0.9994600431965442,1851
dim,14,0.24561403508771928,0,0.0,1,0.017543859649122806,42,0.7368421052631579,0.9344262295081968,57
cuss,52,0.8,1,0.015384615384615385,11,0.16923076923076924,1,0.015384615384615385,0.9420289855072463,65
rubber,2,0.0125,4,0.025,154,0.9625,0,0.0,1.0,160
orphan,3,0.15789473684210525,0,0.0,16,0.8421052631578947,0,0.0,1.0,19
boyfriend,1,0.0012853470437017994,7,0.008997429305912597,769,0.9884318766066839,1,0.0012853470437017994,1.0,778
dream,700,0.24271844660194175,1,0.00034674063800277393,2180,0.7558945908460472,3,0.0010402219140083217,0.9979238754325259,2884
smile,829,0.5515635395874917,0,0.0,672,0.4471057884231537,2,0.0013306719893546241,0.9797913950456323,1503
grasp,89,0.6544117647058824,0,0.0,47,0.34558823529411764,0,0.0,1.0,136
aspire,27,0.7297297297297297,0,0.0,1,0.02702702702702703,9,0.24324324324324326,1.0,37
party,106,0.03723217421847559,117,0.0410958904109589,2623,0.9213206884439761,1,0.00035124692658939234,1.0,2847
stage,33,0.044715447154471545,3,0.0040650406504065045,702,0.9512195121951219,0,0.0,1.0,738
holiday,2,0.0027063599458728013,1,0.0013531799729364006,736,0.9959404600811907,0,0.0,1.0,739
suck,1997,0.9847140039447732,0,0.0,26,0.01282051282051282,5,0.002465483234714004,0.9990147783251232,2028
brew,32,0.6153846153846154,0,0.0,20,0.38461538461538464,0,0.0,1.0,52
chug,20,0.8333333333333334,0,0.0,4,0.16666666666666666,0,0.0,1.0,24
strike,405,0.7555970149253731,0,0.0,128,0.23880597014925373,3,0.005597014925373134,0.9925925925925926,536
gather,262,0.9849624060150376,0,0.0,4,0.015037593984962405,0,0.0,1.0,266
lookin,73,0.7019230769230769,0,0.0,21,0.20192307692307693,10,0.09615384615384616,0.9203539823008849,104
blogging,4,0.01834862385321101,0,0.0,212,0.9724770642201835,2,0.009174311926605505,1.0,218
bookmark,9,0.17307692307692307,1,0.019230769230769232,42,0.8076923076923077,0,0.0,1.0,52
review,168,0.24242424242424243,1,0.001443001443001443,524,0.7561327561327561,0,0.0,0.9985590778097982,693
film,124,0.07217694994179279,23,0.01338766006984866,1571,0.9144353899883586,0,0.0,0.9988372093023256,1718
clip,35,0.18421052631578946,2,0.010526315789473684,153,0.8052631578947368,0,0.0,1.0,190
laugh,1902,0.8716773602199817,9,0.004124656278643446,265,0.12144821264894592,6,0.002749770852428964,0.9940774487471526,2182
cry,1846,0.9234617308654327,3,0.0015007503751875938,144,0.0720360180090045,6,0.0030015007503751876,0.9945273631840796,1999
dampen,12,1.0,0,0.0,0,0.0,0,0.0,1.0,12
greet,139,0.9652777777777778,0,0.0,5,0.034722222222222224,0,0.0,1.0,144
costume,2,0.009259259259259259,1,0.004629629629629629,212,0.9814814814814815,1,0.004629629629629629,0.9953917050691244,216
tweak,31,0.7948717948717948,0,0.0,8,0.20512820512820512,0,0.0,1.0,39
pilot,10,0.06756756756756757,2,0.013513513513513514,136,0.918918918918919,0,0.0,1.0,148
tower,19,0.07450980392156863,5,0.0196078431372549,230,0.9019607843137255,1,0.00392156862745098,0.99609375,255
collar,1,0.016666666666666666,2,0.03333333333333333,57,0.95,0,0.0,0.9836065573770492,60
joe,1,0.0022522522522522522,411,0.9256756756756757,32,0.07207207207207207,0,0.0,1.0,444
quiet,22,0.033182503770739065,0,0.0,4,0.006033182503770739,637,0.9607843137254902,1.0,663
harbor,23,0.32857142857142857,5,0.07142857142857142,42,0.6,0,0.0,1.0,70
absent,5,0.07575757575757576,2,0.030303030303030304,1,0.015151515151515152,58,0.8787878787878788,1.0,66
getting,117,0.9831932773109243,0,0.0,2,0.01680672268907563,0,0.0,0.16690042075736325,119
crash,306,0.7338129496402878,3,0.007194244604316547,107,0.2565947242206235,1,0.002398081534772182,1.0,417
spirit,5,0.008169934640522876,26,0.042483660130718956,581,0.9493464052287581,0,0.0,1.0,612
me,2,0.027777777777777776,69,0.9583333333333334,1,0.013888888888888888,0,0.0,0.7058823529411765,72
went,67,0.9852941176470589,1,0.014705882352941176,0,0.0,0,0.0,0.9577464788732394,68
flint,2,0.2222222222222222,1,0.1111111111111111,6,0.6666666666666666,0,0.0,0.8181818181818182,9
lay,795,0.9509569377990431,2,0.0023923444976076554,13,0.01555023923444976,26,0.03110047846889952,0.9976133651551312,836
shooting,3,0.05172413793103448,0,0.0,54,0.9310344827586207,1,0.017241379310344827,1.0,58
shaft,9,0.3103448275862069,0,0.0,20,0.6896551724137931,0,0.0,1.0,29
hmmm,12,0.10619469026548672,70,0.6194690265486725,14,0.12389380530973451,17,0.1504424778761062,0.20695970695970695,113
collect,260,0.9961685823754789,0,0.0,1,0.0038314176245210726,0,0.0,1.0,261
thinking,129,0.2958715596330275,3,0.006880733944954129,304,0.6972477064220184,0,0.0,1.0,436
hurt,1921,0.943516699410609,0,0.0,79,0.03880157170923379,36,0.01768172888015717,0.9951124144672532,2036
smell,500,0.628140703517588,0,0.0,293,0.36809045226130654,3,0.0037688442211055275,0.9912826899128269,796
sequence,1,0.012345679012345678,0,0.0,80,0.9876543209876543,0,0.0,1.0,81
beginning,1,0.0018867924528301887,0,0.0,529,0.9981132075471698,0,0.0,1.0,530
flag,12,0.03625377643504532,2,0.006042296072507553,316,0.9546827794561934,1,0.0030211480362537764,1.0,331
touch,666,0.5888594164456233,1,0.0008841732979664014,463,0.4093722369584439,1,0.0008841732979664014,1.0,1131
deliver,337,1.0,0,0.0,0,0.0,0,0.0,1.0,337
plumb,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2
grunt,8,0.2857142857142857,0,0.0,15,0.5357142857142857,5,0.17857142857142858,1.0,28
discharge,10,0.47619047619047616,0,0.0,11,0.5238095238095238,0,0.0,1.0,21
chalk,33,0.6875,0,0.0,15,0.3125,0,0.0,1.0,48
rush,336,0.5946902654867257,15,0.02654867256637168,212,0.3752212389380531,2,0.0035398230088495575,0.9929701230228472,565
personify,14,1.0,0,0.0,0,0.0,0,0.0,1.0,14
paraphrase,25,0.8928571428571429,2,0.07142857142857142,1,0.03571428571428571,0,0.0,1.0,28
suffer(ed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
kill,1917,0.9676930843008581,1,0.0005047955577990914,63,0.03180212014134275,0,0.0,0.9974823766364552,1981
foreshadow,7,1.0,0,0.0,0,0.0,0,0.0,0.875,7
trade,143,0.3470873786407767,3,0.007281553398058253,266,0.6456310679611651,0,0.0,1.0,412
respected,2,0.08695652173913043,0,0.0,0,0.0,21,0.9130434782608695,1.0,23
proud,1,0.001584786053882726,1,0.001584786053882726,0,0.0,629,0.9968304278922345,0.9984177215189873,631
parallel,9,0.11688311688311688,0,0.0,27,0.35064935064935066,41,0.5324675324675324,1.0,77
freezing,5,0.18518518518518517,0,0.0,9,0.3333333333333333,13,0.48148148148148145,1.0,27
doubt,377,0.5424460431654676,1,0.0014388489208633094,316,0.4546762589928058,1,0.0014388489208633094,0.8644278606965174,695
muscle,3,0.014423076923076924,1,0.004807692307692308,204,0.9807692307692307,0,0.0,1.0,208
range,73,0.23248407643312102,2,0.006369426751592357,239,0.7611464968152867,0,0.0,0.9936708860759493,314
combat,30,0.30612244897959184,1,0.01020408163265306,67,0.6836734693877551,0,0.0,1.0,98
decline,92,0.6618705035971223,0,0.0,47,0.3381294964028777,0,0.0,1.0,139
hearken,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
reach,1168,0.948051948051948,1,0.0008116883116883117,63,0.05113636363636364,0,0.0,0.9991889699918897,1232
aim,141,0.4325153374233129,6,0.018404907975460124,179,0.549079754601227,0,0.0,0.9731343283582089,326
focus,533,0.687741935483871,0,0.0,241,0.3109677419354839,1,0.0012903225806451613,0.9961439588688946,775
digress,91,0.9891304347826086,0,0.0,1,0.010869565217391304,0,0.0,1.0,92
trace,52,0.5909090909090909,0,0.0,36,0.4090909090909091,0,0.0,1.0,88
found,78,0.975,1,0.0125,0,0.0,1,0.0125,1.0,80
conquer,100,0.970873786407767,0,0.0,3,0.02912621359223301,0,0.0,1.0,103
prize,16,0.07766990291262135,5,0.024271844660194174,185,0.8980582524271845,0,0.0,1.0,206
invent,143,0.9930555555555556,0,0.0,1,0.006944444444444444,0,0.0,1.0,144
dynamite,1,0.034482758620689655,12,0.41379310344827586,16,0.5517241379310345,0,0.0,0.9354838709677419,29
triumph,13,0.25,1,0.019230769230769232,38,0.7307692307692307,0,0.0,0.9811320754716981,52
jail,12,0.07017543859649122,0,0.0,159,0.9298245614035088,0,0.0,1.0,171
comply,44,1.0,0,0.0,0,0.0,0,0.0,1.0,44
record,351,0.3038961038961039,2,0.0017316017316017316,785,0.6796536796536796,17,0.01471861471861472,0.9982713915298185,1155
coerce,10,1.0,0,0.0,0,0.0,0,0.0,1.0,10
re-)deployed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
court,20,0.028089887640449437,50,0.0702247191011236,642,0.901685393258427,0,0.0,1.0,712
trading,8,0.12698412698412698,0,0.0,55,0.873015873015873,0,0.0,1.0,63
glad,16,0.015023474178403756,22,0.020657276995305163,1,0.0009389671361502347,1026,0.9633802816901409,0.9916201117318436,1065
intent,1,0.01098901098901099,0,0.0,77,0.8461538461538461,13,0.14285714285714285,1.0,91
dance,683,0.48336871903750883,4,0.0028308563340410475,726,0.5138004246284501,0,0.0,0.9950704225352113,1413
outfit,5,0.032467532467532464,1,0.006493506493506494,148,0.961038961038961,0,0.0,1.0,154
hiphop,1,0.08333333333333333,5,0.4166666666666667,6,0.5,0,0.0,1.0,12
balloon,3,0.021897810218978103,1,0.0072992700729927005,133,0.9708029197080292,0,0.0,1.0,137
inflated,1,0.2,0,0.0,0,0.0,4,0.8,1.0,5
wet,24,0.07384615384615385,0,0.0,5,0.015384615384615385,296,0.9107692307692308,1.0,325
tempt,115,0.8914728682170543,0,0.0,1,0.007751937984496124,13,0.10077519379844961,0.9923076923076923,129
welcome,256,0.4421416234887737,13,0.022452504317789293,38,0.06563039723661486,272,0.4697754749568221,0.8935185185185185,579
opening,35,0.13011152416356878,1,0.0037174721189591076,231,0.8587360594795539,2,0.007434944237918215,1.0,269
enter,666,0.985207100591716,6,0.008875739644970414,4,0.005917159763313609,0,0.0,0.9985228951255539,676
this?,1,0.5,0,0.0,1,0.5,0,0.0,0.5,2
steam,39,0.3939393939393939,0,0.0,60,0.6060606060606061,0,0.0,0.99,99
bolt,18,0.3333333333333333,0,0.0,36,0.6666666666666666,0,0.0,0.9642857142857143,54
regret,264,0.6567164179104478,3,0.007462686567164179,135,0.3358208955223881,0,0.0,0.9975186104218362,402
breathe,286,0.9694915254237289,0,0.0,8,0.02711864406779661,1,0.003389830508474576,0.9966216216216216,295
permeate,21,1.0,0,0.0,0,0.0,0,0.0,1.0,21
ugh,1,0.011764705882352941,75,0.8823529411764706,6,0.07058823529411765,3,0.03529411764705882,0.20432692307692307,85
user,1,0.0031545741324921135,0,0.0,316,0.9968454258675079,0,0.0,1.0,317
occupy,130,1.0,0,0.0,0,0.0,0,0.0,1.0,130
breeze,19,0.12751677852348994,1,0.006711409395973154,129,0.8657718120805369,0,0.0,1.0,149
left,32,0.04938271604938271,1,0.0015432098765432098,249,0.38425925925925924,366,0.5648148148148148,0.9788519637462235,648
crowd,37,0.06197654941373534,0,0.0,536,0.897822445561139,24,0.04020100502512563,0.9802955665024631,597
lunch,1,0.0005903187721369539,15,0.00885478158205431,1678,0.9905548996458088,0,0.0,1.0,1694
season,6,0.00646551724137931,0,0.0,922,0.9935344827586207,0,0.0,1.0,928
faze,8,0.7272727272727273,0,0.0,3,0.2727272727272727,0,0.0,1.0,11
flavor,32,0.2,0,0.0,128,0.8,0,0.0,1.0,160
confirm,243,0.9918367346938776,1,0.004081632653061225,0,0.0,1,0.004081632653061225,1.0,245
boil,105,0.84,0,0.0,19,0.152,1,0.008,1.0,125
burning,5,0.11363636363636363,0,0.0,39,0.8863636363636364,0,0.0,1.0,44
preoccupy,11,0.55,0,0.0,0,0.0,9,0.45,0.9523809523809523,20
dine,41,0.9534883720930233,0,0.0,2,0.046511627906976744,0,0.0,1.0,43
abbreviate,8,1.0,0,0.0,0,0.0,0,0.0,1.0,8
address,230,0.3382352941176471,0,0.0,450,0.6617647058823529,0,0.0,1.0,680
sock,5,0.016025641025641024,1,0.003205128205128205,305,0.9775641025641025,1,0.003205128205128205,1.0,312
scotch,1,0.038461538461538464,0,0.0,23,0.8846153846153846,2,0.07692307692307693,1.0,26
forgive,369,0.9710526315789474,0,0.0,0,0.0,11,0.02894736842105263,0.9947643979057592,380
proceed,266,0.953405017921147,0,0.0,13,0.04659498207885305,0,0.0,1.0,279
scotland,1,0.02564102564102564,38,0.9743589743589743,0,0.0,0,0.0,1.0,39
throttle,9,0.6428571428571429,0,0.0,5,0.35714285714285715,0,0.0,1.0,14
minus,1,0.03571428571428571,3,0.10714285714285714,24,0.8571428571428571,0,0.0,0.25688073394495414,28
entertain,178,0.898989898989899,0,0.0,0,0.0,20,0.10101010101010101,0.9753694581280788,198
ruin,339,0.9495798319327731,0,0.0,18,0.05042016806722689,0,0.0,1.0,357
downpour,2,0.09523809523809523,1,0.047619047619047616,18,0.8571428571428571,0,0.0,1.0,21
gift,15,0.018072289156626505,0,0.0,815,0.9819277108433735,0,0.0,1.0,830
flower,8,0.01616161616161616,0,0.0,487,0.9838383838383838,0,0.0,0.9959758551307847,495
spruce,7,0.6363636363636364,0,0.0,4,0.36363636363636365,0,0.0,1.0,11
lighted,1,0.25,0,0.0,0,0.0,3,0.75,1.0,4
snow,74,0.12251655629139073,5,0.008278145695364239,524,0.8675496688741722,1,0.0016556291390728477,1.0,604
is,12,1.0,0,0.0,0,0.0,0,0.0,0.09523809523809523,12
driving,5,0.03496503496503497,0,0.0,137,0.958041958041958,1,0.006993006993006993,1.0,143
v,2,0.011560693641618497,54,0.31213872832369943,112,0.6473988439306358,5,0.028901734104046242,0.7061224489795919,173
buckle,26,0.48148148148148145,3,0.05555555555555555,25,0.46296296296296297,0,0.0,1.0,54
fault,12,0.02158273381294964,1,0.0017985611510791368,543,0.9766187050359713,0,0.0,0.9982046678635548,556
respect,242,0.39222042139384117,1,0.0016207455429497568,374,0.6061588330632091,0,0.0,0.9983818770226537,617
license,11,0.04932735426008968,0,0.0,212,0.9506726457399103,0,0.0,1.0,223
tool,9,0.03125,0,0.0,279,0.96875,0,0.0,1.0,288
classify,44,1.0,0,0.0,0,0.0,0,0.0,0.9777777777777777,44
highlight,84,0.28,4,0.013333333333333334,212,0.7066666666666667,0,0.0,0.9966777408637874,300
behead,24,0.8888888888888888,0,0.0,3,0.1111111111111111,0,0.0,1.0,27
diving,12,0.2727272727272727,0,0.0,32,0.7272727272727273,0,0.0,1.0,44
spot,132,0.18513323983169705,1,0.001402524544179523,578,0.8106591865357644,2,0.002805049088359046,1.0,713
strew,19,1.0,0,0.0,0,0.0,0,0.0,1.0,19
wheel,10,0.03816793893129771,0,0.0,252,0.9618320610687023,0,0.0,1.0,262
swerve,36,0.972972972972973,0,0.0,1,0.02702702702702703,0,0.0,1.0,37
field,6,0.009419152276295133,0,0.0,631,0.9905808477237049,0,0.0,0.9968701095461658,637
hedge,5,0.2631578947368421,0,0.0,14,0.7368421052631579,0,0.0,0.95,19
fund,56,0.24888888888888888,0,0.0,169,0.7511111111111111,0,0.0,1.0,225
dude,4,0.008988764044943821,0,0.0,440,0.9887640449438202,1,0.0022471910112359553,0.8380414312617702,445
dot,8,0.06956521739130435,3,0.02608695652173913,104,0.9043478260869565,0,0.0,1.0,115
haunt,131,0.8972602739726028,0,0.0,11,0.07534246575342465,4,0.0273972602739726,0.9798657718120806,146
playing,116,0.45849802371541504,0,0.0,137,0.541501976284585,0,0.0,1.0,253
ben,3,0.004702194357366771,624,0.9780564263322884,11,0.017241379310344827,0,0.0,0.9755351681957186,638
wa,3,0.04411764705882353,65,0.9558823529411765,0,0.0,0,0.0,0.9315068493150684,68
methink,3,0.15789473684210525,0,0.0,16,0.8421052631578947,0,0.0,0.6551724137931034,19
spoiled,1,0.02702702702702703,0,0.0,0,0.0,36,0.972972972972973,1.0,37
drinking,29,0.13063063063063063,0,0.0,191,0.8603603603603603,2,0.009009009009009009,1.0,222
laundry,3,0.009259259259259259,3,0.009259259259259259,316,0.9753086419753086,2,0.006172839506172839,0.9969230769230769,324
recruit,32,0.6274509803921569,0,0.0,19,0.37254901960784315,0,0.0,0.9807692307692307,51
got,541,0.9944852941176471,0,0.0,3,0.0055147058823529415,0,0.0,0.2967812329514457,544
wash,454,0.8631178707224335,0,0.0,72,0.13688212927756654,0,0.0,1.0,526
damn,58,0.06872037914691943,33,0.03909952606635071,53,0.06279620853080568,700,0.8293838862559242,0.38276643990929704,844
plaster,19,0.5135135135135135,0,0.0,18,0.4864864864864865,0,0.0,1.0,37
pull,1395,0.9728033472803347,0,0.0,39,0.027196652719665274,0,0.0,0.9986072423398329,1434
claim,555,0.7634112792297112,1,0.001375515818431912,171,0.23521320495185694,0,0.0,0.9986263736263736,727
race,120,0.14652014652014653,1,0.001221001221001221,698,0.8522588522588522,0,0.0,0.998780487804878,819
label,95,0.36259541984732824,0,0.0,166,0.6335877862595419,1,0.003816793893129771,1.0,262
assassinate,15,1.0,0,0.0,0,0.0,0,0.0,1.0,15
thwart,21,1.0,0,0.0,0,0.0,0,0.0,1.0,21
revenge,3,0.02702702702702703,0,0.0,108,0.972972972972973,0,0.0,0.9823008849557522,111
crack,351,0.6560747663551402,2,0.003738317757009346,179,0.33457943925233646,3,0.005607476635514018,0.9925788497217068,535
copy,173,0.27287066246056785,4,0.006309148264984227,457,0.7208201892744479,0,0.0,0.9937304075235109,634
row,9,0.025210084033613446,3,0.008403361344537815,345,0.9663865546218487,0,0.0,1.0,357
succeed,184,1.0,0,0.0,0,0.0,0,0.0,1.0,184
slit,30,0.7317073170731707,0,0.0,7,0.17073170731707318,4,0.0975609756097561,1.0,41
sung,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1.0,3
cancel,270,0.996309963099631,0,0.0,1,0.0036900369003690036,0,0.0,1.0,271
minister,12,0.05357142857142857,26,0.11607142857142858,186,0.8303571428571429,0,0.0,1.0,224
thaw,8,1.0,0,0.0,0,0.0,0,0.0,1.0,8
befall,9,0.9,0,0.0,1,0.1,0,0.0,1.0,10
terminate,18,1.0,0,0.0,0,0.0,0,0.0,1.0,18
willing,1,0.0022271714922048997,4,0.008908685968819599,1,0.0022271714922048997,443,0.9866369710467706,1.0,449
achieve,239,1.0,0,0.0,0,0.0,0,0.0,1.0,239
resistance,1,0.013888888888888888,0,0.0,71,0.9861111111111112,0,0.0,1.0,72
lesson,2,0.0025348542458808617,5,0.0063371356147021544,782,0.991128010139417,0,0.0,1.0,789
concert,1,0.0013440860215053765,14,0.01881720430107527,729,0.9798387096774194,0,0.0,0.9986577181208054,744
buzz,50,0.45454545454545453,7,0.06363636363636363,46,0.41818181818181815,7,0.06363636363636363,0.990990990990991,110
sponsor,82,0.5734265734265734,0,0.0,61,0.42657342657342656,0,0.0,1.0,143
packed,3,0.10714285714285714,0,0.0,0,0.0,25,0.8928571428571429,1.0,28
tour,45,0.09202453987730061,1,0.002044989775051125,443,0.9059304703476483,0,0.0,0.9959266802443992,489
trick,56,0.18421052631578946,0,0.0,248,0.8157894736842105,0,0.0,0.9934640522875817,304
seating,1,0.030303030303030304,0,0.0,32,0.9696969696969697,0,0.0,1.0,33
act,973,0.5861445783132531,15,0.009036144578313253,671,0.4042168674698795,1,0.0006024096385542169,0.9922295277943813,1660
band,13,0.006707946336429308,35,0.01805985552115583,1890,0.9752321981424149,0,0.0,0.9984544049459042,1938
wang,1,0.045454545454545456,20,0.9090909090909091,1,0.045454545454545456,0,0.0,1.0,22
tony,3,0.01675977653631285,146,0.8156424581005587,12,0.0670391061452514,18,0.1005586592178771,0.9781420765027322,179
feather,6,0.08823529411764706,2,0.029411764705882353,56,0.8235294117647058,4,0.058823529411764705,0.9855072463768116,68
gathering,6,0.049586776859504134,0,0.0,115,0.9504132231404959,0,0.0,1.0,121
fan,8,0.007155635062611807,21,0.018783542039355994,1088,0.9731663685152058,1,0.0008944543828264759,1.0,1118
desire,184,0.2686131386861314,0,0.0,501,0.7313868613138687,0,0.0,0.9927536231884058,685
don,75,0.3424657534246575,139,0.634703196347032,4,0.0182648401826484,1,0.0045662100456621,0.9776785714285714,219
bean,2,0.00847457627118644,6,0.025423728813559324,228,0.9661016949152542,0,0.0,1.0,236
