lemma,word form,sentence,doc index,sent index,token index,tokenized sentence
eat,ate,I came home and ate in peace because i couldn't take it.,8860,23,4,"('I', 'came', 'home', 'and', 'ate', 'in', 'peace', 'because', 'i', 'could', ""n't"", 'take', 'it', '.')"
eat,eat,"He gets up and dissapears into the wall, only to re-appear at a burger king to eat and to tell the storys of a insane pregnant man in this late 70's.*  nasty",695,47,19,"('He', 'gets', 'up', 'and', 'dissapears', 'into', 'the', 'wall', ',', 'only', 'to', 're', '-', 'appear', 'at', 'a', 'burger', 'king', 'to', 'eat', 'and', 'to', 'tell', 'the', 'storys', 'of', 'a', 'insane', 'pregnant', 'man', 'in', 'this', 'late', '70', ""'s"", '.', '*', ' ', 'nasty')"
eat,eating,"unlike decades ago when the word 'diet' was exclusively defined as not eating or using hazardous diet pills, i believe that in our day and age, with the plethora of medical research and time-tested guidelines, the word 'diet' should be redefined to mean a consciousness of good dietary choices.",23946,15,14,"('unlike', 'decades', 'ago', 'when', 'the', 'word', ""'"", 'diet', ""'"", 'was', 'exclusively', 'defined', 'as', 'not', 'eating', 'or', 'using', 'hazardous', 'diet', 'pills', ',', 'i', 'believe', 'that', 'in', 'our', 'day', 'and', 'age', ',', 'with', 'the', 'plethora', 'of', 'medical', 'research', 'and', 'time', '-', 'tested', 'guidelines', ',', 'the', 'word', ""'"", 'diet', ""'"", 'should', 'be', 'redefined', 'to', 'mean', 'a', 'consciousness', 'of', 'good', 'dietary', 'choices', '.')"
eat,eating,"How very different i am, if you think about it: they grew up only knowing koreans, only speaking korean, mostly eating korean food.",24465,24,24,"('How', 'very', 'different', 'i', 'am', ',', 'if', 'you', 'think', 'about', 'it', ':', 'they', 'grew', 'up', 'only', 'knowing', 'koreans', ',', 'only', 'speaking', 'korean', ',', 'mostly', 'eating', 'korean', 'food', '.')"
eat,ate,"Breakfast:  1 chocolate pudding 1 one a day weight smart 1 water  lunch: (went out with mike)  1/2 sandwich on wheat at togos turkey and avacado w/ no condiments chef's salad with no dressing 1 water  dinner:  seafood pasta with penne, scallops, shrimp, prawns, etc... 1 water 3-4 pieces of dinner bread w/ butter  we ate at this wonderful restaurant on the water so we ate nicely.",29304,6,84,"('Breakfast', ':', ' ', '1', 'chocolate', 'pudding', '1', 'one', 'a', 'day', 'weight', 'smart', '1', 'water', ' ', 'lunch', ':', '(', 'went', 'out', 'with', 'mike', ')', ' ', '1/2', 'sandwich', 'on', 'wheat', 'at', 'togos', 'turkey', 'and', 'avacado', 'w/', 'no', 'condiments', 'chef', ""'s"", 'salad', 'with', 'no', 'dressing', '1', 'water', ' ', 'dinner', ':', ' ', 'seafood', 'pasta', 'with', 'penne', ',', 'scallops', ',', 'shrimp', ',', 'prawns', ',', 'etc', '...', '1', 'water', '3', '-', '4', 'pieces', 'of', 'dinner', 'bread', 'w/', 'butter', ' ', 'we', 'ate', 'at', 'this', 'wonderful', 'restaurant', 'on', 'the', 'water', 'so', 'we', 'ate', 'nicely', '.')"
eat,eating,I couldn't stop eating it.,10949,7,4,"('I', 'could', ""n't"", 'stop', 'eating', 'it', '.')"
eat,eating,"I've always maintained that morrisey is a media savvy operator who plays his role and knows how to court controversy, as, i guess,is mr kilroy silk, but there's enough repellent stuff out there to make a good guardian reading, muesli eating parent like myself raise an eyebrow slightly when a friend returns home from the supermarket with several giant england flags 'for the kids'.",25396,3,48,"('I', ""'ve"", 'always', 'maintained', 'that', 'morrisey', 'is', 'a', 'media', 'savvy', 'operator', 'who', 'plays', 'his', 'role', 'and', 'knows', 'how', 'to', 'court', 'controversy', ',', 'as', ',', 'i', 'guess', ',', 'is', 'mr', 'kilroy', 'silk', ',', 'but', 'there', ""'s"", 'enough', 'repellent', 'stuff', 'out', 'there', 'to', 'make', 'a', 'good', 'guardian', 'reading', ',', 'muesli', 'eating', 'parent', 'like', 'myself', 'raise', 'an', 'eyebrow', 'slightly', 'when', 'a', 'friend', 'returns', 'home', 'from', 'the', 'supermarket', 'with', 'several', 'giant', 'england', 'flags', ""'"", 'for', 'the', 'kids', ""'"", '.')"
eat,eaten,Sunday started early and luke did a great job cooking the sausages we hadn't eaten from the bbq the night before.,35946,31,15,"('Sunday', 'started', 'early', 'and', 'luke', 'did', 'a', 'great', 'job', 'cooking', 'the', 'sausages', 'we', 'had', ""n't"", 'eaten', 'from', 'the', 'bbq', 'the', 'night', 'before', '.')"
eat,eat,Although i often look back at the health-quality of the food i eat and feel regretful... (32) what's your favorite kind of cheese?,20863,90,14,"('Although', 'i', 'often', 'look', 'back', 'at', 'the', 'health', '-', 'quality', 'of', 'the', 'food', 'i', 'eat', 'and', 'feel', 'regretful', '...', '(', '32', ')', 'what', ""'s"", 'your', 'favorite', 'kind', 'of', 'cheese', '?')"
eat,eat,my fren bring me there eat n go to c doctor.,32522,16,5,"('my', 'fren', 'bring', 'me', 'there', 'eat', 'n', 'go', 'to', 'c', 'doctor', '.')"
eat,eating,Our 'lent' challange at home is 'no eating out.',30933,2,10,"('Our', ""'"", 'lent', ""'"", 'challange', 'at', 'home', 'is', ""'"", 'no', 'eating', 'out', '.', ""'"")"
eat,eat,"It's nice to feel like you've put in an honest day's work, come home and kick back with a medium of your choice and then eat a good dinner.",29725,7,29,"('It', ""'s"", 'nice', 'to', 'feel', 'like', 'you', ""'ve"", 'put', 'in', 'an', 'honest', 'day', ""'s"", 'work', ',', 'come', 'home', 'and', 'kick', 'back', 'with', 'a', 'medium', 'of', 'your', 'choice', 'and', 'then', 'eat', 'a', 'good', 'dinner', '.')"
eat,eaten,I can pretty much guarantee that this was due to a fairly large percentage of mda in that pill i had eaten.,29391,10,21,"('I', 'can', 'pretty', 'much', 'guarantee', 'that', 'this', 'was', 'due', 'to', 'a', 'fairly', 'large', 'percentage', 'of', 'mda', 'in', 'that', 'pill', 'i', 'had', 'eaten', '.')"
eat,eat,"Daily plan tomorrow: wake up at 12, watch tv, eat, call ae and get a job, watch more tv, eat some more, go out to dinner with family, call people to see what we're doing at night and sit around at someones house complaining that we're bored yet not thinking of anything to do.",6115,13,25,"('Daily', 'plan', 'tomorrow', ':', 'wake', 'up', 'at', '12', ',', 'watch', 'tv', ',', 'eat', ',', 'call', 'ae', 'and', 'get', 'a', 'job', ',', 'watch', 'more', 'tv', ',', 'eat', 'some', 'more', ',', 'go', 'out', 'to', 'dinner', 'with', 'family', ',', 'call', 'people', 'to', 'see', 'what', 'we', ""'re"", 'doing', 'at', 'night', 'and', 'sit', 'around', 'at', 'someones', 'house', 'complaining', 'that', 'we', ""'re"", 'bored', 'yet', 'not', 'thinking', 'of', 'anything', 'to', 'do', '.')"
eat,ate,"We went to fisherman's whart together that evening and ate crab ($14 for a the biggest one, but a little undercooked), then shared a banana split romantically in ghirardelli square, then off to half moon bay.",37587,3,10,"('We', 'went', 'to', 'fisherman', ""'s"", 'whart', 'together', 'that', 'evening', 'and', 'ate', 'crab', '(', '$', '14', 'for', 'a', 'the', 'biggest', 'one', ',', 'but', 'a', 'little', 'undercooked', ')', ',', 'then', 'shared', 'a', 'banana', 'split', 'romantically', 'in', 'ghirardelli', 'square', ',', 'then', 'off', 'to', 'half', 'moon', 'bay', '.')"
eat,eaten,After an hour or two at the museum we'll return for lunch and negotiate how many noodles or how many carrots or how much of a sandwich must be eaten before we can break out the halloween pumpkin full of tooth-rotting possibilities.,12548,17,30,"('After', 'an', 'hour', 'or', 'two', 'at', 'the', 'museum', 'we', ""'ll"", 'return', 'for', 'lunch', 'and', 'negotiate', 'how', 'many', 'noodles', 'or', 'how', 'many', 'carrots', 'or', 'how', 'much', 'of', 'a', 'sandwich', 'must', 'be', 'eaten', 'before', 'we', 'can', 'break', 'out', 'the', 'halloween', 'pumpkin', 'full', 'of', 'tooth', '-', 'rotting', 'possibilities', '.')"
eat,ate,Today i came home and i ate a banana and two kit-kats.,26370,0,6,"('Today', 'i', 'came', 'home', 'and', 'i', 'ate', 'a', 'banana', 'and', 'two', 'kit', '-', 'kats', '.')"
eat,eat,but my friend shirley convinced me to eat one,36973,40,7,"('but', 'my', 'friend', 'shirley', 'convinced', 'me', 'to', 'eat', 'one')"
eat,eaten,peo ple -- eaten an entire box of oreos:  dork.,33143,22,3,"('peo', 'ple', '--', 'eaten', 'an', 'entire', 'box', 'of', 'oreos', ':', ' ', 'dork', '.')"
eat,eating,“no wonder the damn bird is always eating my birdie’s food!”   “birdie?”,11684,67,8,"('“', 'no', 'wonder', 'the', 'damn', 'bird', 'is', 'always', 'eating', 'my', 'birdie', '’s', 'food', '!', '”', '  ', '“', 'birdie', '?', '”')"
eat,Ate,Ate a nice sammich for lunch and then went out to a driving range with robert.,16425,10,0,"('Ate', 'a', 'nice', 'sammich', 'for', 'lunch', 'and', 'then', 'went', 'out', 'to', 'a', 'driving', 'range', 'with', 'robert', '.')"
eat,eat,"The  cinnamon sugar bagel  is yummy too, but really messy and then after you eat it, everything gets covered in cinnamon sugary-bits too.",25726,7,17,"('The', ' ', 'cinnamon', 'sugar', 'bagel', ' ', 'is', 'yummy', 'too', ',', 'but', 'really', 'messy', 'and', 'then', 'after', 'you', 'eat', 'it', ',', 'everything', 'gets', 'covered', 'in', 'cinnamon', 'sugary', '-', 'bits', 'too', '.')"
eat,eating,"It seems that the main idea behind it is eating whatever you want - chicken, steaks, a bowl of animal fat - as long as you avoid the carbohydrates.",10261,2,9,"('It', 'seems', 'that', 'the', 'main', 'idea', 'behind', 'it', 'is', 'eating', 'whatever', 'you', 'want', '-', 'chicken', ',', 'steaks', ',', 'a', 'bowl', 'of', 'animal', 'fat', '-', 'as', 'long', 'as', 'you', 'avoid', 'the', 'carbohydrates', '.')"
eat,eat,"ok ok, eat poop, sleep and pee.",16486,5,3,"('ok', 'ok', ',', 'eat', 'poop', ',', 'sleep', 'and', 'pee', '.')"
eat,ate,I went and ate and then came back out and this band called by starlight was playing.,20947,22,3,"('I', 'went', 'and', 'ate', 'and', 'then', 'came', 'back', 'out', 'and', 'this', 'band', 'called', 'by', 'starlight', 'was', 'playing', '.')"
eat,eaten,"Today, i've eaten a nectarine, a slice of melon and a weight watchers youghurt.",32670,1,4,"('Today', ',', 'i', ""'ve"", 'eaten', 'a', 'nectarine', ',', 'a', 'slice', 'of', 'melon', 'and', 'a', 'weight', 'watchers', 'youghurt', '.')"
eat,eat,"You say you don't want to become an animal killer, but i bet you eat and wear child-made products and you don't give a fuck.",32620,2,16,"('You', 'say', 'you', 'do', ""n't"", 'want', 'to', 'become', 'an', 'animal', 'killer', ',', 'but', 'i', 'bet', 'you', 'eat', 'and', 'wear', 'child', '-', 'made', 'products', 'and', 'you', 'do', ""n't"", 'give', 'a', 'fuck', '.')"
eat,eaten,"Back in the day, taek would say hes more filipino than me because hed eaten  balut",4082,46,17,"('Back', 'in', 'the', 'day', ',', 'taek', 'would', 'say', 'he', 's', 'more', 'filipino', 'than', 'me', 'because', 'he', 'd', 'eaten', ' ', 'balut')"
eat,ate,"Starting with dinner that each of us had packed for all of us, we ate plenty and  offered the remaining to a dog with a broken leg.",28299,13,15,"('Starting', 'with', 'dinner', 'that', 'each', 'of', 'us', 'had', 'packed', 'for', 'all', 'of', 'us', ',', 'we', 'ate', 'plenty', 'and', ' ', 'offered', 'the', 'remaining', 'to', 'a', 'dog', 'with', 'a', 'broken', 'leg', '.')"
eat,ate,"I think there might have been a handful of us who had ever heard of them before, but this crowd ate him up.",9840,16,21,"('I', 'think', 'there', 'might', 'have', 'been', 'a', 'handful', 'of', 'us', 'who', 'had', 'ever', 'heard', 'of', 'them', 'before', ',', 'but', 'this', 'crowd', 'ate', 'him', 'up', '.')"
eat,ate,"After they ate, shaved, and showered, i sat down besides stuart, an australian schoolteacher who was in the group, and got him to tell me his story.",12410,139,2,"('After', 'they', 'ate', ',', 'shaved', ',', 'and', 'showered', ',', 'i', 'sat', 'down', 'besides', 'stuart', ',', 'an', 'australian', 'schoolteacher', 'who', 'was', 'in', 'the', 'group', ',', 'and', 'got', 'him', 'to', 'tell', 'me', 'his', 'story', '.')"
eat,ate,4the next 100 years they ate  cotton candy and played 20 qwuestions.,705,105,5,"('4the', 'next', '100', 'years', 'they', 'ate', ' ', 'cotton', 'candy', 'and', 'played', '20', 'qwuestions', '.')"
eat,eating,I was eating candy and singing!,13101,73,2,"('I', 'was', 'eating', 'candy', 'and', 'singing', '!')"
eat,eat,"I found some lamb in the freezer that's been sitting there for a couple of months, and decided that it'd be a good time to eat it.",24531,1,28,"('I', 'found', 'some', 'lamb', 'in', 'the', 'freezer', 'that', ""'s"", 'been', 'sitting', 'there', 'for', 'a', 'couple', 'of', 'months', ',', 'and', 'decided', 'that', 'it', ""'d"", 'be', 'a', 'good', 'time', 'to', 'eat', 'it', '.')"
eat,ate,"I woke up and went to pre cal, then ate with a bunch of people, then i am pretty sure i took a 2 1/2 hour long nap.",20947,4,10,"('I', 'woke', 'up', 'and', 'went', 'to', 'pre', 'cal', ',', 'then', 'ate', 'with', 'a', 'bunch', 'of', 'people', ',', 'then', 'i', 'am', 'pretty', 'sure', 'i', 'took', 'a', '2', '1/2', 'hour', 'long', 'nap', '.')"
eat,eat,"Good morning world, lets eat!",34604,29,5,"('Good', 'morning', 'world', ',', 'lets', 'eat', '!')"
eat,ate,"After we sort of ate the food, genny's drink was taken away by the waitress so she could get a refill.",4025,4,4,"('After', 'we', 'sort', 'of', 'ate', 'the', 'food', ',', 'genny', ""'s"", 'drink', 'was', 'taken', 'away', 'by', 'the', 'waitress', 'so', 'she', 'could', 'get', 'a', 'refill', '.')"
eat,eat,"I eat alot of protein and greens, and sirloin steak grilled.",26327,3,1,"('I', 'eat', 'alot', 'of', 'protein', 'and', 'greens', ',', 'and', 'sirloin', 'steak', 'grilled', '.')"
eat,ate,", thai prime minister thaksin shinawatra ate an entire 15-piece bucket of fried chicken on live television monday.",26625,3,6,"(',', 'thai', 'prime', 'minister', 'thaksin', 'shinawatra', 'ate', 'an', 'entire', '15', '-', 'piece', 'bucket', 'of', 'fried', 'chicken', 'on', 'live', 'television', 'monday', '.')"
eat,eat,Woke up at 7.30pm to eat my dinner!!,10054,16,5,"('Woke', 'up', 'at', '7.30pm', 'to', 'eat', 'my', 'dinner', '!', '!')"
eat,eat,"Hehe, well, after the exams i went to eat at the hawker centre opposite of my school wif",21853,27,10,"('Hehe', ',', 'well', ',', 'after', 'the', 'exams', 'i', 'went', 'to', 'eat', 'at', 'the', 'hawker', 'centre', 'opposite', 'of', 'my', 'school', 'wif')"
eat,eating,I suggest that maybe you go and get some special help and get yourself worked out before you start eating or continue not eating because you may have some serious problem.,21859,5,23,"('I', 'suggest', 'that', 'maybe', 'you', 'go', 'and', 'get', 'some', 'special', 'help', 'and', 'get', 'yourself', 'worked', 'out', 'before', 'you', 'start', 'eating', 'or', 'continue', 'not', 'eating', 'because', 'you', 'may', 'have', 'some', 'serious', 'problem', '.')"
eat,eaten,"Aaron was a genius and decided to have the game outside, so that we got eaten alive by bugs and sweated due to the humidity.",23908,88,16,"('Aaron', 'was', 'a', 'genius', 'and', 'decided', 'to', 'have', 'the', 'game', 'outside', ',', 'so', 'that', 'we', 'got', 'eaten', 'alive', 'by', 'bugs', 'and', 'sweated', 'due', 'to', 'the', 'humidity', '.')"
eat,eat,"I know that sounds strange but when you have been in a dorm for 2 years, it is comforting to be able to cook something, eat it at a table, and wash your dish in a dishwasher.",29240,12,27,"('I', 'know', 'that', 'sounds', 'strange', 'but', 'when', 'you', 'have', 'been', 'in', 'a', 'dorm', 'for', '2', 'years', ',', 'it', 'is', 'comforting', 'to', 'be', 'able', 'to', 'cook', 'something', ',', 'eat', 'it', 'at', 'a', 'table', ',', 'and', 'wash', 'your', 'dish', 'in', 'a', 'dishwasher', '.')"
eat,ate,It was pretty cool cause we ate watermelon and it was good.,33250,4,6,"('It', 'was', 'pretty', 'cool', 'cause', 'we', 'ate', 'watermelon', 'and', 'it', 'was', 'good', '.')"
eat,eat,so i am gonna go and eat and let my brother on i will update possibly more then onces a day now that i am starting to drive...,33246,6,7,"('so', 'i', 'am', 'gon', 'na', 'go', 'and', 'eat', 'and', 'let', 'my', 'brother', 'on', 'i', 'will', 'update', 'possibly', 'more', 'then', 'onces', 'a', 'day', 'now', 'that', 'i', 'am', 'starting', 'to', 'drive', '...')"
eat,eat,"My ape knows to eat when he's hungry, drink when he's thirsty, and poop on trees when he, well, needs to poo.",15293,15,4,"('My', 'ape', 'knows', 'to', 'eat', 'when', 'he', ""'s"", 'hungry', ',', 'drink', 'when', 'he', ""'s"", 'thirsty', ',', 'and', 'poop', 'on', 'trees', 'when', 'he', ',', 'well', ',', 'needs', 'to', 'poo', '.')"
eat,eat,"It's not like i made a chess set carved out of white potatos and sweet potatos that have been fried, so that as you win you can eat french-fried bishops and rooks and pawns.",593,6,29,"('It', ""'s"", 'not', 'like', 'i', 'made', 'a', 'chess', 'set', 'carved', 'out', 'of', 'white', 'potatos', 'and', 'sweet', 'potatos', 'that', 'have', 'been', 'fried', ',', 'so', 'that', 'as', 'you', 'win', 'you', 'can', 'eat', 'french', '-', 'fried', 'bishops', 'and', 'rooks', 'and', 'pawns', '.')"
eat,eating,He is talking about eating his wonderous product that he slaved over in order to make some money.,15111,43,4,"('He', 'is', 'talking', 'about', 'eating', 'his', 'wonderous', 'product', 'that', 'he', 'slaved', 'over', 'in', 'order', 'to', 'make', 'some', 'money', '.')"
eat,Eat,Eat my face by..er i don't know.,22958,200,0,"('Eat', 'my', 'face', 'by', '..', 'er', 'i', 'do', ""n't"", 'know', '.')"
eat,ate,"So i got home around 5:30, ate a little, opened a package from my father (a big big hoodie, a car key, a ten-page handwritten letter, my car tag sticker, and a book about greek) then was in bed at 6:00.",26046,0,7,"('So', 'i', 'got', 'home', 'around', '5:30', ',', 'ate', 'a', 'little', ',', 'opened', 'a', 'package', 'from', 'my', 'father', '(', 'a', 'big', 'big', 'hoodie', ',', 'a', 'car', 'key', ',', 'a', 'ten', '-', 'page', 'handwritten', 'letter', ',', 'my', 'car', 'tag', 'sticker', ',', 'and', 'a', 'book', 'about', 'greek', ')', 'then', 'was', 'in', 'bed', 'at', '6:00', '.')"
eat,ate,"Cile and i flew to san jose that night to spend the weekend with the girls: annie, ate tin-tin, fantone, gwen, terry, isa, leia and larnie.",15658,3,19,"('Cile', 'and', 'i', 'flew', 'to', 'san', 'jose', 'that', 'night', 'to', 'spend', 'the', 'weekend', 'with', 'the', 'girls', ':', 'annie', ',', 'ate', 'tin', '-', 'tin', ',', 'fantone', ',', 'gwen', ',', 'terry', ',', 'isa', ',', 'leia', 'and', 'larnie', '.')"
eat,Eating,Eating disorders.,30193,14,0,"('Eating', 'disorders', '.')"
eat,eat,"Billy joel reminisced about 'scenes from an italian restaurant,' as blondie opted to 'eat to the beat.'",35695,5,17,"('Billy', 'joel', 'reminisced', 'about', ""'"", 'scenes', 'from', 'an', 'italian', 'restaurant', ',', ""'"", 'as', 'blondie', 'opted', 'to', ""'"", 'eat', 'to', 'the', 'beat', '.', ""'"")"
eat,eat,i'd eat there again anytime..then we all headed our separate ways.,36842,75,2,"('i', ""'d"", 'eat', 'there', 'again', 'anytime', '..', 'then', 'we', 'all', 'headed', 'our', 'separate', 'ways', '.')"
eat,eat,Don't eat by the computer they say...heh.,8812,16,2,"('Do', ""n't"", 'eat', 'by', 'the', 'computer', 'they', 'say', '...', 'heh', '.')"
eat,eat,"If this works, i'll  eat my hat!",14405,0,7,"('If', 'this', 'works', ',', 'i', ""'ll"", ' ', 'eat', 'my', 'hat', '!')"
eat,ate,We came home and ate lunch around noon.,38333,24,4,"('We', 'came', 'home', 'and', 'ate', 'lunch', 'around', 'noon', '.')"
eat,eat,"I still won't eat oysters, but i'll eat squid (cooked) again any day.",16449,11,4,"('I', 'still', 'wo', ""n't"", 'eat', 'oysters', ',', 'but', 'i', ""'ll"", 'eat', 'squid', '(', 'cooked', ')', 'again', 'any', 'day', '.')"
eat,ate,Woke up and ate lunch at gram o'leary's.,11636,1,3,"('Woke', 'up', 'and', 'ate', 'lunch', 'at', 'gram', ""o'leary"", ""'s"", '.')"
eat,eating,"But with that and eating, with no exercise, and eating some more, and with the whole summer rapping up and no sleep catching up with me and hanging out with people till 12-1 in the morning every night for the past 3 weeks, i'm getting pretty tierd.",6116,17,11,"('But', 'with', 'that', 'and', 'eating', ',', 'with', 'no', 'exercise', ',', 'and', 'eating', 'some', 'more', ',', 'and', 'with', 'the', 'whole', 'summer', 'rapping', 'up', 'and', 'no', 'sleep', 'catching', 'up', 'with', 'me', 'and', 'hanging', 'out', 'with', 'people', 'till', '12', '-', '1', 'in', 'the', 'morning', 'every', 'night', 'for', 'the', 'past', '3', 'weeks', ',', 'i', ""'m"", 'getting', 'pretty', 'tierd', '.')"
eat,ate,"When we awoke quite early we all kind of laughed about the night before, ate a little breakfast, and began trying to figure out train times to head home in the early afternoon.",22521,30,15,"('When', 'we', 'awoke', 'quite', 'early', 'we', 'all', 'kind', 'of', 'laughed', 'about', 'the', 'night', 'before', ',', 'ate', 'a', 'little', 'breakfast', ',', 'and', 'began', 'trying', 'to', 'figure', 'out', 'train', 'times', 'to', 'head', 'home', 'in', 'the', 'early', 'afternoon', '.')"
eat,eaten,I got home at about 10:30 and hadn't eaten.,22079,3,9,"('I', 'got', 'home', 'at', 'about', '10:30', 'and', 'had', ""n't"", 'eaten', '.')"
eat,eaten,I just can't think while eating how your brother had eaten them all without caring about you for a bit!,30235,22,11,"('I', 'just', 'ca', ""n't"", 'think', 'while', 'eating', 'how', 'your', 'brother', 'had', 'eaten', 'them', 'all', 'without', 'caring', 'about', 'you', 'for', 'a', 'bit', '!')"
eat,ate,We ate dinner and just hung out...we were all tired so the night was called young at about 8pm..,39374,21,1,"('We', 'ate', 'dinner', 'and', 'just', 'hung', 'out', '...', 'we', 'were', 'all', 'tired', 'so', 'the', 'night', 'was', 'called', 'young', 'at', 'about', '8', 'pm', '..')"
eat,eaten,The hour grows late and i haven't even eaten yet and i believe the rumbling i hear is a protest from my stomach.,23799,4,9,"('The', 'hour', 'grows', 'late', 'and', 'i', 'have', ""n't"", 'even', 'eaten', 'yet', 'and', 'i', 'believe', 'the', 'rumbling', 'i', 'hear', 'is', 'a', 'protest', 'from', 'my', 'stomach', '.')"
eat,eat,"ok, then after i was like..i should pack something to eat at school, cuz obviously i am a human being and i need to eat, and i get hungry..well guess what??",3772,16,13,"('ok', ',', 'then', 'after', 'i', 'was', 'like', '..', 'i', 'should', 'pack', 'something', 'to', 'eat', 'at', 'school', ',', 'cuz', 'obviously', 'i', 'am', 'a', 'human', 'being', 'and', 'i', 'need', 'to', 'eat', ',', 'and', 'i', 'get', 'hungry', '..', 'well', 'guess', 'what', '?', '?')"
eat,eat,we didn't eat anything over there so we decided to just cruise hollywood and look for a place to eat.,13008,43,20,"('we', 'did', ""n't"", 'eat', 'anything', 'over', 'there', 'so', 'we', 'decided', 'to', 'just', 'cruise', 'hollywood', 'and', 'look', 'for', 'a', 'place', 'to', 'eat', '.')"
eat,eat,we're stupid and deserve a title.'  eat shit boston.,32438,23,10,"('we', ""'re"", 'stupid', 'and', 'deserve', 'a', 'title', '.', ""'"", ' ', 'eat', 'shit', 'boston', '.')"
eat,ate,I ate three more chomps wondering if maybe i just hadn't had the shit in so long my body needed to build up a tolerance.,32481,23,1,"('I', 'ate', 'three', 'more', 'chomps', 'wondering', 'if', 'maybe', 'i', 'just', 'had', ""n't"", 'had', 'the', 'shit', 'in', 'so', 'long', 'my', 'body', 'needed', 'to', 'build', 'up', 'a', 'tolerance', '.')"
eat,Ate,Ate at amigos.,39626,109,0,"('Ate', 'at', 'amigos', '.')"
eat,ate,dad brought home kfc yay... ate half the potato and 2 chickens.. that was abt 6 plus so had late dinner ( not exactly.. around 8) was kinda of full so din eat much..,4752,12,6,"('dad', 'brought', 'home', 'kfc', 'yay', '...', 'ate', 'half', 'the', 'potato', 'and', '2', 'chickens', '..', 'that', 'was', 'abt', '6', 'plus', 'so', 'had', 'late', 'dinner', '(', 'not', 'exactly', '..', 'around', '8)', 'was', 'kinda', 'of', 'full', 'so', 'din', 'eat', 'much', '..')"
eat,eating,I'm eating papaya right now.,7109,0,2,"('I', ""'m"", 'eating', 'papaya', 'right', 'now', '.')"
eat,eats,He eats breakfast with me.,22032,10,1,"('He', 'eats', 'breakfast', 'with', 'me', '.')"
eat,eat,"5 things you do every morning  - groan, sleep for 'just 5 more minutes', stretch, pray, eat a bowl of cereal.",6293,46,23,"('5', 'things', 'you', 'do', 'every', 'morning', ' ', '-', 'groan', ',', 'sleep', 'for', ""'"", 'just', '5', 'more', 'minutes', ""'"", ',', 'stretch', ',', 'pray', ',', 'eat', 'a', 'bowl', 'of', 'cereal', '.')"
eat,eats,"She also usually will eat cheese when it is offered, and she eats a peanut butter and jelly sandwich for lunch.",3010,5,13,"('She', 'also', 'usually', 'will', 'eat', 'cheese', 'when', 'it', 'is', 'offered', ',', 'and', 'she', 'eats', 'a', 'peanut', 'butter', 'and', 'jelly', 'sandwich', 'for', 'lunch', '.')"
eat,eating,The whole time we were eating i was trying to decide how to break it to wil that since i already had a pint of beer there was no way we could go to martuni's.,16678,7,5,"('The', 'whole', 'time', 'we', 'were', 'eating', 'i', 'was', 'trying', 'to', 'decide', 'how', 'to', 'break', 'it', 'to', 'wil', 'that', 'since', 'i', 'already', 'had', 'a', 'pint', 'of', 'beer', 'there', 'was', 'no', 'way', 'we', 'could', 'go', 'to', 'martuni', ""'s"", '.')"
eat,eats,"There's always fat kat who eats alfie's breakfast, the greedy moose.",10286,3,6,"('There', ""'s"", 'always', 'fat', 'kat', 'who', 'eats', 'alfie', ""'s"", 'breakfast', ',', 'the', 'greedy', 'moose', '.')"
eat,eat,"I ended up watching cable, testing out the webcam i bought a while ago, going out to eat with my brother (we planned to play racquetball but the courts were booked), and going out again for some wings with my brother's friends.",24269,7,19,"('I', 'ended', 'up', 'watching', 'cable', ',', 'testing', 'out', 'the', 'webcam', 'i', 'bought', 'a', 'while', 'ago', ',', 'going', 'out', 'to', 'eat', 'with', 'my', 'brother', '(', 'we', 'planned', 'to', 'play', 'racquetball', 'but', 'the', 'courts', 'were', 'booked', ')', ',', 'and', 'going', 'out', 'again', 'for', 'some', 'wings', 'with', 'my', 'brother', ""'s"", 'friends', '.')"
eat,eat,I woke up to eat a peanut butter and pickles sandwich.,26037,0,4,"('I', 'woke', 'up', 'to', 'eat', 'a', 'peanut', 'butter', 'and', 'pickles', 'sandwich', '.')"
eat,eat,"First, i get the urge to get something to eat.",31573,11,10,"('First', ',', 'i', 'get', 'the', 'urge', 'to', 'get', 'something', 'to', 'eat', '.')"
eat,eating,"After eating, we filtered downstairs to have family time for my mother's birthday.",25120,5,1,"('After', 'eating', ',', 'we', 'filtered', 'downstairs', 'to', 'have', 'family', 'time', 'for', 'my', 'mother', ""'s"", 'birthday', '.')"
eat,ate,we layed around together and ate and watched movies and did all of our super secret lazy stuff that is indescribibly(?) fun and exclusively ours.,33008,3,5,"('we', 'layed', 'around', 'together', 'and', 'ate', 'and', 'watched', 'movies', 'and', 'did', 'all', 'of', 'our', 'super', 'secret', 'lazy', 'stuff', 'that', 'is', 'indescribibly', '(', '?', ')', 'fun', 'and', 'exclusively', 'ours', '.')"
eat,eat,but i think i need to eat and hang out with amanda before i leave.,38762,7,6,"('but', 'i', 'think', 'i', 'need', 'to', 'eat', 'and', 'hang', 'out', 'with', 'amanda', 'before', 'i', 'leave', '.')"
eat,eat,urllink    my best fren n me....trying to eat away our old age...whaaaaa....  urllink,26455,0,10,"('urllink', '   ', 'my', 'best', 'fren', 'n', 'me', '....', 'trying', 'to', 'eat', 'away', 'our', 'old', 'age', '...', 'whaaaaa', '....', ' ', 'urllink')"
