,Unnamed: 0,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma,freq_band
3943,3943,185,17,Qaeda,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Qaeda,8
3949,3949,185,23,al,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,al,10
3951,3951,185,25,Gamaa,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Gamaa,72
3952,3952,185,26,al,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,al,10
3954,3954,185,28,Islamiyyah,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Islamiyyah,83
3962,3962,185,36,Bin,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bin,28
3963,3963,185,37,Laden,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Laden,24
3979,3979,186,5,September,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,September,8
3982,3982,186,8,Bush,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bush,2
3986,3986,186,12,Iraq,PROPN,PROPN,PROPN,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PROPN,Iraq,4
3988,3988,187,0,Wolfowitz,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,Wolfowitz,54
4004,4004,187,16,Iraq,PROPN,PROPN,PRON,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Iraq,4
4018,4018,189,4,al,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,al,10
4020,4020,189,6,Qaeda,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Qaeda,8
4027,4027,189,13,al,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,al,10
4029,4029,189,15,Qaeda,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Qaeda,8
4031,4031,189,17,Iraq,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Iraq,4
4038,4038,190,0,Rumsfeld,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Rumsfeld,42
4044,4044,190,6,al,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,al,10
4046,4046,190,8,Qaeda,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Qaeda,8
4049,4049,190,11,Afghanistan,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Afghanistan,15
4060,4060,190,22,Afghanistan,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,NOUN,NOUN,NOUN,Afghanistan,15
4066,4066,191,4,al,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,al,10
4068,4068,191,6,Qaeda,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Qaeda,8
4082,4082,191,20,United,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,United,-1
4083,4083,191,21,States,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,State,5
4087,4087,192,1,Pentagon,PROPN,PROPN,PROPN,PROPN,NOUN,PROPN,NOUN,PROPN,PROPN,PROPN,PROPN,Pentagon,45
4097,4097,192,11,Afghanistan,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Afghanistan,15
4099,4099,192,13,al,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,al,10
4101,4101,192,15,Qaeda,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Qaeda,8
4112,4112,192,26,Bob,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bob,32
4113,4113,192,27,Woodward,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Woodward,83
4115,4115,193,0,Bush,PROPN,PROPN,PRON,PRON,PRON,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,Bush,2
4127,4127,194,2,Cheney,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Cheney,31
4129,4129,194,4,Rumsfeld,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Rumsfeld,42
4132,4132,194,7,Wolfowitz,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Wolfowitz,54
4137,4137,195,3,Captain,PROPN,PROPN,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,Captain,72
4138,4138,195,4,Ahab,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Ahab,83
4140,4140,195,6,Saddam,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Saddam,24
4146,4146,196,0,Imperial,ADJ,PROPN,CCONJ,CCONJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,imperial,-1
4147,4147,196,1,Hubris,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,hubris,-1
4157,4157,196,11,CIA,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,NOUN,NOUN,NOUN,CIA,23
4164,4164,196,18,US,PROPN,PROPN,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,PROPN,PROPN,US,3
4169,4169,196,23,Bin,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bin,28
4170,4170,196,24,Laden,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Laden,24
4188,4188,198,0,Bush,PROPN,PROPN,PRON,PRON,PROPN,PROPN,PROPN,PRON,PRON,PRON,PRON,Bush,2
4190,4190,198,2,Dick,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Dick,59
4191,4191,198,3,Clarke,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Clarke,72
4201,4201,198,13,al,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,al,10
4203,4203,198,15,Qaeda,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,PROPN,NOUN,NOUN,NOUN,Qaeda,8
4210,4210,199,0,Dick,PROPN,PROPN,PRON,PRON,PROPN,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,Dick,59
4244,4244,199,34,George,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,George,11
4245,4245,199,35,Tenet,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Tenet,72
4258,4258,199,48,CIA,PROPN,PROPN,NOUN,NOUN,PROPN,NOUN,PROPN,NOUN,NOUN,NOUN,PROPN,CIA,23
4270,4270,200,3,Clinton,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Clinton,41
4282,4282,201,0,Clinton,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Clinton,41
4290,4290,201,8,Prime,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Prime,96
4291,4291,201,9,Minister,PROPN,PROPN,PROPN,PROPN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Minister,43
4292,4292,201,10,Nawaz,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Nawaz,65
4293,4293,201,11,Sharif,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Sharif,65
4303,4303,201,21,US,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,PROPN,PROPN,US,3
4307,4307,201,25,Special,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,special,-1
4308,4308,201,26,Ops,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,op,-1
4312,4312,201,30,Bin,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bin,28
4313,4313,201,31,Laden,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Laden,24
4315,4315,201,33,Qandahar,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,NUM,Qandahar,83
4319,4319,201,37,Pakistan,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Pakistan,12
4326,4326,202,5,Pakistan,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Pakistan,12
4360,4360,205,6,Gen.,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Gen.,59
4361,4361,205,7,Pervez,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Pervez,51
4362,4362,205,8,Musharraf,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Musharraf,22
4367,4367,205,13,Nawaz,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Nawaz,65
4368,4368,205,14,Sharif,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Sharif,65
4380,4380,206,10,Taliban,PROPN,PROPN,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,Taliban,20
4392,4392,207,0,Musharraf,PROPN,PROPN,PRON,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Musharraf,22
4394,4394,207,2,Clinton,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,Clinton,41
4410,4410,207,18,Bin,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bin,28
4411,4411,207,19,Laden,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Laden,24
4467,4467,210,13,Carter,PROPN,PROPN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Carter,65
4469,4469,210,15,Tabas,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Tabas,83
4478,4478,212,0,Clinton,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Clinton,41
4536,4536,219,12,matt,PROPN,PROPN,PRON,PRON,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,matt,72
4635,4635,233,19,cd,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,cd,91
4651,4651,235,10,tony,PROPN,PROPN,NUM,NUM,NOUN,NUM,NOUN,NOUN,NOUN,NOUN,NOUN,tony,83
4670,4670,237,7,mcdonald,PROPN,PROPN,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,McDonald,41
4743,4743,248,5,a&m,PROPN,PROPN,PRON,PRON,PRON,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,A&M,72
4752,4752,249,0,colorado,PROPN,PROPN,NUM,NUM,NUM,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Colorado,59
4754,4754,249,2,texas,PROPN,PROPN,X,X,X,X,X,X,X,X,PROPN,Texas,14
4755,4755,249,3,a&m,PROPN,PROPN,PUNCT,PUNCT,NUM,NUM,PUNCT,NUM,NUM,NUM,NUM,A&M,72
4780,4780,253,8,paige,PROPN,PROPN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,paige,83
4807,4807,256,8,saturday,PROPN,PROPN,ADJ,ADJ,DET,DET,DET,DET,DET,DET,DET,Saturday,21
4835,4835,261,3,portland,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,portland,83
4853,4853,264,0,houston,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,houston,72
4859,4859,264,6,b/c,SCONJ,PROPN,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,PUNCT,because,-1
4910,4910,269,4,Chase,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Chase,83
4940,4940,272,0,Mike,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Mike,17
4941,4941,272,1,McConnell,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,McConnell,83
4944,4944,274,0,John,PROPN,PROPN,PROPN,PROPN,X,PROPN,X,X,X,X,X,John,9
4948,4948,275,2,South,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,South,25
4949,4949,275,3,America,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,America,19
4961,4961,276,10,Jeff,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,Jeff,14
4973,4973,277,7,Mulva,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,Mulva,83
4988,4988,278,13,Phillips,PROPN,PROPN,PRON,PRON,NOUN,PRON,NOUN,NOUN,PRON,NOUN,NOUN,Phillips,72
5003,5003,280,0,Richard,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Richard,25
5004,5004,280,1,Harper,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Harper,83
5006,5006,280,3,Mary,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Mary,31
5007,5007,280,4,Nell,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Nell,83
5008,5008,280,5,Browning,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,NOUN,Browning,83
5087,5087,285,0,Mike,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,Mike,17
5092,5092,286,4,Ken,PROPN,PROPN,DET,DET,DET,DET,PROPN,PROPN,PROPN,PROPN,PROPN,Ken,35
5093,5093,286,5,Lay,PROPN,PROPN,DET,DET,DET,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Lay,34
5105,5105,288,0,Hilary,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Hilary,72
5106,5106,288,1,E.,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,E.,51
5107,5107,288,2,Ackermann,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Ackermann,72
5108,5108,288,3,Goldman,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Goldman,59
5109,5109,288,4,Sachs,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Sachs,65
5110,5110,288,5,Credit,NOUN,PROPN,PUNCT,PUNCT,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,credit,-1
5111,5111,288,6,Risk,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,risk,-1
5112,5112,288,7,Management,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,management,-1
5114,5114,288,9,Advisory,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,advisory,-1
5115,5115,288,10,Phone,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,phone,-1
5125,5125,289,1,Mr.,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Mr.,14
5126,5126,289,2,Lavorato,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Lavorato,65
5133,5133,290,5,Ken,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Ken,35
5134,5134,290,6,Lay,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Lay,34
5138,5138,290,10,Gary,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Gary,59
5139,5139,290,11,Cohn,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Cohn,83
5154,5154,290,26,Goldman,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Goldman,59
5155,5155,290,27,Sachs,PROPN,PROPN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PROPN,PROPN,PROPN,PROPN,Sachs,65
5156,5156,290,28,Capital,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Capital,72
5157,5157,290,29,Markets,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Market,51
5159,5159,290,31,J.,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,J.,55
5160,5160,290,32,Aron,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Aron,83
5162,5162,291,0,Hilary,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Hilary,72
5163,5163,291,1,E.,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,E.,51
5164,5164,291,2,Ackermann,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Ackermann,72
5165,5165,291,3,Goldman,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Goldman,59
5166,5166,291,4,Sachs,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Sachs,65
5167,5167,291,5,Credit,NOUN,PROPN,PUNCT,PUNCT,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,credit,-1
5168,5168,291,6,Risk,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,risk,-1
5169,5169,291,7,Management,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,management,-1
5171,5171,291,9,Advisory,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,advisory,-1
5172,5172,291,10,Phone,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,phone,-1
5185,5185,293,1,Louise,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PROPN,Louise,65
5222,5222,299,0,Louise,PROPN,PROPN,PROPN,PROPN,X,PROPN,X,X,X,X,X,Louise,65
5240,5240,301,3,Margin,NOUN,PROPN,PUNCT,PUNCT,PUNCT,AUX,AUX,PUNCT,PUNCT,PUNCT,PUNCT,margin,-1
5243,5243,302,0,Kinder,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Kinder,83
5244,5244,302,1,Morgan,PROPN,PROPN,VERB,VERB,NOUN,VERB,VERB,VERB,VERB,NOUN,NOUN,Morgan,59
5249,5249,303,0,AEP,PROPN,PROPN,NOUN,NOUN,ADJ,ADJ,NOUN,ADJ,NOUN,NOUN,NOUN,AEP,83
5271,5271,307,0,Stephanie,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,Stephanie,41
5306,5306,312,0,FYI,ADV,PROPN,PROPN,PROPN,X,X,X,X,X,X,X,fyi,-1
5314,5314,314,1,David,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,David,19
5325,5325,317,0,Jeff,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,Jeff,14
5379,5379,320,33,Harvey,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,Harvey,72
5383,5383,320,37,Ralph,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Ralph,65
5384,5384,320,38,Nader,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Nader,83
5391,5391,320,45,California,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,California,24
5427,5427,323,17,Anil,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,Anil,83
5469,5469,326,3,enron,PROPN,PROPN,PUNCT,PUNCT,NOUN,PUNCT,PUNCT,PUNCT,NOUN,NOUN,NOUN,enron,48
5486,5486,328,11,b/c,SCONJ,PROPN,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,PUNCT,PUNCT,because,-1
5503,5503,329,6,enron,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,enron,48
5530,5530,330,11,enron,PROPN,PROPN,DET,DET,ADJ,DET,DET,DET,ADJ,ADJ,ADJ,enron,48
5566,5566,332,18,LSU,PROPN,PROPN,PRON,PRON,PRON,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,LSU,83
5571,5571,332,23,Cotton,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Cotton,83
5572,5572,332,24,Bowl,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bowl,83
5575,5575,332,27,Rohan,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Rohan,83
5577,5577,332,29,Alabama,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Alabama,37
5579,5579,332,31,Davey,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Davey,83
5608,5608,333,19,Ark,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,NOUN,ADJ,ADJ,Ark,83
5614,5614,335,0,http://www.theadvocate.com/sports/story.asp?StoryID=16475,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,http://www.theadvocate.com/sports/story.asp?StoryID=16475,-1
5649,5649,342,2,enron,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,enron,48
5679,5679,346,0,enron,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,enron,48
5684,5684,347,0,Vince,PROPN,PROPN,PROPN,PROPN,X,PROPN,X,X,X,X,X,Vince,16
5693,5693,348,7,PSE,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,pse,-1
5700,5700,348,14,forex,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,ADJ,NOUN,NOUN,NOUN,forex,-1
5710,5710,348,24,CPI,NOUN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,cpi,-1
5730,5730,349,15,PSE,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,pse,-1
5750,5750,351,2,USD,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,usd,-1
5752,5752,351,4,DM,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,dm,-1
5780,5780,352,14,USD,NOUN,PROPN,SYM,SYM,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,usd,-1
5782,5782,352,16,Euro,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NUM,euro,-1
5805,5805,354,12,US,PROPN,PROPN,DET,DET,DET,PROPN,PROPN,PROPN,ADJ,ADJ,ADJ,US,3
5806,5806,354,13,CPI,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,cpi,-1
5850,5850,357,0,Sid,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,Sid,83
5851,5851,358,0,Vincent,PROPN,PROPN,PROPN,PROPN,X,PROPN,X,X,X,X,X,Vincent,65
5858,5858,359,5,Risk,NOUN,PROPN,NOUN,NOUN,ADJ,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,risk,-1
