,Unnamed: 0,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma,freq_band
3085,3085,152,8,hateful,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,hateful,93
3092,3092,152,15,possible,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,possible,31
3099,3099,152,22,miserable,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,miserable,85
3163,3163,154,4,new,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,new,5
3179,3179,155,13,bitter,ADJ,ADJ,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,bitter,89
3187,3187,155,21,Afghan,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Afghan,64
3218,3218,156,27,early,ADJ,ADJ,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,early,35
3222,3222,156,31,21st,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,21st,85
3229,3229,157,4,TRUE,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,true,49
3234,3234,157,9,worrying,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,worrying,93
3239,3239,157,14,divided,VERB,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,ADJ,ADJ,ADJ,divide,-1
3240,3240,157,15,small,ADJ,ADJ,CCONJ,CCONJ,CCONJ,PUNCT,PUNCT,CCONJ,CCONJ,CCONJ,CCONJ,small,20
3241,3241,157,16,radical,ADJ,ADJ,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,radical,65
3264,3264,158,9,aggressive,ADJ,ADJ,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,aggressive,80
3297,3297,160,11,few,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,few,10
3305,3305,160,19,personal,ADJ,ADJ,PRON,PRON,PRON,PRON,ADJ,ADJ,ADJ,ADJ,ADJ,personal,53
3322,3322,161,10,strong,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,strong,43
3324,3324,161,12,55th,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,55th,93
3337,3337,161,25,technical,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,technical,72
3343,3343,162,3,Saudi,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Saudi,64
3355,3355,162,15,extremist,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,extremist,-1
3395,3395,163,22,many,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,many,6
3418,3418,164,9,joint,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,joint,82
3422,3422,164,13,Egyptian,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Egyptian,53
3426,3426,164,17,polyglot,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,PROPN,ADJ,ADJ,polyglot,-1
3437,3437,164,28,Saudi,ADJ,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,Saudi,64
3456,3456,165,17,distinctive,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,distinctive,89
3460,3460,165,21,Jordanian,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Jordanian,93
3462,3462,165,23,Palestinian,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Palestinian,55
3464,3464,165,25,Syrian,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Syrian,70
3470,3470,166,4,special,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,special,46
3490,3490,167,10,modern,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,modern,57
3491,3491,167,11,Islamic,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,PROPN,ADJ,ADJ,ADJ,ADJ,Islamic,45
3497,3497,167,17,Protestant,PROPN,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ADJ,Protestant,-1
3499,3499,167,19,like,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,like,69
3506,3506,167,26,original,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,original,62
3510,3510,167,30,early,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,early,35
3518,3518,168,1,Most,ADJ,ADJ,DET,DET,DET,DET,DET,DET,DET,DET,DET,most,30
3522,3522,168,5,militant,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,militant,60
3524,3524,168,7,violent,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,violent,73
3532,3532,168,15,narrow,ADJ,ADJ,ADJ,ADJ,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,narrow,82
3534,3534,168,17,minded,ADJ,ADJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,NOUN,NOUN,NOUN,minded,80
3543,3543,168,26,Protestant,PROPN,ADJ,DET,DET,DET,DET,DET,DET,DET,DET,DET,Protestant,-1
3555,3555,169,8,violent,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,violent,73
3574,3574,169,27,early,ADJ,ADJ,DET,DET,DET,DET,DET,DET,ADJ,PROPN,ADJ,early,35
3579,3579,170,1,worrisome,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,worrisome,93
3583,3583,170,5,local,ADJ,ADJ,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,local,37
3605,3605,170,27,distinctive,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,distinctive,89
3606,3606,170,28,orange,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,orange,89
3608,3608,170,30,black,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,black,51
3616,3616,171,5,Iraqi,ADJ,ADJ,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Iraqi,38
3649,3649,173,3,smaller,ADJ,ADJ,DET,DET,DET,DET,DET,DET,ADJ,ADJ,ADJ,small,20
3650,3650,173,4,local,ADJ,ADJ,PUNCT,PUNCT,PUNCT,CCONJ,ADV,ADV,ADV,ADJ,CCONJ,local,37
3651,3651,173,5,radical,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,radical,65
3652,3652,173,6,fundamentalist,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fundamentalist,80
3675,3675,173,29,Moroccan,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Moroccan,-1
3696,3696,173,50,responsible,ADJ,ADJ,ADJ,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,responsible,60
3723,3723,175,9,key,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,key,54
3785,3785,178,8,fair,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fair,58
3790,3790,178,13,many,ADJ,ADJ,VERB,VERB,VERB,ADJ,ADJ,ADV,ADJ,ADJ,ADJ,many,6
3894,3894,184,20,preeminent,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,preeminent,93
3957,3957,185,31,Egyptian,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Egyptian,53
3958,3958,185,32,terrorist,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,terrorist,61
3971,3971,185,45,wrong,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,wrong,45
4024,4024,189,10,operational,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,operational,80
4056,4056,190,18,good,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,good,2
4077,4077,191,15,other,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,other,4
4142,4142,195,8,great,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,great,3
4143,4143,195,9,white,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,white,56
4196,4196,198,8,vocal,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,vocal,93
4198,4198,198,10,focused,ADJ,ADJ,VERB,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,focused,89
4216,4216,199,6,real,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,real,34
4255,4255,199,45,excited,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,NOUN,NOUN,NOUN,ADJ,ADJ,excited,70
4263,4263,199,53,radical,ADJ,ADJ,DET,DET,DET,DET,DET,DET,DET,DET,ADJ,radical,65
4264,4264,199,54,Islamist,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Islamist,96
4289,4289,201,7,Pakistani,ADJ,ADJ,PROPN,PROPN,ADJ,ADJ,ADJ,PROPN,ADJ,ADJ,ADJ,Pakistani,54
4335,4335,202,14,wrong,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADP,ADP,ADP,wrong,45
4340,4340,203,3,Pakistani,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Pakistani,54
4371,4371,206,1,Pakistani,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,ADJ,PROPN,PROPN,PROPN,PROPN,Pakistani,54
4374,4374,206,4,rife,ADJ,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,rife,93
4377,4377,206,7,protective,ADJ,ADJ,ADJ,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,ADJ,NOUN,protective,85
4384,4384,206,14,new,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,ADJ,ADJ,ADJ,new,5
4385,4385,206,15,military,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,military,39
4399,4399,207,7,Pakistani,ADJ,ADJ,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,PRON,Pakistani,54
4439,4439,208,26,Pakistani,ADJ,ADJ,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,Pakistani,54
4451,4451,209,9,main,ADJ,ADJ,DET,DET,DET,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,main,45
4522,4522,218,1,exciting,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,exciting,82
4572,4572,225,5,few,ADJ,ADJ,ADJ,ADJ,ADJ,NUM,NUM,NUM,NUM,NUM,NOUN,few,10
4576,4576,226,2,retarded,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,retarded,82
4586,4586,228,2,great,ADJ,ADJ,PART,PART,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,great,3
4592,4592,229,3,retarded,ADJ,ADJ,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,retarded,82
4610,4610,231,5,last,ADJ,ADJ,ADJ,ADJ,ADJ,DET,DET,DET,DET,DET,DET,last,8
4613,4613,232,0,nice,ADJ,ADJ,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,nice,17
4618,4618,233,2,fine,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fine,39
4677,4677,238,4,nice,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,nice,17
4689,4689,240,4,nice,ADJ,ADJ,ADV,ADV,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,nice,17
4692,4692,241,1,nice,NOUN,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,nice,17
4697,4697,243,1,bad,NOUN,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,bad,13
4708,4708,244,9,other,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,other,4
4783,4783,253,11,brown,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,brown,82
4805,4805,256,6,blonde,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,blonde,89
4819,4819,258,3,last,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,DET,DET,DET,DET,DET,last,8
4849,4849,263,2,sure,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,sure,12
4858,4858,264,5,affected,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,affected,89
4860,4860,264,7,most,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,most,30
4865,4865,264,12,satelite,NOUN,ADJ,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,satelite,-1
4871,4871,265,3,good,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,good,2
4886,4886,267,5,next,ADJ,ADJ,DET,DET,DET,DET,DET,ADP,ADP,ADP,ADP,next,16
4892,4892,268,3,more,ADJ,ADJ,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,more,7
4901,4901,268,12,next,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,next,16
4921,4921,270,3,sure,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,sure,12
4923,4923,270,5,reliable,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,reliable,62
4970,4970,277,4,good,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,good,2
4997,4997,279,5,much,ADV,ADJ,ADJ,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,much,18
5017,5017,280,14,sure,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,sure,12
5029,5029,281,2,amazed,ADJ,ADJ,VERB,VERB,ADJ,VERB,ADJ,VERB,ADJ,ADJ,ADJ,amazed,89
5034,5034,281,7,fuzzy,ADJ,ADJ,ADJ,ADJ,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,fuzzy,93
5037,5037,281,10,old,ADJ,ADJ,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,old,15
5063,5063,282,23,difficult,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,difficult,60
5080,5080,283,15,willing,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,willing,51
5084,5084,284,0,Good,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,good,2
5124,5124,289,0,Dear,ADJ,ADJ,PUNCT,PUNCT,X,X,X,X,PUNCT,PUNCT,PUNCT,dear,62
5193,5193,294,6,nuts,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADP,ADP,ADP,ADP,nuts,93
5234,5234,300,10,overdue,ADJ,ADJ,DET,DET,DET,DET,DET,DET,DET,DET,DET,overdue,85
5237,5237,301,0,Original,ADJ,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,original,62
5241,5241,301,4,Due,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,due,72
5268,5268,306,8,additional,ADJ,ADJ,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,additional,51
5273,5273,308,1,sure,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADV,ADJ,ADV,ADV,ADV,sure,12
5280,5280,308,8,bluegrass,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,bluegrass,-1
5321,5321,315,5,interested,ADJ,ADJ,PRON,PRON,PRON,PRON,PRON,PRON,ADJ,ADJ,ADJ,interested,43
5352,5352,320,6,good,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,good,2
5363,5363,320,17,preferable,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,preferable,89
5375,5375,320,29,important,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,important,40
5393,5393,320,47,broken,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,broken,80
5397,5397,320,51,potential,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,potential,72
5432,5432,324,3,sure,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,sure,12
5466,5466,326,0,daily,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,daily,57
5490,5490,328,15,only,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,only,32
5538,5538,331,5,more,ADJ,ADJ,ADP,ADP,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,more,7
5545,5545,331,12,free,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,free,29
5584,5584,332,36,next,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,next,16
5610,5610,333,21,last,ADJ,ADJ,DET,DET,DET,DET,DET,ADP,ADP,DET,DET,last,8
5620,5620,339,2,stronger,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,strong,43
5635,5635,341,2,sure,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,sure,12
5672,5672,345,3,tired,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,tired,78
5704,5704,348,18,able,ADJ,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,able,21
5774,5774,352,8,suitable,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,suitable,82
5790,5790,353,6,fast,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fast,47
5830,5830,355,15,double,ADJ,ADJ,VERB,VERB,VERB,VERB,VERB,ADV,ADV,ADV,ADV,double,70
5860,5860,359,7,last,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,last,8
5916,5916,363,20,direct,ADJ,ADJ,ADJ,ADJ,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,direct,58
5927,5927,363,31,facsimile,NOUN,ADJ,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,facsimile,-1
6076,6076,377,5,earliest,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,early,35
6148,6148,383,14,attys,NOUN,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,atty,-1
6219,6219,389,9,separate,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,separate,63
6249,6249,393,9,excess,ADJ,ADJ,DET,DET,DET,DET,DET,DET,DET,DET,DET,excess,93
6265,6265,394,13,available,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,available,36
6296,6296,399,2,sorry,ADJ,ADJ,ADJ,ADJ,ADJ,NOUN,NOUN,INTJ,INTJ,VERB,VERB,sorry,51
6425,6425,414,4,blank,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,blank,78
6466,6466,415,8,corporate,ADJ,ADJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,corporate,58
6491,6491,416,12,fine,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fine,39
6508,6508,419,12,blank,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,blank,78
6523,6523,421,2,subject,ADJ,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,subject,69
6566,6566,426,21,similar,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,similar,61
6593,6593,427,15,appropriate,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,NOUN,ADJ,ADJ,ADJ,ADJ,appropriate,65
6595,6595,427,17,blank,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,blank,78
6648,6648,433,7,OK,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ok,43
6661,6661,433,20,general,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,general,57
6693,6693,435,3,imminent,ADJ,ADJ,ADV,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,imminent,94
6694,6694,435,4,cold,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,cold,60
6699,6699,435,9,crazy,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,crazy,74
6707,6707,435,17,best,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,good,2
6741,6741,436,26,good,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,good,2
6760,6760,440,1,new,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,new,5
6808,6808,443,36,sitara,NOUN,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,sitara,-1
6900,6900,458,3,new,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,new,5
6912,6912,458,15,little,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,little,11
6913,6913,458,16,more,ADV,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,more,7
6926,6926,462,3,GOOD,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,PROPN,PROPN,ADJ,ADJ,good,2
6959,6959,470,6,great,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,great,3
6996,6996,472,11,other,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,other,4
7000,7000,472,15,free,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,free,29
7075,7075,480,2,free,ADJ,ADJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,free,29
7088,7088,481,5,extra,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,extra,58
7164,7164,489,11,standard,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,standard,69
7169,7169,489,16,Enfolio,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,VERB,ADJ,ADJ,ADJ,ADJ,Enfolio,-1
7178,7178,490,4,more,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,more,7
7180,7180,490,6,more,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,more,7
7227,7227,493,2,good,ADJ,ADJ,PRON,PRON,PRON,PRON,ADP,ADP,PRON,ADV,ADV,good,2
7232,7232,494,2,fine,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fine,39
7236,7236,495,2,free,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADV,ADV,free,29
7270,7270,499,2,free,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,free,29
7291,7291,501,6,interested,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,interested,43
