,Unnamed: 0,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma,freq_band
5629,5629,340,3,here,ADV,ADV,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,here,14
5663,5663,344,2,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
5667,5667,344,6,anyway,ADV,ADV,ADV,ADV,ADV,NOUN,NOUN,ADV,ADV,ADV,ADV,anyway,86
5671,5671,345,2,too,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,too,19
5688,5688,348,2,still,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,still,20
5697,5697,348,11,now,ADV,ADV,ADV,ADV,ADV,ADV,VERB,VERB,VERB,VERB,VERB,now,8
5715,5715,349,0,Further,ADV,ADV,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,further,85
5735,5735,350,2,currently,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,currently,71
5784,5784,353,0,Ideally,ADV,ADV,INTJ,INTJ,INTJ,INTJ,ADV,INTJ,ADV,ADV,ADV,ideally,96
5819,5819,355,4,currently,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,currently,71
5828,5828,355,13,consequently,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,consequently,96
5838,5838,355,23,too,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,too,19
5869,5869,360,4,very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very,5
5870,5870,360,5,much,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,much,28
5957,5957,367,6,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
5962,5962,368,0,Seriously,ADV,ADV,ADV,ADV,ADV,ADV,INTJ,INTJ,INTJ,INTJ,ADV,seriously,85
6003,6003,370,2,also,ADV,ADV,PART,PART,ADV,ADV,ADV,ADV,ADV,ADV,ADV,also,6
6028,6028,371,17,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,as,15
6029,6029,371,18,well,ADV,ADV,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,well,12
6056,6056,376,2,below,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,below,55
6138,6138,383,4,back,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,back,16
6139,6139,383,5,again,ADV,ADV,NOUN,NOUN,NOUN,NOUN,ADV,ADV,ADV,ADV,ADV,again,23
6170,6170,386,13,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,as,15
6171,6171,386,14,well,ADV,ADV,ADV,ADV,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,well,12
6190,6190,388,0,However,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,INTJ,ADV,INTJ,however,29
6194,6194,388,4,below,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,NOUN,NOUN,ADV,below,55
6238,6238,392,6,here,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,ADP,PUNCT,PUNCT,PUNCT,PUNCT,here,14
6270,6270,396,1,below,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,below,55
6291,6291,397,9,separately,ADV,ADV,X,X,X,X,ADV,ADV,ADV,ADV,NUM,separately,93
6303,6303,399,9,around,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,VERB,VERB,around,48
6385,6385,409,3,back,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,back,16
6421,6421,414,0,Currently,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,currently,71
6517,6517,420,0,Just,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PROPN,VERB,VERB,VERB,just,3
6527,6527,421,6,even,ADV,ADV,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,even,9
6546,6546,426,1,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
6572,6572,426,27,previously,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,previously,90
6586,6586,427,8,yet,ADV,ADV,ADV,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,yet,53
6587,6587,427,9,so,ADV,ADV,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,PUNCT,PUNCT,PUNCT,PUNCT,so,2
6588,6588,427,10,perhaps,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,perhaps,78
6682,6682,434,12,better,ADV,ADV,PART,PART,ADV,ADV,ADV,ADV,ADV,ADV,ADV,well,12
6701,6701,435,11,so,ADV,ADV,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,so,2
6702,6702,435,12,now,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,now,8
6729,6729,436,14,even,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,even,9
6730,6730,436,15,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
6733,6733,436,18,down,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,down,49
6734,6734,436,19,there,ADV,ADV,ADV,ADV,ADV,ADV,NOUN,ADV,ADV,ADV,ADV,there,11
6750,6750,437,6,very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very,5
6751,6751,437,7,much,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,much,28
6773,6773,443,1,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
6819,6819,446,4,also,ADV,ADV,AUX,AUX,ADV,ADV,ADV,ADV,ADV,ADV,ADV,also,6
6889,6889,456,3,hard,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,hard,80
7083,7083,481,0,Also,ADV,ADV,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,also,6
7135,7135,486,1,here,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,PRON,PRON,here,14
7243,7243,496,1,better,ADV,ADV,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,well,12
7266,7266,498,2,though,ADV,ADV,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,though,62
7327,7327,504,0,Also,ADV,ADV,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,also,6
7381,7381,510,0,Maybe,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,maybe,52
7426,7426,515,1,better,ADV,ADV,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,well,12
7449,7449,517,2,though,ADV,ADV,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,though,62
7505,7505,524,1,by,ADP,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,by,88
7560,7560,530,2,then,ADV,ADV,PROPN,PROPN,ADV,PROPN,PROPN,PROPN,NOUN,NOUN,NOUN,then,10
7583,7583,531,11,only,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,only,13
7588,7588,531,16,highly,ADV,ADV,ADJ,ADJ,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,highly,43
7600,7600,532,2,then,ADV,ADV,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,NOUN,then,10
7617,7617,533,8,back,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,back,16
7621,7621,533,12,only,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,only,13
7634,7634,534,3,then,ADV,ADV,PRON,PRON,PRON,PRON,ADV,ADV,ADV,ADV,ADV,then,10
7709,7709,537,20,openly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,openly,92
7716,7716,538,0,Of,ADP,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,of,96
7717,7717,538,1,course,NOUN,ADV,ADV,ADV,ADV,ADV,ADV,ADV,PRON,PRON,NOUN,course,-1
7738,7738,539,15,down,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,down,49
7772,7772,541,4,forward,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADP,ADV,ADV,ADV,forward,66
7786,7786,544,4,there,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,there,11
7988,7988,560,8,now,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,now,8
7993,7993,560,13,instead,ADV,ADV,ADV,ADV,ADP,ADP,ADV,ADV,ADV,ADV,ADV,instead,70
8022,8022,564,4,at,ADP,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at,-1
8023,8023,564,5,also,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,also,6
8056,8056,566,12,slowly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,slowly,93
8059,8059,567,0,then,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,then,10
8072,8072,567,13,just,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,just,3
8073,8073,567,14,once,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,once,54
8085,8085,569,4,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,as,15
8118,8118,569,37,then,ADV,ADV,ADV,ADV,CCONJ,ADV,ADV,ADV,CCONJ,CCONJ,CCONJ,then,10
8130,8130,569,49,there,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,ADV,ADV,ADV,there,11
8135,8135,569,54,extremely,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,ADV,ADV,ADV,extremely,59
8199,8199,573,10,kindly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,kindly,95
8209,8209,574,2,immediately,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,immediately,81
8409,8409,589,21,already,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,already,31
8421,8421,590,4,pretty,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,pretty,46
8455,8455,592,11,soon,ADV,ADV,PUNCT,PUNCT,NOUN,NOUN,NOUN,ADV,NOUN,ADV,ADV,soon,45
8498,8498,594,36,back,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,back,16
8553,8553,597,14,now,ADV,ADV,ADV,ADV,ADJ,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,now,8
8554,8554,597,15,almost,ADV,ADV,ADJ,ADJ,PUNCT,PUNCT,PUNCT,ADV,ADV,PUNCT,PUNCT,almost,56
8569,8569,598,3,much,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,much,28
8576,8576,598,10,around,ADV,ADV,PUNCT,PUNCT,ADV,ADV,ADV,ADV,ADV,ADV,ADV,around,48
8590,8590,600,4,here,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,here,14
8654,8654,602,18,accordingly,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,accordingly,90
8661,8661,605,2,there,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,there,11
8672,8672,607,1,by,ADP,ADV,VERB,VERB,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,by,88
8702,8702,612,1,by,ADP,ADV,VERB,VERB,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,by,88
8742,8742,621,0,so,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so,2
8778,8778,624,0,here,ADV,ADV,ADV,ADV,ADV,ADV,PRON,PRON,PRON,PRON,PRON,here,14
8782,8782,624,4,back,ADV,ADV,ADV,ADV,PRON,PRON,PRON,PRON,PRON,ADV,PRON,back,16
8788,8788,625,1,again,ADV,ADV,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,PUNCT,PUNCT,PUNCT,again,23
8873,8873,630,32,most,ADV,ADV,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,most,32
8874,8874,630,33,recently,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,recently,67
8985,8985,633,10,later,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,late,38
9109,9109,650,0,Here,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,here,14
9122,9122,651,2,everyday,NOUN,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,everyday,97
9142,9142,652,18,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,as,15
9143,9143,652,19,early,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,early,63
9159,9159,652,35,rather,ADV,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,rather,80
9163,9163,652,39,initially,ADV,ADV,NUM,NUM,ADV,ADV,ADV,ADV,ADV,ADV,ADV,initially,88
9171,9171,654,4,here,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,here,14
9185,9185,657,2,there,ADV,ADV,PRON,PRON,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,there,11
9195,9195,658,6,back,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADP,ADP,ADP,back,16
9202,9202,659,0,Here,ADV,ADV,PRON,PRON,ADV,PRON,ADV,PRON,PRON,PRON,PRON,here,14
9210,9210,659,8,STILL,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,still,20
9259,9259,668,2,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
9275,9275,668,18,ahead,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ahead,84
9302,9302,673,1,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
9318,9318,673,17,ago,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ago,50
9320,9320,674,0,Perhaps,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,perhaps,78
9326,9326,674,6,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,VERB,ADV,ADV,just,3
9429,9429,684,5,ago,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ago,50
9467,9467,693,0,Further,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,further,85
9501,9501,694,10,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,as,15
9502,9502,694,11,well,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,well,12
9568,9568,702,5,out,ADV,ADV,ADJ,ADJ,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,out,24
9615,9615,709,0,Best,ADJ,ADV,PROPN,PROPN,X,PROPN,X,X,X,X,X,good,96
9655,9655,717,0,Even,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,even,9
9662,9662,717,7,here,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,VERB,VERB,here,14
9686,9686,718,4,directly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,directly,83
9804,9804,732,17,successfully,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,successfully,90
9808,9808,733,1,confidentially,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,ADV,ADV,ADV,VERB,confidentially,98
9814,9814,733,7,best,ADJ,ADV,PUNCT,PUNCT,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,good,96
9828,9828,734,5,there,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,there,11
9833,9833,734,10,elsewhere,ADV,ADV,ADV,ADV,ADV,ADV,ADV,SCONJ,SCONJ,ADV,ADV,elsewhere,88
9855,9855,739,4,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,PUNCT,as,15
9856,9856,739,5,well,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,well,12
9884,9884,741,25,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,as,15
9885,9885,741,26,well,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,well,12
9897,9897,745,2,still,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,still,20
9936,9936,751,1,still,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,still,20
9995,9995,757,0,Unfortunately,ADV,ADV,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,unfortunately,83
10025,10025,760,3,anywhere,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADP,ADP,anywhere,81
10038,10038,761,3,soon,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,soon,45
10073,10073,765,4,so,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so,2
10078,10078,765,9,possibly,ADV,ADV,INTJ,INTJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,possibly,82
10097,10097,766,5,already,ADV,ADV,AUX,AUX,AUX,AUX,AUX,ADV,AUX,ADV,ADV,already,31
10103,10103,766,11,recently,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,recently,67
10136,10136,771,7,so,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,so,2
10153,10153,772,4,below,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADP,ADP,ADP,below,55
10247,10247,786,2,below,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,below,55
10257,10257,787,8,rather,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,rather,80
10284,10284,791,2,also,ADV,ADV,VERB,VERB,VERB,VERB,VERB,ADV,VERB,VERB,VERB,also,6
10422,10422,801,9,too,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,too,19
10435,10435,802,5,no,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,no,79
10436,10436,802,6,longer,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,long,37
10468,10468,803,24,forward,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,forward,66
10474,10474,807,0,Here,ADV,ADV,ADV,ADV,PRON,PRON,PRON,ADV,PRON,PRON,PRON,here,14
10495,10495,808,6,no,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,no,79
10496,10496,808,7,longer,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,long,37
10520,10520,809,2,still,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,still,20
10522,10522,809,4,around,ADV,ADV,ADV,ADV,ADV,ADV,ADJ,ADV,ADJ,ADJ,ADJ,around,48
10531,10531,812,0,Here,ADV,ADV,SCONJ,SCONJ,ADV,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,here,14
10558,10558,816,5,no,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,no,79
10559,10559,816,6,longer,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,long,37
10648,10648,828,2,awesome,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,awesome,-1
10667,10667,829,13,extremely,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADJ,extremely,59
10677,10677,829,23,just,ADV,ADV,ADV,ADV,VERB,VERB,VERB,VERB,VERB,VERB,VERB,just,3
10734,10734,833,2,forward,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADP,ADP,ADP,ADP,forward,66
10803,10803,837,13,all,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,all,35
10809,10809,838,1,increasingly,ADV,ADV,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,increasingly,92
10810,10810,838,2,back,VERB,ADV,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,back,16
10873,10873,843,9,up,ADV,ADV,NOUN,NOUN,ADV,ADV,ADV,ADV,ADV,ADV,ADV,up,40
10877,10877,843,13,so,ADV,ADV,NOUN,NOUN,NOUN,NOUN,ADV,ADP,ADP,ADP,ADP,so,2
10878,10878,843,14,high,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADJ,ADV,ADV,ADV,high,89
10893,10893,843,29,then,ADV,ADV,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,ADV,then,10
10925,10925,854,1,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
10929,10929,854,5,really,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,really,17
10935,10935,854,11,actually,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADV,ADP,ADV,ADV,actually,36
11001,11001,857,6,alt.animals.ethics.vegetarian,NOUN,ADV,VERB,VERB,VERB,VERB,VERB,NOUN,NOUN,NOUN,NOUN,alt.animals.ethics.vegetarian,-1
11011,11011,859,2,always,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,always,26
11020,11020,859,11,http://extremewebsurfs.blogspot.com/,X,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,http://extremewebsurfs.blogspot.com/,-1
11065,11065,862,9,ONLINE,ADJ,ADV,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Online,-1
11107,11107,862,51,here,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,here,14
11114,11114,863,4,now,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,now,8
11151,11151,867,15,now,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,now,8
11183,11183,869,3,also,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,also,6
11188,11188,869,8,in,ADV,ADV,ADV,ADV,ADP,ADV,ADV,ADV,ADV,ADV,ADV,in,25
11308,11308,877,19,aptly,ADV,ADV,AUX,AUX,AUX,AUX,AUX,AUX,ADV,AUX,ADV,aptly,98
11344,11344,878,14,only,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,only,13
11402,11402,882,0,So,ADV,ADV,INTJ,INTJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so,2
11443,11443,883,0,Best,ADJ,ADV,PROPN,PROPN,X,PROPN,X,X,X,X,X,good,96
11452,11452,885,6,quite,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,quite,73
11453,11453,885,7,so,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so,2
11456,11456,885,10,so,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so,2
11459,11459,885,13,so,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so,2
11462,11462,885,16,so,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so,2
11536,11536,890,11,only,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,only,13
11552,11552,890,27,also,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,also,6
11562,11562,890,37,thus,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,thus,87
11682,11682,898,20,abnormally,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,abnormally,98
11831,11831,911,20,necessarily,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,necessarily,91
11885,11885,913,29,frequently,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,frequently,88
12011,12011,922,0,Hopefully,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,hopefully,86
12021,12021,922,10,only,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,only,13
12030,12030,922,19,also,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,also,6
12090,12090,930,6,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
12112,12112,932,0,So,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so,2
12149,12149,935,1,now,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,now,8
12232,12232,942,9,NOW,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,ADV,ADV,ADV,NOUN,now,8
12280,12280,946,6,cuddly,ADJ,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,cuddly,-1
12290,12290,947,2,very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very,5
12291,12291,947,3,well,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,well,12
12389,12389,955,1,accecpt,VERB,ADV,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,accecpt,-1
