,Unnamed: 0,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma,freq_band
3134,3134,153,28,the,DET,DET,DET,DET,DET,DET,DET,PROPN,DET,PROPN,PROPN,the,2
3149,3149,153,43,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3152,3152,153,46,the,DET,DET,DET,DET,DET,DET,DET,PROPN,PROPN,PROPN,PROPN,the,2
3159,3159,154,0,This,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this,4
3162,3162,154,3,a,DET,DET,DET,DET,DET,DET,DET,ADP,DET,DET,ADP,a,3
3186,3186,155,20,the,DET,DET,DET,DET,DET,PRON,ADJ,DET,PRON,ADJ,ADJ,the,2
3194,3194,156,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3217,3217,156,26,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3221,3221,156,30,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3226,3226,157,1,the,DET,DET,DET,DET,DET,DET,DET,DET,PRON,PRON,PRON,the,2
3233,3233,157,8,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3238,3238,157,13,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3255,3255,158,0,This,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this,4
3259,3259,158,4,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3270,3270,158,15,the,DET,DET,DET,DET,PRON,DET,PRON,PRON,PRON,PRON,PRON,the,2
3273,3273,158,18,the,DET,DET,DET,DET,PRON,DET,PRON,PRON,PRON,PRON,PRON,the,2
3278,3278,159,2,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3281,3281,159,5,the,DET,DET,DET,DET,DET,DET,PRON,DET,PRON,PRON,PRON,the,2
3292,3292,160,6,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3296,3296,160,10,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3319,3319,161,7,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3328,3328,161,16,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3336,3336,161,24,the,DET,DET,DET,DET,DET,DET,PRON,DET,DET,DET,DET,the,2
3354,3354,162,14,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3358,3358,162,18,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3368,3368,162,28,some,DET,DET,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,some,6
3381,3381,163,8,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3410,3410,164,1,that,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,that,9
3417,3417,164,8,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3421,3421,164,12,the,DET,DET,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,the,2
3425,3425,164,16,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3441,3441,165,2,a,DET,DET,DET,DET,DET,ADV,ADV,ADV,ADV,ADV,ADV,a,3
3455,3455,165,16,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3469,3469,166,3,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3473,3473,166,7,some,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,some,6
3486,3486,167,6,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3496,3496,167,16,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3505,3505,167,25,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3509,3509,167,29,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3513,3513,167,33,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,the,2
3540,3540,168,23,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3554,3554,169,7,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3562,3562,169,15,the,DET,DET,PRON,PRON,PRON,PRON,AUX,AUX,AUX,SCONJ,SCONJ,the,2
3563,3563,169,16,the,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,the,2
3566,3566,169,19,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3578,3578,170,0,Another,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,another,10
3589,3589,170,11,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3646,3646,173,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3663,3663,173,17,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3666,3666,173,20,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3674,3674,173,28,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3698,3698,173,52,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3703,3703,174,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3720,3720,175,6,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3764,3764,177,19,every,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,every,11
3777,3777,178,0,This,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this,4
3811,3811,180,0,The,DET,DET,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,PRON,the,2
3825,3825,181,0,The,DET,DET,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,PRON,the,2
3881,3881,184,7,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3885,3885,184,11,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3893,3893,184,19,the,DET,DET,DET,DET,DET,DET,PRON,DET,DET,DET,DET,the,2
3899,3899,184,25,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3919,3919,184,45,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3935,3935,185,9,the,DET,DET,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,the,2
3940,3940,185,14,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3956,3956,185,30,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
3970,3970,185,44,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3976,3976,186,2,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
3997,3997,187,9,a,DET,DET,DET,DET,ADV,ADV,DET,DET,DET,ADV,ADV,a,3
4011,4011,188,2,what,DET,DET,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,what,13
4014,4014,189,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4023,4023,189,9,no,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,no,8
4041,4041,190,3,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
4055,4055,190,17,no,DET,DET,DET,DET,DET,ADJ,DET,DET,DET,ADJ,ADJ,no,8
4073,4073,191,11,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4081,4081,191,19,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4086,4086,192,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4092,4092,192,6,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
4107,4107,192,21,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4122,4122,193,7,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4149,4149,196,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4156,4156,196,10,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4163,4163,196,17,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4172,4172,196,26,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4180,4180,197,3,all,DET,DET,DET,DET,ADJ,DET,DET,DET,DET,DET,ADJ,all,5
4194,4194,198,6,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4200,4200,198,12,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4215,4215,199,5,any,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,any,7
4219,4219,199,9,the,DET,DET,PRON,PRON,PRON,ADJ,DET,DET,DET,DET,DET,the,2
4239,4239,199,29,the,DET,DET,DET,DET,ADJ,DET,DET,DET,DET,DET,DET,the,2
4254,4254,199,44,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4257,4257,199,47,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,PRON,the,2
4269,4269,200,2,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4286,4286,201,4,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
4302,4302,201,20,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4306,4306,201,24,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
4325,4325,202,4,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4344,4344,204,0,The,DET,DET,DET,DET,PRON,PRON,PRON,PRON,PRON,DET,PRON,the,2
4364,4364,205,10,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
4370,4370,206,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4379,4379,206,9,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,ADJ,the,2
4383,4383,206,13,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4389,4389,206,19,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4406,4406,207,14,the,DET,DET,PRON,PRON,DET,PRON,PRON,PRON,PRON,PRON,PRON,the,2
4415,4415,208,2,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
4435,4435,208,22,such,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,such,15
4436,4436,208,23,an,DET,DET,DET,DET,DET,DET,ADJ,DET,ADJ,ADJ,ADJ,a,3
4461,4461,210,7,that,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,that,9
4485,4485,213,0,The,DET,DET,DET,DET,DET,DET,DET,CCONJ,CCONJ,CCONJ,CCONJ,the,2
4492,4492,213,7,that,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,that,9
4507,4507,214,12,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4518,4518,216,2,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4571,4571,225,4,a,DET,DET,DET,DET,ADV,ADV,ADV,ADV,ADV,ADV,ADV,a,3
4634,4634,233,18,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
4647,4647,235,6,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
4660,4660,236,6,an,DET,DET,ADP,ADP,ADP,ADP,ADP,ADP,DET,DET,DET,a,3
4707,4707,244,8,some,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,some,6
4712,4712,244,13,the,DET,DET,DET,DET,DET,DET,PRON,PRON,PRON,PRON,PRON,the,2
4722,4722,246,4,no,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,no,8
4761,4761,250,4,the,DET,DET,DET,DET,DET,DET,DET,PRON,DET,DET,DET,the,2
4778,4778,253,6,that,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,that,9
4782,4782,253,10,the,DET,DET,DET,DET,DET,DET,DET,DET,PRON,DET,DET,the,2
4794,4794,255,2,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
4796,4796,255,4,that,DET,DET,ADJ,ADJ,DET,DET,DET,DET,DET,DET,DET,that,9
4804,4804,256,5,that,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,that,9
4862,4862,264,9,the,DET,DET,DET,DET,DET,DET,DET,DET,PRON,PRON,PRON,the,2
4900,4900,268,11,the,DET,DET,DET,DET,DET,DET,PROPN,PROPN,PROPN,PROPN,PROPN,the,2
4913,4913,269,7,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
4963,4963,276,12,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
4969,4969,277,3,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
4977,4977,278,2,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5011,5011,280,8,some,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,some,6
5031,5031,281,4,the,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,the,2
5036,5036,281,9,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5057,5057,282,17,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5088,5088,286,0,These,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this,4
5091,5091,286,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5146,5146,290,18,the,DET,DET,DET,DET,PRON,DET,DET,DET,DET,DET,PRON,the,2
5195,5195,294,8,all,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,all,5
5196,5196,294,9,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5230,5230,300,6,this,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this,4
5267,5267,306,7,any,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,any,7
5279,5279,308,7,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5310,5310,313,2,this,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this,4
5335,5335,319,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5338,5338,319,6,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5351,5351,320,5,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5360,5360,320,14,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5372,5372,320,26,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5382,5382,320,36,the,DET,DET,DET,DET,DET,DET,PRON,PRON,PRON,DET,DET,the,2
5387,5387,320,41,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5396,5396,320,50,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5423,5423,323,13,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5455,5455,325,9,that,DET,DET,NOUN,NOUN,DET,DET,DET,DET,NOUN,NOUN,NOUN,that,9
5480,5480,328,5,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5489,5489,328,14,the,DET,DET,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,PRON,the,2
5494,5494,328,19,the,DET,DET,PRON,PRON,PRON,PRON,DET,PRON,PRON,PRON,PRON,the,2
5497,5497,329,0,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5506,5506,329,9,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5514,5514,329,17,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5522,5522,330,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,DET,the,2
5537,5537,331,4,any,DET,DET,DET,DET,NUM,NUM,NUM,NUM,NUM,NUM,NUM,any,7
5544,5544,331,11,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5560,5560,332,12,some,DET,DET,DET,DET,DET,DET,DET,DET,DET,ADJ,DET,some,6
5563,5563,332,15,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5570,5570,332,22,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5583,5583,332,35,the,DET,DET,DET,DET,PRON,DET,PRON,DET,PRON,PRON,PRON,the,2
5598,5598,333,9,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,a,3
5602,5602,333,13,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5607,5607,333,18,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5644,5644,341,11,some,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,some,6
5676,5676,345,7,any,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,any,7
5692,5692,348,6,the,DET,DET,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,the,2
5699,5699,348,13,the,DET,DET,DET,DET,PRON,PRON,PRON,PRON,PRON,DET,PRON,the,2
5707,5707,348,21,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5712,5712,348,26,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5726,5726,349,11,the,DET,DET,DET,DET,DET,DET,PRON,PRON,PRON,DET,PRON,the,2
5729,5729,349,14,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5742,5742,350,9,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5756,5756,351,8,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5773,5773,352,7,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5789,5789,353,5,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5802,5802,354,9,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5808,5808,354,15,the,DET,DET,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,the,2
5815,5815,355,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5824,5824,355,9,no,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,no,8
5832,5832,355,17,the,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,the,2
5836,5836,355,21,this,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this,4
5842,5842,356,2,any,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,any,7
5857,5857,359,4,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5880,5880,361,8,some,DET,DET,DET,DET,DET,DET,DET,DET,DET,ADJ,ADJ,some,6
5883,5883,361,11,the,DET,DET,DET,DET,DET,DET,DET,PRON,PRON,DET,DET,the,2
5889,5889,361,17,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
5942,5942,366,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
5951,5951,367,0,No,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,no,8
5966,5966,368,4,this,DET,DET,DET,DET,DET,DET,PROPN,PROPN,PROPN,DET,PROPN,this,4
5993,5993,369,11,every,DET,DET,PRON,PRON,PRON,PRON,DET,DET,DET,DET,DET,every,11
6005,6005,370,4,any,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,any,7
6011,6011,371,0,The,DET,DET,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,PRON,the,2
6038,6038,372,7,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6042,6042,372,11,such,DET,DET,DET,DET,ADP,ADP,ADP,ADP,ADP,ADP,ADP,such,15
6043,6043,372,12,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6058,6058,376,4,a,DET,DET,DET,DET,DET,DET,PRON,PRON,DET,DET,DET,a,3
6086,6086,378,7,these,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,DET,DET,DET,this,4
6135,6135,383,1,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6179,6179,387,6,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6185,6185,387,12,the,DET,DET,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,the,2
6192,6192,388,2,the,DET,DET,DET,DET,PRON,DET,PRON,DET,DET,DET,DET,the,2
6200,6200,388,10,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6225,6225,390,3,these,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this,4
6227,6227,390,5,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6244,6244,393,4,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,PRON,the,2
6257,6257,394,5,these,DET,DET,PRON,PRON,PRON,PRON,ADP,ADP,ADJ,DET,ADP,this,4
6277,6277,396,8,the,DET,DET,DET,DET,DET,DET,PRON,DET,PRON,PRON,PRON,the,2
6285,6285,397,3,the,DET,DET,DET,DET,DET,DET,PRON,DET,DET,DET,DET,the,2
6298,6298,399,4,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6345,6345,404,21,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,the,2
6348,6348,404,24,the,DET,DET,DET,DET,DET,DET,PRON,DET,PRON,DET,PRON,the,2
6358,6358,405,2,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6424,6424,414,3,a,DET,DET,DET,DET,NUM,DET,DET,DET,DET,NUM,NUM,a,3
6461,6461,415,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6464,6464,415,6,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6479,6479,416,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6506,6506,419,10,a,DET,DET,PRON,PRON,DET,PRON,PRON,PRON,PRON,PRON,PRON,a,3
6514,6514,419,18,this,DET,DET,DET,DET,PRON,PRON,PRON,DET,PRON,PRON,PRON,this,4
6556,6556,426,11,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6560,6560,426,15,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6570,6570,426,25,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6592,6592,427,14,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6597,6597,427,19,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6660,6660,433,19,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6667,6667,433,26,the,DET,DET,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,the,2
6684,6684,434,14,the,DET,DET,DET,DET,DET,DET,PRON,PRON,PRON,PRON,PRON,the,2
6687,6687,434,17,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6692,6692,435,2,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6706,6706,435,16,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,the,2
6723,6723,436,8,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6731,6731,436,16,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6740,6740,436,25,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6759,6759,440,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6775,6775,443,3,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6778,6778,443,6,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6781,6781,443,9,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6807,6807,443,35,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,the,2
6826,6826,446,11,the,DET,DET,DET,DET,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,the,2
6899,6899,458,2,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6911,6911,458,14,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6925,6925,462,2,THE,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
6950,6950,469,2,the,DET,DET,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,the,2
6955,6955,470,2,the,DET,DET,DET,DET,PRON,DET,DET,DET,DET,DET,DET,the,2
6958,6958,470,5,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6978,6978,471,16,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
6990,6990,472,5,this,DET,DET,DET,DET,PRON,DET,PRON,DET,PRON,DET,PRON,this,4
7005,7005,473,3,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
7009,7009,473,7,this,DET,DET,DET,DET,DET,DET,DET,DET,PRON,DET,PRON,this,4
7015,7015,473,13,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
7064,7064,478,3,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
7078,7078,480,5,some,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,some,6
7080,7080,480,7,this,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this,4
7087,7087,481,4,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
7091,7091,481,8,the,DET,DET,DET,DET,DET,DET,DET,DET,PRON,DET,DET,the,2
7103,7103,482,0,The,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,the,2
7137,7137,486,3,the,DET,DET,DET,DET,DET,DET,PRON,DET,DET,DET,DET,the,2
7147,7147,487,4,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
7160,7160,489,7,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
7163,7163,489,10,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
7182,7182,490,8,those,DET,DET,DET,DET,ADJ,DET,DET,DET,ADJ,DET,ADJ,that,9
7190,7190,490,16,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a,3
7237,7237,495,3,any,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,any,7
7246,7246,496,4,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,2
7280,7280,500,5,the,DET,DET,DET,DET,DET,DET,DET,PRON,PRON,PRON,PRON,the,2
