lemma,word form,sentence,doc index,sent index,token index,tokenized sentence
graduate,Graduate,"Had all my classes today, my english teacher looked over my transcript and said I might be able to Graduate by January.",11764,2,20,"('Had', 'all', 'my', 'classes', 'today', ',', 'my', 'english', 'teacher', 'looked', 'over', 'my', 'transcript', 'and', 'said', 'I', 'might', 'be', 'able', 'to', 'Graduate', 'by', 'January', '.')"
graduate,graduated,"cuz i dont think i want to be like a way way graduated person coming back to presents..like i totally believe in the whole move on deal, so i figure i should just enjoy it while i can.",36877,5,13,"('cuz', 'i', 'do', 'nt', 'think', 'i', 'want', 'to', 'be', 'like', 'a', 'way', 'way', 'graduated', 'person', 'coming', 'back', 'to', 'presents', '..', 'like', 'i', 'totally', 'believe', 'in', 'the', 'whole', 'move', 'on', 'deal', ',', 'so', 'i', 'figure', 'i', 'should', 'just', 'enjoy', 'it', 'while', 'i', 'can', '.')"
graduate,graduated,"So many people have left this year, graduated, moved, or just left.",23431,53,8,"('So', 'many', 'people', 'have', 'left', 'this', 'year', ',', 'graduated', ',', 'moved', ',', 'or', 'just', 'left', '.')"
graduate,graduate,i muZ be maD to thinK about university whEn i haven even completed my 'O' levelS..buT tiMe is rUnning ouT..sOon i will graduate aNd it wiLL be tiMe fOr mE to makE a decisiOn..i wanT tO havE a goaL iN liFe..i duN waN to liVe an aimLess liFe..,3802,27,28,"('i', 'muZ', 'be', 'maD', 'to', 'thinK', 'about', 'university', 'whEn', 'i', 'haven', 'even', 'completed', 'my', ""'"", 'O', ""'"", 'levelS', '..', 'buT', 'tiMe', 'is', 'rUnning', 'ouT', '..', 'sOon', 'i', 'will', 'graduate', 'aNd', 'it', 'wiLL', 'be', 'tiMe', 'fOr', 'mE', 'to', 'makE', 'a', 'decisiOn', '..', 'i', 'wanT', 'tO', 'havE', 'a', 'goaL', 'iN', 'liFe', '..', 'i', 'duN', 'waN', 'to', 'liVe', 'an', 'aimLess', 'liFe', '..')"
graduate,graduated,"In the last ten years I have graduated from both high school and college, and done all those other things that one typically does from the age of 17 to 27.",7124,30,7,"('In', 'the', 'last', 'ten', 'years', 'I', 'have', 'graduated', 'from', 'both', 'high', 'school', 'and', 'college', ',', 'and', 'done', 'all', 'those', 'other', 'things', 'that', 'one', 'typically', 'does', 'from', 'the', 'age', 'of', '17', 'to', '27', '.')"
graduate,graduated,I graduated.,28251,4,1,"('I', 'graduated', '.')"
graduate,graduated,"To clarify, I have just graduated and was recently engaged.",17615,13,6,"('To', 'clarify', ',', 'I', 'have', 'just', 'graduated', 'and', 'was', 'recently', 'engaged', '.')"
graduate,graduated,"so, yeah, christine graduated yesterday from the same school i grauduated from...csuf!",13008,22,5,"('so', ',', 'yeah', ',', 'christine', 'graduated', 'yesterday', 'from', 'the', 'same', 'school', 'i', 'grauduated', 'from', '...', 'csuf', '!')"
graduate,graduated,i got this new book of short stories called you are not a stranger here by this guy who graduated from yale law school.,23989,1,19,"('i', 'got', 'this', 'new', 'book', 'of', 'short', 'stories', 'called', 'you', 'are', 'not', 'a', 'stranger', 'here', 'by', 'this', 'guy', 'who', 'graduated', 'from', 'yale', 'law', 'school', '.')"
graduate,graduates,"Guess who graduates tomorrow (or perhaps more acurately, later today)?",23673,1,2,"('Guess', 'who', 'graduates', 'tomorrow', '(', 'or', 'perhaps', 'more', 'acurately', ',', 'later', 'today', ')', '?')"
graduate,graduating,graduating in 2 years.,36811,19,0,"('graduating', 'in', '2', 'years', '.')"
graduate,graduates,=-) Big questions currently include what will happen when Cortney graduates -- where will she end up?,27661,28,12,"('=', '-', ')', 'Big', 'questions', 'currently', 'include', 'what', 'will', 'happen', 'when', 'Cortney', 'graduates', '--', 'where', 'will', 'she', 'end', 'up', '?')"
graduate,graduated,"Guitarist  Interesting facts: Loves vintage guitars, sleeping on the tour bus, and hanging out with his brother Rick (refer to Rick the Dick);  graduated from the Los Angeles Music Academy; also plays bass (duh, if you can play the guitar, you sure as hell can play the bass); former guitarist for the band The Calling.",12354,40,31,"('Guitarist', ' ', 'Interesting', 'facts', ':', 'Loves', 'vintage', 'guitars', ',', 'sleeping', 'on', 'the', 'tour', 'bus', ',', 'and', 'hanging', 'out', 'with', 'his', 'brother', 'Rick', '(', 'refer', 'to', 'Rick', 'the', 'Dick', ')', ';', ' ', 'graduated', 'from', 'the', 'Los', 'Angeles', 'Music', 'Academy', ';', 'also', 'plays', 'bass', '(', 'duh', ',', 'if', 'you', 'can', 'play', 'the', 'guitar', ',', 'you', 'sure', 'as', 'hell', 'can', 'play', 'the', 'bass', ')', ';', 'former', 'guitarist', 'for', 'the', 'band', 'The', 'Calling', '.')"
graduate,graduate,i'll still be attending fsu in the fall and hopefully i'll graduate within 2 yrs with an associate's degree in graphic design.,14554,3,13,"('i', ""'ll"", 'still', 'be', 'attending', 'fsu', 'in', 'the', 'fall', 'and', 'hopefully', 'i', ""'ll"", 'graduate', 'within', '2', 'yrs', 'with', 'an', 'associate', ""'s"", 'degree', 'in', 'graphic', 'design', '.')"
graduate,graduate,"I suppose I can either usurp the last year of scholarship money and change majors, or I can graduate next May and get the hell out of Arizona and go to grad school.",39113,6,19,"('I', 'suppose', 'I', 'can', 'either', 'usurp', 'the', 'last', 'year', 'of', 'scholarship', 'money', 'and', 'change', 'majors', ',', 'or', 'I', 'can', 'graduate', 'next', 'May', 'and', 'get', 'the', 'hell', 'out', 'of', 'Arizona', 'and', 'go', 'to', 'grad', 'school', '.')"
graduate,graduated,"Anyways, she's graduated, so my boss is trying to secure me the job.",34428,8,4,"('Anyways', ',', 'she', ""'s"", 'graduated', ',', 'so', 'my', 'boss', 'is', 'trying', 'to', 'secure', 'me', 'the', 'job', '.')"
graduate,graduated,"Btw, I've graduated from Alpha course on Wednesday, with my own certificate and everything!",349,20,4,"('Btw', ',', 'I', ""'ve"", 'graduated', 'from', 'Alpha', 'course', 'on', 'Wednesday', ',', 'with', 'my', 'own', 'certificate', 'and', 'everything', '!')"
graduate,graduating,I'll be graduating in May.,10708,27,3,"('I', ""'ll"", 'be', 'graduating', 'in', 'May', '.')"
graduate,graduate,"[3:45 PM]: Okay, you have to swear that you will never tell him I told you this until you guys graduate and he will no longer be in a close proximity to me",31751,3314,24,"('[', '3:45', 'PM', ']', ':', 'Okay', ',', 'you', 'have', 'to', 'swear', 'that', 'you', 'will', 'never', 'tell', 'him', 'I', 'told', 'you', 'this', 'until', 'you', 'guys', 'graduate', 'and', 'he', 'will', 'no', 'longer', 'be', 'in', 'a', 'close', 'proximity', 'to', 'me')"
graduate,graduated,"By that I mean, they have not graduated from college.",19,34,8,"('By', 'that', 'I', 'mean', ',', 'they', 'have', 'not', 'graduated', 'from', 'college', '.')"
graduate,graduated,"When I graduated, I thought that basketball was a bad idea.",12902,56,2,"('When', 'I', 'graduated', ',', 'I', 'thought', 'that', 'basketball', 'was', 'a', 'bad', 'idea', '.')"
graduate,graduated,"If you haven't graduated yet, what would you like your quote to be?",7653,12,4,"('If', 'you', 'have', ""n't"", 'graduated', 'yet', ',', 'what', 'would', 'you', 'like', 'your', 'quote', 'to', 'be', '?')"
graduate,graduate,"It means Career Related Learning Experience, and our school district requires two of them before a student can graduate.",15097,45,19,"('It', 'means', 'Career', 'Related', 'Learning', 'Experience', ',', 'and', 'our', 'school', 'district', 'requires', 'two', 'of', 'them', 'before', 'a', 'student', 'can', 'graduate', '.')"
graduate,graduate,"ASU officials voice concern in the memo, explaining that the use of part-time and temporary faculty has increased alarmingly, and that students are complaining that they can't schedule classes at convenient times, which could increase the time it takes them to graduate.",39106,25,47,"('ASU', 'officials', 'voice', 'concern', 'in', 'the', 'memo', ',', 'explaining', 'that', 'the', 'use', 'of', 'part', '-', 'time', 'and', 'temporary', 'faculty', 'has', 'increased', 'alarmingly', ',', 'and', 'that', 'students', 'are', 'complaining', 'that', 'they', 'ca', ""n't"", 'schedule', 'classes', 'at', 'convenient', 'times', ',', 'which', 'could', 'increase', 'the', 'time', 'it', 'takes', 'them', 'to', 'graduate', '.')"
graduate,graduating,Most of those I graduated from High School with will be graduating.,23617,4,11,"('Most', 'of', 'those', 'I', 'graduated', 'from', 'High', 'School', 'with', 'will', 'be', 'graduating', '.')"
graduate,graduating,i wanted when I was graduating from college 12 years ago --   to be the PRESIDENT of a small college.,12752,31,5,"('i', 'wanted', 'when', 'I', 'was', 'graduating', 'from', 'college', '12', 'years', 'ago', '--', '  ', 'to', 'be', 'the', 'PRESIDENT', 'of', 'a', 'small', 'college', '.')"
graduate,Graduated,I Graduated last week...,988,1,1,"('I', 'Graduated', 'last', 'week', '...')"
graduate,graduate,Today I met with an academic advisor at my school and I am so very excited because for me to graduate with my honours degree I have 9.5 credits left which means I have just under 2 years left if I go full time!,34381,0,20,"('Today', 'I', 'met', 'with', 'an', 'academic', 'advisor', 'at', 'my', 'school', 'and', 'I', 'am', 'so', 'very', 'excited', 'because', 'for', 'me', 'to', 'graduate', 'with', 'my', 'honours', 'degree', 'I', 'have', '9.5', 'credits', 'left', 'which', 'means', 'I', 'have', 'just', 'under', '2', 'years', 'left', 'if', 'I', 'go', 'full', 'time', '!')"
graduate,graduates,"The other day I told someone I was pretty much resigned to remaining in Nebraska, at least until my daughter graduates from high school, which is a good six years from now.",28981,21,21,"('The', 'other', 'day', 'I', 'told', 'someone', 'I', 'was', 'pretty', 'much', 'resigned', 'to', 'remaining', 'in', 'Nebraska', ',', 'at', 'least', 'until', 'my', 'daughter', 'graduates', 'from', 'high', 'school', ',', 'which', 'is', 'a', 'good', 'six', 'years', 'from', 'now', '.')"
graduate,graduated,I'm graduated with my Honours Bachelors in Science.,38874,1,2,"('I', ""'m"", 'graduated', 'with', 'my', 'Honours', 'Bachelors', 'in', 'Science', '.')"
graduate,graduated,I somehow managed to succeed at that and yet graduated from high school and went on to take college courses.,11000,21,9,"('I', 'somehow', 'managed', 'to', 'succeed', 'at', 'that', 'and', 'yet', 'graduated', 'from', 'high', 'school', 'and', 'went', 'on', 'to', 'take', 'college', 'courses', '.')"
graduate,graduate,"Now, I just have to concentrate on my programming courses and fill out reams of internship paperwork so I can graduate and go on to make more money, because eventually, a future baby (yes, I am planning to procreate because the world is ripe for another intelligent person like myself) will need a new pair of shoes somewhere on down the line.",25489,4,21,"('Now', ',', 'I', 'just', 'have', 'to', 'concentrate', 'on', 'my', 'programming', 'courses', 'and', 'fill', 'out', 'reams', 'of', 'internship', 'paperwork', 'so', 'I', 'can', 'graduate', 'and', 'go', 'on', 'to', 'make', 'more', 'money', ',', 'because', 'eventually', ',', 'a', 'future', 'baby', '(', 'yes', ',', 'I', 'am', 'planning', 'to', 'procreate', 'because', 'the', 'world', 'is', 'ripe', 'for', 'another', 'intelligent', 'person', 'like', 'myself', ')', 'will', 'need', 'a', 'new', 'pair', 'of', 'shoes', 'somewhere', 'on', 'down', 'the', 'line', '.')"
graduate,graduates,and when she graduates then...I'LL,15494,31,3,"('and', 'when', 'she', 'graduates', 'then', '...', ""I'LL"")"
graduate,graduated,"Jans, most of you know, is our still-in-school-since-we-graduated-college-together-11-years-ago-seminarian-friend who is dissertating on the book of NUMBERS – and its literary value.",12578,21,19,"('Jans', ',', 'most', 'of', 'you', 'know', ',', 'is', 'our', 'still', '-', 'in', '-', 'school', '-', 'since', '-', 'we', '-', 'graduated', '-', 'college', '-', 'together-11', '-', 'years', '-', 'ago', '-', 'seminarian', '-', 'friend', 'who', 'is', 'dissertating', 'on', 'the', 'book', 'of', 'NUMBERS', '–', 'and', 'its', 'literary', 'value', '.')"
graduate,graduated,He finally decided to get off his lazy graduated ass and join the working force.,15110,13,8,"('He', 'finally', 'decided', 'to', 'get', 'off', 'his', 'lazy', 'graduated', 'ass', 'and', 'join', 'the', 'working', 'force', '.')"
graduate,graduated,I graduated in the top 10 of my high school class - there were only 86 graduates  75.,10425,100,1,"('I', 'graduated', 'in', 'the', 'top', '10', 'of', 'my', 'high', 'school', 'class', '-', 'there', 'were', 'only', '86', 'graduates', ' ', '75', '.')"
graduate,graduated,"One person graduated summa cum laude last spring, and I've been told she was the first in almost 10 years or something outrageous like that.",13343,29,2,"('One', 'person', 'graduated', 'summa', 'cum', 'laude', 'last', 'spring', ',', 'and', 'I', ""'ve"", 'been', 'told', 'she', 'was', 'the', 'first', 'in', 'almost', '10', 'years', 'or', 'something', 'outrageous', 'like', 'that', '.')"
graduate,graduate,"Not that I know what I'm going to do once I graduate, but whatever it is....it's got to be better than this.",23684,11,12,"('Not', 'that', 'I', 'know', 'what', 'I', ""'m"", 'going', 'to', 'do', 'once', 'I', 'graduate', ',', 'but', 'whatever', 'it', 'is', '....', 'it', ""'s"", 'got', 'to', 'be', 'better', 'than', 'this', '.')"
graduate,graduate,once again i've convinced myself that its good that i'm taking an extra year to graduate.,36886,37,17,"('once', 'again', 'i', ""'ve"", 'convinced', 'myself', 'that', 'its', 'good', 'that', 'i', ""'m"", 'taking', 'an', 'extra', 'year', 'to', 'graduate', '.')"
graduate,graduated,"Everything has to be before 1982, the year we graduated from high school.",38489,6,10,"('Everything', 'has', 'to', 'be', 'before', '1982', ',', 'the', 'year', 'we', 'graduated', 'from', 'high', 'school', '.')"
graduate,graduating,Betsy is graduating in three weeks.,21050,2,2,"('Betsy', 'is', 'graduating', 'in', 'three', 'weeks', '.')"
graduate,graduate,I had enough accumulated credit from the district I was in to graduate in Illinois and only had to wait through a probationary period to receive a degree.,1000,15,12,"('I', 'had', 'enough', 'accumulated', 'credit', 'from', 'the', 'district', 'I', 'was', 'in', 'to', 'graduate', 'in', 'Illinois', 'and', 'only', 'had', 'to', 'wait', 'through', 'a', 'probationary', 'period', 'to', 'receive', 'a', 'degree', '.')"
graduate,graduated,Then the serial factory graduated to topics like extra marital affairs.,38048,19,4,"('Then', 'the', 'serial', 'factory', 'graduated', 'to', 'topics', 'like', 'extra', 'marital', 'affairs', '.')"
graduate,graduated,"Of Oklahoma graduate (hey... like ME soon), also that when he graduated from OU his desire was to move to Chicago at any cost and just up and did it during the 'dot-com' craze.",34552,16,15,"('Of', 'Oklahoma', 'graduate', '(', 'hey', '...', 'like', 'ME', 'soon', ')', ',', 'also', 'that', 'when', 'he', 'graduated', 'from', 'OU', 'his', 'desire', 'was', 'to', 'move', 'to', 'Chicago', 'at', 'any', 'cost', 'and', 'just', 'up', 'and', 'did', 'it', 'during', 'the', ""'"", 'dot', '-', 'com', ""'"", 'craze', '.')"
graduate,graduates,She intends to pursue an MD/PhD in neurology/neuroscience once she graduates in 2003.,33750,37,14,"('She', 'intends', 'to', 'pursue', 'an', 'MD', '/', 'PhD', 'in', 'neurology', '/', 'neuroscience', 'once', 'she', 'graduates', 'in', '2003', '.')"
graduate,graduate,and I'll still graduate...,23675,15,4,"('and', 'I', ""'ll"", 'still', 'graduate', '...')"
graduate,graduate,I'll graduate some day right?,23632,11,2,"('I', ""'ll"", 'graduate', 'some', 'day', 'right', '?')"
graduate,graduate,"Even Erika will graduate before me, and then go off to some college just east of Guam!",39473,6,3,"('Even', 'Erika', 'will', 'graduate', 'before', 'me', ',', 'and', 'then', 'go', 'off', 'to', 'some', 'college', 'just', 'east', 'of', 'Guam', '!')"
graduate,graduated,"Hey,  The other day I wrote to Seema and Kat and got replies today so Im going to post some of their letters here first Seems:  I graduated from UT at the end of May.",10708,0,32,"('Hey', ',', ' ', 'The', 'other', 'day', 'I', 'wrote', 'to', 'Seema', 'and', 'Kat', 'and', 'got', 'replies', 'today', 'so', 'I', 'm', 'going', 'to', 'post', 'some', 'of', 'their', 'letters', 'here', 'first', 'Seems', ':', ' ', 'I', 'graduated', 'from', 'UT', 'at', 'the', 'end', 'of', 'May', '.')"
graduate,graduated,"Once students have graduated from high school with a solid grounding in the sciences, they should have some latitude in choosing their own courses in college.",29141,42,3,"('Once', 'students', 'have', 'graduated', 'from', 'high', 'school', 'with', 'a', 'solid', 'grounding', 'in', 'the', 'sciences', ',', 'they', 'should', 'have', 'some', 'latitude', 'in', 'choosing', 'their', 'own', 'courses', 'in', 'college', '.')"
graduate,graduating,"Plus, we are both graduating soon  Theo:  You want her to have 10,000 of your babies?",31363,3,5,"('Plus', ',', 'we', 'are', 'both', 'graduating', 'soon', ' ', 'Theo', ':', ' ', 'You', 'want', 'her', 'to', 'have', '10,000', 'of', 'your', 'babies', '?')"
graduate,graduated,"Three years ago I wanted to go back to visit, after I graduated.",33751,33,13,"('Three', 'years', 'ago', 'I', 'wanted', 'to', 'go', 'back', 'to', 'visit', ',', 'after', 'I', 'graduated', '.')"
graduate,graduating,"Heyya darlings, we're graduating on to the  second semester .",12372,0,5,"('Heyya', 'darlings', ',', 'we', ""'re"", 'graduating', 'on', 'to', 'the', ' ', 'second', 'semester', '.')"
graduate,graduate,I definitly cannot wait until I graduate.,1103,17,7,"('I', 'definitly', 'can', 'not', 'wait', 'until', 'I', 'graduate', '.')"
graduate,graduated,"I thought that at 22, I will have graduated from college, I'd have this great career, and I'd be engaged.",15585,12,9,"('I', 'thought', 'that', 'at', '22', ',', 'I', 'will', 'have', 'graduated', 'from', 'college', ',', 'I', ""'d"", 'have', 'this', 'great', 'career', ',', 'and', 'I', ""'d"", 'be', 'engaged', '.')"
graduate,graduated,"My sister just graduated, one of my cousins got married, and another cousin graduated--",10708,23,3,"('My', 'sister', 'just', 'graduated', ',', 'one', 'of', 'my', 'cousins', 'got', 'married', ',', 'and', 'another', 'cousin', 'graduated--')"
graduate,graduating,"The foreign film is indulgent, like the moderator said it would be, and afterward everyone pairs off into the summer romances that have blossomed, and everyone asks me when I’m graduating.",8591,24,34,"('The', 'foreign', 'film', 'is', 'indulgent', ',', 'like', 'the', 'moderator', 'said', 'it', 'would', 'be', ',', 'and', 'afterward', 'everyone', 'pairs', 'off', 'into', 'the', 'summer', 'romances', 'that', 'have', 'blossomed', ',', 'and', 'everyone', 'asks', 'me', 'when', 'I', '’m', 'graduating', '.')"
graduate,gradUated,tHe thIng iS...i haveN't gradUated yeT (despiTe the fAct th@,13789,9,6,"('tHe', 'thIng', 'iS', '...', 'i', ""haveN't"", 'gradUated', 'yeT', '(', 'despiTe', 'the', 'fAct', 'th@')"
graduate,graduated,"I attended college at the University of Florida, from where I graduated in December 2002.",13337,12,12,"('I', 'attended', 'college', 'at', 'the', 'University', 'of', 'Florida', ',', 'from', 'where', 'I', 'graduated', 'in', 'December', '2002', '.')"
graduate,graduating,"So I guess somewhere between turning 21 and graduating from college, I lost the screw the man attitude and gained the I can go to jail for that attitude.",12179,11,8,"('So', 'I', 'guess', 'somewhere', 'between', 'turning', '21', 'and', 'graduating', 'from', 'college', ',', 'I', 'lost', 'the', 'screw', 'the', 'man', 'attitude', 'and', 'gained', 'the', 'I', 'can', 'go', 'to', 'jail', 'for', 'that', 'attitude', '.')"
graduate,Graduated,Graduated with a BA in Philosophy and a BS in Television.,27040,4,0,"('Graduated', 'with', 'a', 'BA', 'in', 'Philosophy', 'and', 'a', 'BS', 'in', 'Television', '.')"
graduate,graduating,im graduating soon who cares about my damn grades!,36970,4,2,"('i', 'm', 'graduating', 'soon', 'who', 'cares', 'about', 'my', 'damn', 'grades', '!')"
graduate,graduated,"An attorney, graduated at the top of her class, etc.  SOMEHOW though, in everyday life, she's a tard.  TUNE IN- you'll see, you WILL see.",34555,19,3,"('An', 'attorney', ',', 'graduated', 'at', 'the', 'top', 'of', 'her', 'class', ',', 'etc', '.', ' ', 'SOMEHOW', 'though', ',', 'in', 'everyday', 'life', ',', 'she', ""'s"", 'a', 'tard', '.', ' ', 'TUNE', 'IN-', 'you', ""'ll"", 'see', ',', 'you', 'WILL', 'see', '.')"
graduate,graduate,"When you enter Harvard, you are just paying to graduate with its letterhead, employers are impressed even if your results are mediocre, while another graduate from a local university would have to work doubly hard, score doubly well just to get the same kind of recognition a Harvard graduate have.",21982,23,10,"('When', 'you', 'enter', 'Harvard', ',', 'you', 'are', 'just', 'paying', 'to', 'graduate', 'with', 'its', 'letterhead', ',', 'employers', 'are', 'impressed', 'even', 'if', 'your', 'results', 'are', 'mediocre', ',', 'while', 'another', 'graduate', 'from', 'a', 'local', 'university', 'would', 'have', 'to', 'work', 'doubly', 'hard', ',', 'score', 'doubly', 'well', 'just', 'to', 'get', 'the', 'same', 'kind', 'of', 'recognition', 'a', 'Harvard', 'graduate', 'have', '.')"
graduate,graduated,"He was awarded numerous distinctions and when he graduated, the graduation speaker, General Colin Powell (U.S. Army, Ret.), awarded the man the Presidential Medal of Outstanding Quick",32482,26,8,"('He', 'was', 'awarded', 'numerous', 'distinctions', 'and', 'when', 'he', 'graduated', ',', 'the', 'graduation', 'speaker', ',', 'General', 'Colin', 'Powell', '(', 'U.S.', 'Army', ',', 'Ret', '.', ')', ',', 'awarded', 'the', 'man', 'the', 'Presidential', 'Medal', 'of', 'Outstanding', 'Quick')"
graduate,graduate,"i am never going to graduate, sucks!",36800,5,5,"('i', 'am', 'never', 'going', 'to', 'graduate', ',', 'sucks', '!')"
graduate,graduated,"But after all the family and friends that have graduated, I'm kind of glad it's all over.",39118,5,9,"('But', 'after', 'all', 'the', 'family', 'and', 'friends', 'that', 'have', 'graduated', ',', 'I', ""'m"", 'kind', 'of', 'glad', 'it', ""'s"", 'all', 'over', '.')"
graduate,graduate,"my goal is to graduate with a 3.0 gpa..haha, damn engineering classes!!",36932,7,4,"('my', 'goal', 'is', 'to', 'graduate', 'with', 'a', '3.0', 'gpa', '..', 'haha', ',', 'damn', 'engineering', 'classes', '!', '!')"
graduate,graduated,When i entered highschool it stopped and then came back again when i graduated.,15930,15,13,"('When', 'i', 'entered', 'highschool', 'it', 'stopped', 'and', 'then', 'came', 'back', 'again', 'when', 'i', 'graduated', '.')"
graduate,graduating,"I just saw Nick Collison (graduating forward for the Kansas Jayhawk basketball team) at Yello Sub (best subs in the lower 48) in Lawrence, Kansas (the 23rd street location, not the Jayhawk Boulevard location).",7055,15,6,"('I', 'just', 'saw', 'Nick', 'Collison', '(', 'graduating', 'forward', 'for', 'the', 'Kansas', 'Jayhawk', 'basketball', 'team', ')', 'at', 'Yello', 'Sub', '(', 'best', 'subs', 'in', 'the', 'lower', '48', ')', 'in', 'Lawrence', ',', 'Kansas', '(', 'the', '23rd', 'street', 'location', ',', 'not', 'the', 'Jayhawk', 'Boulevard', 'location', ')', '.')"
graduate,graduate,Binnie does not act the way a senior getting ready to graduate should.,23458,59,11,"('Binnie', 'does', 'not', 'act', 'the', 'way', 'a', 'senior', 'getting', 'ready', 'to', 'graduate', 'should', '.')"
graduate,graduated,"Only five seniors graduated so with so much talent coming in and so little going out, I fear that cuts will be made.",33855,44,3,"('Only', 'five', 'seniors', 'graduated', 'so', 'with', 'so', 'much', 'talent', 'coming', 'in', 'and', 'so', 'little', 'going', 'out', ',', 'I', 'fear', 'that', 'cuts', 'will', 'be', 'made', '.')"
graduate,graduated,"I sang, I got my diploma, I graduated...the fun part came afterwards, when Jen, Marc, and I shared a moment with Rocky Mountain Root Beer Water...",30472,27,9,"('I', 'sang', ',', 'I', 'got', 'my', 'diploma', ',', 'I', 'graduated', '...', 'the', 'fun', 'part', 'came', 'afterwards', ',', 'when', 'Jen', ',', 'Marc', ',', 'and', 'I', 'shared', 'a', 'moment', 'with', 'Rocky', 'Mountain', 'Root', 'Beer', 'Water', '...')"
graduate,graduated,He graduated from Newcastle College in 1990.,30593,1,1,"('He', 'graduated', 'from', 'Newcastle', 'College', 'in', '1990', '.')"
graduate,graduated,i had to roust him because he's been unemployed since he graduated with honors in english three years ago and lives in my closet.,27588,21,12,"('i', 'had', 'to', 'roust', 'him', 'because', 'he', ""'s"", 'been', 'unemployed', 'since', 'he', 'graduated', 'with', 'honors', 'in', 'english', 'three', 'years', 'ago', 'and', 'lives', 'in', 'my', 'closet', '.')"
graduate,graduated,"Mirna, age 23, lives in Towson and is an attorney who graduated from the University of Maryland School of Law.",955,2,13,"('Mirna', ',', 'age', '23', ',', 'lives', 'in', 'Towson', 'and', 'is', 'an', 'attorney', 'who', 'graduated', 'from', 'the', 'University', 'of', 'Maryland', 'School', 'of', 'Law', '.')"
graduate,graduated,"If you haven't graduated yet, what would you like your quote to be?",7657,6,4,"('If', 'you', 'have', ""n't"", 'graduated', 'yet', ',', 'what', 'would', 'you', 'like', 'your', 'quote', 'to', 'be', '?')"
graduate,graduated,"What about the summer after I graduated from 8th grade and we were at the St. Leo’s Parish Picnic, and I went swimming, and you refused to go?",14468,45,6,"('What', 'about', 'the', 'summer', 'after', 'I', 'graduated', 'from', '8th', 'grade', 'and', 'we', 'were', 'at', 'the', 'St.', 'Leo', '’s', 'Parish', 'Picnic', ',', 'and', 'I', 'went', 'swimming', ',', 'and', 'you', 'refused', 'to', 'go', '?')"
graduate,graduated,"I can still remember feeling that way 12 years ago when I graduated from St. Francis, and I know all of you will agree.",15648,21,12,"('I', 'can', 'still', 'remember', 'feeling', 'that', 'way', '12', 'years', 'ago', 'when', 'I', 'graduated', 'from', 'St.', 'Francis', ',', 'and', 'I', 'know', 'all', 'of', 'you', 'will', 'agree', '.')"
graduate,graduating,"Since graduating from college last year, one of the greatest pleasures I have discovered is reading.",6294,0,1,"('Since', 'graduating', 'from', 'college', 'last', 'year', ',', 'one', 'of', 'the', 'greatest', 'pleasures', 'I', 'have', 'discovered', 'is', 'reading', '.')"
graduate,graduate,"Mark my word, as soon as I graduate high school, it's off to college",21946,50,8,"('Mark', 'my', 'word', ',', 'as', 'soon', 'as', 'I', 'graduate', 'high', 'school', ',', 'it', ""'s"", 'off', 'to', 'college')"
graduate,graduated,"i mean, just graduated from evil university with all those evil student loans?",137,18,4,"('i', 'mean', ',', 'just', 'graduated', 'from', 'evil', 'university', 'with', 'all', 'those', 'evil', 'student', 'loans', '?')"
graduate,graduate,"But after I graduate in December, things will be much better!",30854,15,3,"('But', 'after', 'I', 'graduate', 'in', 'December', ',', 'things', 'will', 'be', 'much', 'better', '!')"
graduate,graduate,"If not, your children are qualified to get a low-interest loan which they start paying back 6 months after they graduate.",22047,13,23,"('If', 'not', ',', 'your', 'children', 'are', 'qualified', 'to', 'get', 'a', 'low', '-', 'interest', 'loan', 'which', 'they', 'start', 'paying', 'back', '6', 'months', 'after', 'they', 'graduate', '.')"
graduate,graduated,"If you haven't graduated yet, what would you like your quote to be?",7656,5,4,"('If', 'you', 'have', ""n't"", 'graduated', 'yet', ',', 'what', 'would', 'you', 'like', 'your', 'quote', 'to', 'be', '?')"
graduate,graduates,I think I'd said I had resigned myself to staying in Nebraska at least until my daughter graduates from high school.,28989,10,18,"('I', 'think', 'I', ""'d"", 'said', 'I', 'had', 'resigned', 'myself', 'to', 'staying', 'in', 'Nebraska', 'at', 'least', 'until', 'my', 'daughter', 'graduates', 'from', 'high', 'school', '.')"
graduate,graduate,By now it was spring of 1944 and I was getting ready to graduate from high school.,9613,35,13,"('By', 'now', 'it', 'was', 'spring', 'of', '1944', 'and', 'I', 'was', 'getting', 'ready', 'to', 'graduate', 'from', 'high', 'school', '.')"
graduate,graduate,and 'Where did you graduate college from?',29231,10,5,"('and', ""'"", 'Where', 'did', 'you', 'graduate', 'college', 'from', '?', ""'"")"
graduate,graduated,"HOWEVER, they have not clued up to graduated licencing.",19686,2,8,"('HOWEVER', ',', 'they', 'have', 'not', 'clued', 'up', 'to', 'graduated', 'licencing', '.')"
graduate,graduating,"whether it's trying to figure out how not to crap in your pants or graduating high school (or crapping in your pants while graduating high school), we're all moving towards something.",32451,13,25,"('whether', 'it', ""'s"", 'trying', 'to', 'figure', 'out', 'how', 'not', 'to', 'crap', 'in', 'your', 'pants', 'or', 'graduating', 'high', 'school', '(', 'or', 'crapping', 'in', 'your', 'pants', 'while', 'graduating', 'high', 'school', ')', ',', 'we', ""'re"", 'all', 'moving', 'towards', 'something', '.')"
