lemma,word form,sentence,doc index,sent index,token index,tokenized sentence
celebrate,celebrated,(x) been drunk ( ) kissed a member of the opposite sex (x) kissed a member of the same sex (does mom's car count? ) crashed a friend's car ( ) been to japan (x) ridden in a taxi (x) been in love (x) been dumped ( ) shoplifted ( ) been fired ( ) been in a fist fight (x) snuck out of my parent's house (x) had feelings for someone who didnt have them back ( ) been arrested ( ) made out with a stranger ( ) stole something from my job ( ) celebrated new years in time square ( ) gone on a blind date (x) lied to a friend (x) had a crush on a teacher ( ) celebrated mardi-gras in new orleans ( ) been to europe ( ) skipped school ( ) slept with a co-worker ( ) cut myself on purpose ( ) been married ( ) gotten divorced ( ) had children ( ) seen someone die.,6245,0,117,"('(', 'x', ')', 'been', 'drunk', '(', ')', 'kissed', 'a', 'member', 'of', 'the', 'opposite', 'sex', '(', 'x', ')', 'kissed', 'a', 'member', 'of', 'the', 'same', 'sex', '(', 'does', 'mom', ""'s"", 'car', 'count', '?', ')', 'crashed', 'a', 'friend', ""'s"", 'car', '(', ')', 'been', 'to', 'japan', '(', 'x', ')', 'ridden', 'in', 'a', 'taxi', '(', 'x', ')', 'been', 'in', 'love', '(', 'x', ')', 'been', 'dumped', '(', ')', 'shoplifted', '(', ')', 'been', 'fired', '(', ')', 'been', 'in', 'a', 'fist', 'fight', '(', 'x', ')', 'snuck', 'out', 'of', 'my', 'parent', ""'s"", 'house', '(', 'x', ')', 'had', 'feelings', 'for', 'someone', 'who', 'did', 'nt', 'have', 'them', 'back', '(', ')', 'been', 'arrested', '(', ')', 'made', 'out', 'with', 'a', 'stranger', '(', ')', 'stole', 'something', 'from', 'my', 'job', '(', ')', 'celebrated', 'new', 'years', 'in', 'time', 'square', '(', ')', 'gone', 'on', 'a', 'blind', 'date', '(', 'x', ')', 'lied', 'to', 'a', 'friend', '(', 'x', ')', 'had', 'a', 'crush', 'on', 'a', 'teacher', '(', ')', 'celebrated', 'mardi', '-', 'gras', 'in', 'new', 'orleans', '(', ')', 'been', 'to', 'europe', '(', ')', 'skipped', 'school', '(', ')', 'slept', 'with', 'a', 'co', '-', 'worker', '(', ')', 'cut', 'myself', 'on', 'purpose', '(', ')', 'been', 'married', '(', ')', 'gotten', 'divorced', '(', ')', 'had', 'children', '(', ')', 'seen', 'someone', 'die', '.')"
celebrate,celebrate,"After all, she had slept at 2 a.m. that morning, having stayed up to celebrate the new year.",37294,14,16,"('After', 'all', ',', 'she', 'had', 'slept', 'at', '2', 'a.m.', 'that', 'morning', ',', 'having', 'stayed', 'up', 'to', 'celebrate', 'the', 'new', 'year', '.')"
celebrate,celebrated,"In the nt, we still find 'the lord's day' being celebrated.",17252,10,14,"('In', 'the', 'nt', ',', 'we', 'still', 'find', ""'"", 'the', 'lord', ""'s"", 'day', ""'"", 'being', 'celebrated', '.')"
celebrate,celebrated,we celebrated by having dinner at todai.,24058,1,1,"('we', 'celebrated', 'by', 'having', 'dinner', 'at', 'todai', '.')"
celebrate,celebrate,haha..we are not 'youths' why must celebrate youth day...,6064,8,10,"('haha', '..', 'we', 'are', 'not', ""'"", 'youths', ""'"", 'why', 'must', 'celebrate', 'youth', 'day', '...')"
celebrate,celebrated,She just celebrated her 1st birthday on the 15th of july.,15208,4,2,"('She', 'just', 'celebrated', 'her', '1st', 'birthday', 'on', 'the', '15th', 'of', 'july', '.')"
celebrate,celebrating,l spent saturday doing laundry and then celebrating ate tin's 27th birthday.,15540,13,7,"('l', 'spent', 'saturday', 'doing', 'laundry', 'and', 'then', 'celebrating', 'ate', 'tin', ""'s"", '27th', 'birthday', '.')"
celebrate,celebrate,Marathon has a cabana on the beach and we all went to a bbq to celebrate.,25168,16,15,"('Marathon', 'has', 'a', 'cabana', 'on', 'the', 'beach', 'and', 'we', 'all', 'went', 'to', 'a', 'bbq', 'to', 'celebrate', '.')"
celebrate,celebrates,"Valentine's day is my fourth favorite holiday because it celebrates love and passion and pink and red candy hearts, friendship, charlie brown, and power ranger valentine cards.",23167,8,10,"('Valentine', ""'s"", 'day', 'is', 'my', 'fourth', 'favorite', 'holiday', 'because', 'it', 'celebrates', 'love', 'and', 'passion', 'and', 'pink', 'and', 'red', 'candy', 'hearts', ',', 'friendship', ',', 'charlie', 'brown', ',', 'and', 'power', 'ranger', 'valentine', 'cards', '.')"
celebrate,celebrate,"In 1892, to celebrate the establishment of the new marker, the tsat yeuk rural committee built the man mo temple as well as roads adjacent to it, further developing the town area.",10607,27,4,"('In', '1892', ',', 'to', 'celebrate', 'the', 'establishment', 'of', 'the', 'new', 'marker', ',', 'the', 'tsat', 'yeuk', 'rural', 'committee', 'built', 'the', 'man', 'mo', 'temple', 'as', 'well', 'as', 'roads', 'adjacent', 'to', 'it', ',', 'further', 'developing', 'the', 'town', 'area', '.')"
celebrate,celebrate,The purpose of the whole event was to celebrate who we are as a family.,39019,4,8,"('The', 'purpose', 'of', 'the', 'whole', 'event', 'was', 'to', 'celebrate', 'who', 'we', 'are', 'as', 'a', 'family', '.')"
celebrate,celebrating,"And remember, if you're celebrating with a few libations, don't drink and drive.",3707,9,6,"('And', 'remember', ',', 'if', 'you', ""'re"", 'celebrating', 'with', 'a', 'few', 'libations', ',', 'do', ""n't"", 'drink', 'and', 'drive', '.')"
celebrate,celebrated,"On tuesday, i felt as old mother hubbard must have on reaching that celebrated cupboard, as when i got there, the paper was where?",15902,13,14,"('On', 'tuesday', ',', 'i', 'felt', 'as', 'old', 'mother', 'hubbard', 'must', 'have', 'on', 'reaching', 'that', 'celebrated', 'cupboard', ',', 'as', 'when', 'i', 'got', 'there', ',', 'the', 'paper', 'was', 'where', '?')"
celebrate,celebrating,I feel an emptiness in me because i seriously don't have a point to celebrating anything.,6139,11,15,"('I', 'feel', 'an', 'emptiness', 'in', 'me', 'because', 'i', 'seriously', 'do', ""n't"", 'have', 'a', 'point', 'to', 'celebrating', 'anything', '.')"
celebrate,celebrated,We just celebrated the winning penalty kick...,24368,1,2,"('We', 'just', 'celebrated', 'the', 'winning', 'penalty', 'kick', '...')"
celebrate,celebrate,"Well to the present, the days been topped off with a bought of downloads from slipknot to application challenges from hack this site, hex editors and guns'n'roses music so i’m generally pleased with the results of today infect i might go to bed to celebrate or that might be to do with a mass headache coming on.",29997,10,47,"('Well', 'to', 'the', 'present', ',', 'the', 'days', 'been', 'topped', 'off', 'with', 'a', 'bought', 'of', 'downloads', 'from', 'slipknot', 'to', 'application', 'challenges', 'from', 'hack', 'this', 'site', ',', 'hex', 'editors', 'and', ""guns'n'roses"", 'music', 'so', 'i', '’m', 'generally', 'pleased', 'with', 'the', 'results', 'of', 'today', 'infect', 'i', 'might', 'go', 'to', 'bed', 'to', 'celebrate', 'or', 'that', 'might', 'be', 'to', 'do', 'with', 'a', 'mass', 'headache', 'coming', 'on', '.')"
celebrate,Celebrate,Celebrate !!,39977,0,0,"('Celebrate', '!', '!')"
celebrate,celebrated,"We celebrated by...um...well, it's the thought that counts, right?",38467,1,1,"('We', 'celebrated', 'by', '...', 'um', '...', 'well', ',', 'it', ""'s"", 'the', 'thought', 'that', 'counts', ',', 'right', '?')"
celebrate,celebrate,"initially me, trev n sam suppose to celebrate val bday today...",19933,25,8,"('initially', 'me', ',', 'trev', 'n', 'sam', 'suppose', 'to', 'celebrate', 'val', 'bday', 'today', '...')"
celebrate,celebrate,"(yeah, so now i see you for dinner--you won't give me your lab number!-to celebrate your residence acceptance with mr. kissinger on the board, hello and then a stupid concert...somebody give me a new body with new clothes!)",9157,13,19,"('(', 'yeah', ',', 'so', 'now', 'i', 'see', 'you', 'for', 'dinner', '--', 'you', 'wo', ""n't"", 'give', 'me', 'your', 'lab', 'number!-to', 'celebrate', 'your', 'residence', 'acceptance', 'with', 'mr', '.', 'kissinger', 'on', 'the', 'board', ',', 'hello', 'and', 'then', 'a', 'stupid', 'concert', '...', 'somebody', 'give', 'me', 'a', 'new', 'body', 'with', 'new', 'clothes', '!', ')')"
celebrate,celebrate,"yes, i can only go to nsg on mufti days and only twice a term at that...that is no reason for me to celebrate when it's mufti...nsg is not really that exciting considering i talk to people on msn half the time anyway -.-;; bah.",9036,2,26,"('yes', ',', 'i', 'can', 'only', 'go', 'to', 'nsg', 'on', 'mufti', 'days', 'and', 'only', 'twice', 'a', 'term', 'at', 'that', '...', 'that', 'is', 'no', 'reason', 'for', 'me', 'to', 'celebrate', 'when', 'it', ""'s"", 'mufti', '...', 'nsg', 'is', 'not', 'really', 'that', 'exciting', 'considering', 'i', 'talk', 'to', 'people', 'on', 'msn', 'half', 'the', 'time', 'anyway', '-.-', ';', ';', 'bah', '.')"
celebrate,celebrate,"If i wasn't driving out to colorado to see bjork at red rocks, i'd suggest we get together and celebrate.",7290,1,22,"('If', 'i', 'was', ""n't"", 'driving', 'out', 'to', 'colorado', 'to', 'see', 'bjork', 'at', 'red', 'rocks', ',', 'i', ""'d"", 'suggest', 'we', 'get', 'together', 'and', 'celebrate', '.')"
celebrate,celebrate,What we say: 'i celebrate julianne moore's entire catalogue.',21374,5,6,"('What', 'we', 'say', ':', ""'"", 'i', 'celebrate', 'julianne', 'moore', ""'s"", 'entire', 'catalogue', '.', ""'"")"
celebrate,Celebrate,Celebrate every day and recognize the beauty.,10876,8,0,"('Celebrate', 'every', 'day', 'and', 'recognize', 'the', 'beauty', '.')"
celebrate,celebrating,My wife and i are celebrating our one-year anniversary this weekend.,18972,18,5,"('My', 'wife', 'and', 'i', 'are', 'celebrating', 'our', 'one', '-', 'year', 'anniversary', 'this', 'weekend', '.')"
celebrate,celebrate,"Took some time to celebrate  just one day out of life  it would be, it would be so nice   holiday starts tomorrow - it's officially today, well, officially started on friday, but chris and i have been tying up loose ends with our theses and such.",17805,0,4,"('Took', 'some', 'time', 'to', 'celebrate', ' ', 'just', 'one', 'day', 'out', 'of', 'life', ' ', 'it', 'would', 'be', ',', 'it', 'would', 'be', 'so', 'nice', '  ', 'holiday', 'starts', 'tomorrow', '-', 'it', ""'s"", 'officially', 'today', ',', 'well', ',', 'officially', 'started', 'on', 'friday', ',', 'but', 'chris', 'and', 'i', 'have', 'been', 'tying', 'up', 'loose', 'ends', 'with', 'our', 'theses', 'and', 'such', '.')"
celebrate,celebrate,"No foolin', the jayhawks are great, and a super way to celebrate.",7546,1,14,"('No', 'foolin', ""'"", ',', 'the', 'jayhawks', 'are', 'great', ',', 'and', 'a', 'super', 'way', 'to', 'celebrate', '.')"
celebrate,celebrate,I’m off to celebrate our independence……..bye,1387,15,4,"('I', '’m', 'off', 'to', 'celebrate', 'our', 'independence', '…', '…', '..', 'bye')"
celebrate,celebrate,"The opening number (the good old 'circle of life') brings all the animals of the sahara out to celebrate simba's brith, including an elephant, a cheetah, gazelles, soaring birds, and zebra.",12067,8,22,"('The', 'opening', 'number', '(', 'the', 'good', 'old', ""'"", 'circle', 'of', 'life', ""'"", ')', 'brings', 'all', 'the', 'animals', 'of', 'the', 'sahara', 'out', 'to', 'celebrate', 'simba', ""'s"", 'brith', ',', 'including', 'an', 'elephant', ',', 'a', 'cheetah', ',', 'gazelles', ',', 'soaring', 'birds', ',', 'and', 'zebra', '.')"
celebrate,celebrate,Friends from church and school came to celebrate with him.,12548,53,7,"('Friends', 'from', 'church', 'and', 'school', 'came', 'to', 'celebrate', 'with', 'him', '.')"
celebrate,celebrate,we spent the day at magic mountain to celebrate annie and will's birthdays.,15503,3,8,"('we', 'spent', 'the', 'day', 'at', 'magic', 'mountain', 'to', 'celebrate', 'annie', 'and', 'will', ""'s"", 'birthdays', '.')"
celebrate,celebrate,The plan is to produce a documentary on him to celebrate the 30th anniversary of his company  troma entertainment .,32799,10,10,"('The', 'plan', 'is', 'to', 'produce', 'a', 'documentary', 'on', 'him', 'to', 'celebrate', 'the', '30th', 'anniversary', 'of', 'his', 'company', ' ', 'troma', 'entertainment', '.')"
celebrate,celebrated,"At the end of the second day, the work was completed and all of us, young and old, american and nicaraguan, english-speaking and spanish-speaking, toured through the building and celebrated as the school name was reapplied, carefully lettered by a local artisan.",31772,40,38,"('At', 'the', 'end', 'of', 'the', 'second', 'day', ',', 'the', 'work', 'was', 'completed', 'and', 'all', 'of', 'us', ',', 'young', 'and', 'old', ',', 'american', 'and', 'nicaraguan', ',', 'english', '-', 'speaking', 'and', 'spanish', '-', 'speaking', ',', 'toured', 'through', 'the', 'building', 'and', 'celebrated', 'as', 'the', 'school', 'name', 'was', 'reapplied', ',', 'carefully', 'lettered', 'by', 'a', 'local', 'artisan', '.')"
celebrate,celebrated,In the last olympics he was a ring leader of one of the most embarrassing post race displays in which the men's 4x100 meter relay team celebrated their gold medal by draping them selves in the american flag and posing in front of photographers in a variety of poses usually reserve for a body building contest.,8090,4,27,"('In', 'the', 'last', 'olympics', 'he', 'was', 'a', 'ring', 'leader', 'of', 'one', 'of', 'the', 'most', 'embarrassing', 'post', 'race', 'displays', 'in', 'which', 'the', 'men', ""'s"", '4x100', 'meter', 'relay', 'team', 'celebrated', 'their', 'gold', 'medal', 'by', 'draping', 'them', 'selves', 'in', 'the', 'american', 'flag', 'and', 'posing', 'in', 'front', 'of', 'photographers', 'in', 'a', 'variety', 'of', 'poses', 'usually', 'reserve', 'for', 'a', 'body', 'building', 'contest', '.')"
celebrate,celebrate,realli a joyous moment to celebrate my church 15th anniversary..,39946,0,5,"('realli', 'a', 'joyous', 'moment', 'to', 'celebrate', 'my', 'church', '15th', 'anniversary', '..')"
celebrate,celebrated,Chavez celebrates electoral triumph8-16-4   caracas (afp) - venezuela's president hugo chavez celebrated a massive electoral triumph but the opposition rejected the results and insisted it won the referendum on the leftist leader's mandate.,30521,0,19,"('Chavez', 'celebrates', 'electoral', 'triumph8', '-', '16', '-', '4', '  ', 'caracas', '(', 'afp', ')', '-', 'venezuela', ""'s"", 'president', 'hugo', 'chavez', 'celebrated', 'a', 'massive', 'electoral', 'triumph', 'but', 'the', 'opposition', 'rejected', 'the', 'results', 'and', 'insisted', 'it', 'won', 'the', 'referendum', 'on', 'the', 'leftist', 'leader', ""'s"", 'mandate', '.')"
celebrate,celebrate,"but if you're not doing anything or celebrating, come to my house and we can all celebrate together...",13228,4,18,"('but', 'if', 'you', ""'re"", 'not', 'doing', 'anything', 'or', 'celebrating', ',', 'come', 'to', 'my', 'house', 'and', 'we', 'can', 'all', 'celebrate', 'together', '...')"
celebrate,celebrated,Sat we celebrated nicole's graduation at sam woo's (check carlene's blog for pictures) then headed back to the house for more socializing and drinking.,3980,1,2,"('Sat', 'we', 'celebrated', 'nicole', ""'s"", 'graduation', 'at', 'sam', 'woo', ""'s"", '(', 'check', 'carlene', ""'s"", 'blog', 'for', 'pictures', ')', 'then', 'headed', 'back', 'to', 'the', 'house', 'for', 'more', 'socializing', 'and', 'drinking', '.')"
celebrate,celebrated,His naked arrival to our mother earth was celebrated with free libations and unabashed monkey torture.,18212,1,8,"('His', 'naked', 'arrival', 'to', 'our', 'mother', 'earth', 'was', 'celebrated', 'with', 'free', 'libations', 'and', 'unabashed', 'monkey', 'torture', '.')"
celebrate,celebrating,"A friend is eating cake at her workplace, because it's her birthday on sunday and they're celebrating today.",6918,1,19,"('A', 'friend', 'is', 'eating', 'cake', 'at', 'her', 'workplace', ',', 'because', 'it', ""'s"", 'her', 'birthday', 'on', 'sunday', 'and', 'they', ""'re"", 'celebrating', 'today', '.')"
celebrate,celebrate,Do you do anything to celebrate or recognize the changing of seasons?,7720,12,5,"('Do', 'you', 'do', 'anything', 'to', 'celebrate', 'or', 'recognize', 'the', 'changing', 'of', 'seasons', '?')"
celebrate,celebrate,"Amy ultch came down this week to hang out and celebrate her freedom from the garden terrace, this horrible restaurant where she worked for two bitter lesbians named... wait for it...",21383,0,10,"('Amy', 'ultch', 'came', 'down', 'this', 'week', 'to', 'hang', 'out', 'and', 'celebrate', 'her', 'freedom', 'from', 'the', 'garden', 'terrace', ',', 'this', 'horrible', 'restaurant', 'where', 'she', 'worked', 'for', 'two', 'bitter', 'lesbians', 'named', '...', 'wait', 'for', 'it', '...')"
celebrate,celebrate,"And menstrual blood is certainly more disgusting than any other kind of blood, despite the fact that some women are a crazy version of feminist and  urllink make paintings with menstrual blood  in order to celebrate the female cycle.",34348,6,38,"('And', 'menstrual', 'blood', 'is', 'certainly', 'more', 'disgusting', 'than', 'any', 'other', 'kind', 'of', 'blood', ',', 'despite', 'the', 'fact', 'that', 'some', 'women', 'are', 'a', 'crazy', 'version', 'of', 'feminist', 'and', ' ', 'urllink', 'make', 'paintings', 'with', 'menstrual', 'blood', ' ', 'in', 'order', 'to', 'celebrate', 'the', 'female', 'cycle', '.')"
celebrate,celebrated,3) mummy...definately mummy celebrated her 26th b'day on the 24th.,15212,32,6,"('3', ')', 'mummy', '...', 'definately', 'mummy', 'celebrated', 'her', '26th', ""b'day"", 'on', 'the', '24th', '.')"
celebrate,celebrating,"We work toward the resolution of the chord, toward the possibility of the next movement, and with the clear careful intentionality of someone rooted in the sadness but celebrating the joy that defines the most perfect music.",12743,65,30,"('We', 'work', 'toward', 'the', 'resolution', 'of', 'the', 'chord', ',', 'toward', 'the', 'possibility', 'of', 'the', 'next', 'movement', ',', 'and', 'with', 'the', 'clear', 'careful', 'intentionality', 'of', 'someone', 'rooted', 'in', 'the', 'sadness', 'but', 'celebrating', 'the', 'joy', 'that', 'defines', 'the', 'most', 'perfect', 'music', '.')"
celebrate,celebrate,all i wish is that u would remember your promise to celebrate my bday... will u???,19924,10,11,"('all', 'i', 'wish', 'is', 'that', 'u', 'would', 'remember', 'your', 'promise', 'to', 'celebrate', 'my', 'bday', '...', 'will', 'u', '?', '?', '?')"
celebrate,celebrating,People were celebrating.,29493,7,2,"('People', 'were', 'celebrating', '.')"
celebrate,celebrate,"and then i will grind to 'celebrate' and cheer, because my big brother's getting married.",20458,12,7,"('and', 'then', 'i', 'will', 'grind', 'to', ""'"", 'celebrate', ""'"", 'and', 'cheer', ',', 'because', 'my', 'big', 'brother', ""'s"", 'getting', 'married', '.')"
celebrate,celebrate,And of course the americans were standing by to celebrate the 4th of july at midnight.,22521,15,9,"('And', 'of', 'course', 'the', 'americans', 'were', 'standing', 'by', 'to', 'celebrate', 'the', '4th', 'of', 'july', 'at', 'midnight', '.')"
celebrate,celebrate,everyone i know were busy asking what i did on my birthday.. did i celebrate with my bf... but sad to say...,6258,8,15,"('everyone', 'i', 'know', 'were', 'busy', 'asking', 'what', 'i', 'did', 'on', 'my', 'birthday', '..', 'did', 'i', 'celebrate', 'with', 'my', 'bf', '...', 'but', 'sad', 'to', 'say', '...')"
celebrate,celebrated,"We celebrated our success in the convention with a bottle of crisp red wine, sitting on the baywalk along the shore, with nothing but the cool wind on our face and the melancholic blues of the clouds, sky, sea and land.",33831,23,1,"('We', 'celebrated', 'our', 'success', 'in', 'the', 'convention', 'with', 'a', 'bottle', 'of', 'crisp', 'red', 'wine', ',', 'sitting', 'on', 'the', 'baywalk', 'along', 'the', 'shore', ',', 'with', 'nothing', 'but', 'the', 'cool', 'wind', 'on', 'our', 'face', 'and', 'the', 'melancholic', 'blues', 'of', 'the', 'clouds', ',', 'sky', ',', 'sea', 'and', 'land', '.')"
celebrate,celebrate,"And then on monday, we're having our  urllink senior skip day , and what better to celebrate 9 days of school left with a little poker.",23911,88,19,"('And', 'then', 'on', 'monday', ',', 'we', ""'re"", 'having', 'our', ' ', 'urllink', 'senior', 'skip', 'day', ',', 'and', 'what', 'better', 'to', 'celebrate', '9', 'days', 'of', 'school', 'left', 'with', 'a', 'little', 'poker', '.')"
celebrate,celebrate,Grow and celebrate among the people that you adore.,13286,9,2,"('Grow', 'and', 'celebrate', 'among', 'the', 'people', 'that', 'you', 'adore', '.')"
celebrate,celebrating,"But at that time of the year, when everyone around me was celebrating, and spending time with the one they 'loved', i was acutely aware that i didn't have someone in my life who was that special to me.",15874,9,13,"('But', 'at', 'that', 'time', 'of', 'the', 'year', ',', 'when', 'everyone', 'around', 'me', 'was', 'celebrating', ',', 'and', 'spending', 'time', 'with', 'the', 'one', 'they', ""'"", 'loved', ""'"", ',', 'i', 'was', 'acutely', 'aware', 'that', 'i', 'did', ""n't"", 'have', 'someone', 'in', 'my', 'life', 'who', 'was', 'that', 'special', 'to', 'me', '.')"
celebrate,celebrate,"He had an interview with the immigration and naturalization service to get a green card in a few days, and he was going off on holiday with candy to celebrate their first wedding anniversary.",1848,76,30,"('He', 'had', 'an', 'interview', 'with', 'the', 'immigration', 'and', 'naturalization', 'service', 'to', 'get', 'a', 'green', 'card', 'in', 'a', 'few', 'days', ',', 'and', 'he', 'was', 'going', 'off', 'on', 'holiday', 'with', 'candy', 'to', 'celebrate', 'their', 'first', 'wedding', 'anniversary', '.')"
celebrate,celebrating,"they were all at different times and 3 times i heard him say 'this is the last mass i will be celebrating at (5:30, 12:15, 11:00).'",33154,9,22,"('they', 'were', 'all', 'at', 'different', 'times', 'and', '3', 'times', 'i', 'heard', 'him', 'say', ""'"", 'this', 'is', 'the', 'last', 'mass', 'i', 'will', 'be', 'celebrating', 'at', '(', '5:30', ',', '12:15', ',', '11:00', ')', '.', ""'"")"
celebrate,celebrate,to celebrate!,39295,21,1,"('to', 'celebrate', '!')"
celebrate,celebrate,i went over to my grandmas house to celebrate my mommy's birthday which is today and we had cake and stuff and lots of food.,1338,10,8,"('i', 'went', 'over', 'to', 'my', 'grandmas', 'house', 'to', 'celebrate', 'my', 'mommy', ""'s"", 'birthday', 'which', 'is', 'today', 'and', 'we', 'had', 'cake', 'and', 'stuff', 'and', 'lots', 'of', 'food', '.')"
celebrate,celebrate,"andy and i decided to go out and celebrate valentine's day friday instead of saturday...which was friday, the 13th.",13072,1,8,"('andy', 'and', 'i', 'decided', 'to', 'go', 'out', 'and', 'celebrate', 'valentine', ""'s"", 'day', 'friday', 'instead', 'of', 'saturday', '...', 'which', 'was', 'friday', ',', 'the', '13th', '.')"
celebrate,celebrating,"We're 'celebrating' the fact that we all turn 40 this year, although one of us will be 41 next week, and another won't be 40 until september.",38489,1,3,"('We', ""'re"", ""'"", 'celebrating', ""'"", 'the', 'fact', 'that', 'we', 'all', 'turn', '40', 'this', 'year', ',', 'although', 'one', 'of', 'us', 'will', 'be', '41', 'next', 'week', ',', 'and', 'another', 'wo', ""n't"", 'be', '40', 'until', 'september', '.')"
celebrate,celebrate,"but i think its good, to really celebrate birthdays as a group, there's really a sense of camaraderie in that, much deeper than just camaraderie i must add.",18110,5,8,"('but', 'i', 'think', 'its', 'good', ',', 'to', 'really', 'celebrate', 'birthdays', 'as', 'a', 'group', ',', 'there', ""'s"", 'really', 'a', 'sense', 'of', 'camaraderie', 'in', 'that', ',', 'much', 'deeper', 'than', 'just', 'camaraderie', 'i', 'must', 'add', '.')"
celebrate,celebrated,"then we were sooo stuffed we headed back to shirleys place, tried out the new eyetoy jeff/joan had gotten us for xmas and celebrated the new year there with champagne toasts!",37166,77,26,"('then', 'we', 'were', 'sooo', 'stuffed', 'we', 'headed', 'back', 'to', 'shirleys', 'place', ',', 'tried', 'out', 'the', 'new', 'eyetoy', 'jeff', '/', 'joan', 'had', 'gotten', 'us', 'for', 'xmas', 'and', 'celebrated', 'the', 'new', 'year', 'there', 'with', 'champagne', 'toasts', '!')"
celebrate,celebrating,its as if they were mocking them or celebrating these childrens misfortunes.  6.),20786,12,8,"('its', 'as', 'if', 'they', 'were', 'mocking', 'them', 'or', 'celebrating', 'these', 'childrens', 'misfortunes', '.', ' ', '6', '.', ')')"
celebrate,celebrate,Today is st. valentine's day - a day to celebrate love and the sacrifices made in the name of love by all who went before us.,22253,3,11,"('Today', 'is', 'st', '.', 'valentine', ""'s"", 'day', '-', 'a', 'day', 'to', 'celebrate', 'love', 'and', 'the', 'sacrifices', 'made', 'in', 'the', 'name', 'of', 'love', 'by', 'all', 'who', 'went', 'before', 'us', '.')"
celebrate,celebrating,"Hey, so i'm at home, basking in my laziness, and also celebrating my last day of school!",26358,0,15,"('Hey', ',', 'so', 'i', ""'m"", 'at', 'home', ',', 'basking', 'in', 'my', 'laziness', ',', 'and', 'also', 'celebrating', 'my', 'last', 'day', 'of', 'school', '!')"
celebrate,celebrate,"One day before christmas eve, the day we celebrate christmas.",20701,1,9,"('One', 'day', 'before', 'christmas', 'eve', ',', 'the', 'day', 'we', 'celebrate', 'christmas', '.')"
celebrate,celebrating,Then it was on at the first new years eve party.. and that was so fun and everyone was all drunk and dancing and celebrating good times c'mon.,34553,22,25,"('Then', 'it', 'was', 'on', 'at', 'the', 'first', 'new', 'years', 'eve', 'party', '..', 'and', 'that', 'was', 'so', 'fun', 'and', 'everyone', 'was', 'all', 'drunk', 'and', 'dancing', 'and', 'celebrating', 'good', 'times', ""c'm"", 'on', '.')"
celebrate,celebrating,"Tears fall from my eyes celebrating what they shared, mourning the loss of love so pure, so quickly and to humbly pay respects to something so true that can so genuinely affect us all - centuries later and to come.",22257,14,5,"('Tears', 'fall', 'from', 'my', 'eyes', 'celebrating', 'what', 'they', 'shared', ',', 'mourning', 'the', 'loss', 'of', 'love', 'so', 'pure', ',', 'so', 'quickly', 'and', 'to', 'humbly', 'pay', 'respects', 'to', 'something', 'so', 'true', 'that', 'can', 'so', 'genuinely', 'affect', 'us', 'all', '-', 'centuries', 'later', 'and', 'to', 'come', '.')"
celebrate,celebrating,"He would make his green-card hearing after all, and in a few days he'd be celebrating his wedding anniversary with candy at a spa in hot springs, all this a bad memory. ''",1848,111,19,"('He', 'would', 'make', 'his', 'green', '-', 'card', 'hearing', 'after', 'all', ',', 'and', 'in', 'a', 'few', 'days', 'he', ""'d"", 'be', 'celebrating', 'his', 'wedding', 'anniversary', 'with', 'candy', 'at', 'a', 'spa', 'in', 'hot', 'springs', ',', 'all', 'this', 'a', 'bad', 'memory', '.', ""''"")"
celebrate,celebrated,Happily celebrated my eleventh wedding anniversary-to the same guy!,31875,5,1,"('Happily', 'celebrated', 'my', 'eleventh', 'wedding', 'anniversary', '-', 'to', 'the', 'same', 'guy', '!')"
celebrate,celebrate,And then i dreamt i had a pbj there to celebrate.,7905,6,10,"('And', 'then', 'i', 'dreamt', 'i', 'had', 'a', 'pbj', 'there', 'to', 'celebrate', '.')"
celebrate,celebrate,It is this that we celebrate on easter and every time we participate in communion.,17239,26,5,"('It', 'is', 'this', 'that', 'we', 'celebrate', 'on', 'easter', 'and', 'every', 'time', 'we', 'participate', 'in', 'communion', '.')"
celebrate,celebrate,it was prechi's birthday the other day and today we went to celebrate it in mcdonald's.,26974,0,13,"('it', 'was', 'prechi', ""'s"", 'birthday', 'the', 'other', 'day', 'and', 'today', 'we', 'went', 'to', 'celebrate', 'it', 'in', 'mcdonald', ""'s"", '.')"
celebrate,celebrate,We celebrate two feast days for joseph: march 19 for joseph the husband of mary and may 1 for joseph the worker.,33085,26,1,"('We', 'celebrate', 'two', 'feast', 'days', 'for', 'joseph', ':', 'march', '19', 'for', 'joseph', 'the', 'husband', 'of', 'mary', 'and', 'may', '1', 'for', 'joseph', 'the', 'worker', '.')"
celebrate,celebrated,"On top of this, my husband's parents (just celebrated 25 years - congrats!)",34453,3,11,"('On', 'top', 'of', 'this', ',', 'my', 'husband', ""'s"", 'parents', '(', 'just', 'celebrated', '25', 'years', '-', 'congrats', '!', ')')"
celebrate,celebrate,"quite happy abt it.... friday celebrate national day in sch....then, got dragged by man xuan and cliantha to compass point....",6065,1,6,"('quite', 'happy', 'abt', 'it', '....', 'friday', 'celebrate', 'national', 'day', 'in', 'sch', '....', 'then', ',', 'got', 'dragged', 'by', 'man', 'xuan', 'and', 'cliantha', 'to', 'compass', 'point', '....')"
